trial_id,fold_id,scope,symbols_traded,top_symbol,top_symbol_share_abs
R2B0041,F03,fold_diagnostic,80,SXPUSDT,0.02948219364476211
R2B0041,F04,fold_diagnostic,93,SOLUSDT,0.02592864950578107
R2B0041,F05,fold_diagnostic,98,LINKUSDT,0.02470538904916447
R2B0041,F06,fold_diagnostic,85,BNBUSDT,0.023826297645808472
R2B0041,F07,fold_diagnostic,97,OPUSDT,0.02544630550781723
R2B0041,F08,fold_diagnostic,99,AVAXUSDT,0.023360967626502225
R2B0041,ALL_VALID,aggregate_valid_gate,183,LINKUSDT,0.02290278173267722
R2B0042,F01,fold_diagnostic,24,IOSTUSDT,0.06183632888999321
R2B0042,F02,fold_diagnostic,62,THETAUSDT,0.047856146802098924
R2B0042,F03,fold_diagnostic,80,DOGEUSDT,0.03892607669117052
R2B0042,F04,fold_diagnostic,93,LUNAUSDT,0.031211682322596534
R2B0042,F05,fold_diagnostic,98,DOTUSDT,0.029043862673537466
R2B0042,F06,fold_diagnostic,85,ETCUSDT,0.029057224021632726
R2B0042,F07,fold_diagnostic,97,BCHUSDT,0.028054979711485566
R2B0042,F08,fold_diagnostic,99,TRBUSDT,0.046305747065571716
R2B0042,ALL_VALID,aggregate_valid_gate,183,LINKUSDT,0.024047315545578898
R2B0043,F01,fold_diagnostic,24,ADAUSDT,0.08427836988103975
R2B0043,F02,fold_diagnostic,62,THETAUSDT,0.06322087052624745
R2B0043,F03,fold_diagnostic,80,DOGEUSDT,0.06544930130890823
R2B0043,F04,fold_diagnostic,93,LUNAUSDT,0.05054267423918362
R2B0043,F05,fold_diagnostic,98,ANCUSDT,0.05425975389460222
R2B0043,F06,fold_diagnostic,85,MATICUSDT,0.046534735354346414
R2B0043,F07,fold_diagnostic,97,INJUSDT,0.03674282216370555
R2B0043,F08,fold_diagnostic,99,TRBUSDT,0.08112706529825034
R2B0043,ALL_VALID,aggregate_valid_gate,183,SOLUSDT,0.031433347816172116
R2B0044,F01,fold_diagnostic,24,VETUSDT,0.09437354972970426
R2B0044,F02,fold_diagnostic,62,THETAUSDT,0.06677183834521778
R2B0044,F03,fold_diagnostic,80,DOGEUSDT,0.08730613272961785
R2B0044,F04,fold_diagnostic,93,LUNAUSDT,0.06018579741233563
R2B0044,F05,fold_diagnostic,98,ANCUSDT,0.03981289119415249
R2B0044,F06,fold_diagnostic,85,MATICUSDT,0.04700552037454257
R2B0044,F07,fold_diagnostic,97,APTUSDT,0.03573494055383085
R2B0044,F08,fold_diagnostic,99,TRBUSDT,0.0984040856616352
R2B0044,ALL_VALID,aggregate_valid_gate,183,DOGEUSDT,0.03533577234322073
R2B0045,F01,fold_diagnostic,24,BCHUSDT,0.08307569790417837
R2B0045,F02,fold_diagnostic,62,SXPUSDT,0.04631426406925497
R2B0045,F03,fold_diagnostic,80,ATOMUSDT,0.04342620375468504
R2B0045,F04,fold_diagnostic,93,CELRUSDT,0.04131872975118424
R2B0045,F05,fold_diagnostic,98,DYDXUSDT,0.033092958953467234
R2B0045,F06,fold_diagnostic,85,GALAUSDT,0.03203411224901598
R2B0045,F07,fold_diagnostic,97,EOSUSDT,0.029835315903356915
R2B0045,F08,fold_diagnostic,99,TRBUSDT,0.04393122902074511
R2B0045,ALL_VALID,aggregate_valid_gate,183,EOSUSDT,0.02661346827377574
R2B0046,F01,fold_diagnostic,24,LTCUSDT,0.12119525550228202
R2B0046,F02,fold_diagnostic,62,SXPUSDT,0.07587815793777143
R2B0046,F03,fold_diagnostic,80,DOGEUSDT,0.17570182087585517
R2B0046,F04,fold_diagnostic,93,SANDUSDT,0.052194223652809534
R2B0046,F05,fold_diagnostic,98,LRCUSDT,0.02699310108789679
R2B0046,F06,fold_diagnostic,85,GMTUSDT,0.0384571781182845
R2B0046,F07,fold_diagnostic,97,MASKUSDT,0.02768433724923755
R2B0046,F08,fold_diagnostic,99,TRBUSDT,0.11358017706084965
R2B0046,ALL_VALID,aggregate_valid_gate,183,EOSUSDT,0.02777631845966311
R2B0047,F01,fold_diagnostic,24,IOSTUSDT,0.11573738464533705
R2B0047,F02,fold_diagnostic,62,SXPUSDT,0.07398705871149065
R2B0047,F03,fold_diagnostic,80,DOGEUSDT,0.1355192809120197
R2B0047,F04,fold_diagnostic,93,SANDUSDT,0.06714247635970591
R2B0047,F05,fold_diagnostic,98,SUSHIUSDT,0.03206459636854852
R2B0047,F06,fold_diagnostic,85,WAVESUSDT,0.04591845421423222
R2B0047,F07,fold_diagnostic,97,INJUSDT,0.03920403336182169
R2B0047,F08,fold_diagnostic,99,TRBUSDT,0.1385709164903318
R2B0047,ALL_VALID,aggregate_valid_gate,183,TRBUSDT,0.03732614940704963
R2B0048,F01,fold_diagnostic,24,VETUSDT,0.07273595353877177
R2B0048,F02,fold_diagnostic,62,LINKUSDT,0.04558297298548342
R2B0048,F03,fold_diagnostic,80,DOGEUSDT,0.054078656423981415
R2B0048,F04,fold_diagnostic,93,LUNAUSDT,0.046496131994276095
R2B0048,F05,fold_diagnostic,98,ANCUSDT,0.043883596197556614
R2B0048,F06,fold_diagnostic,85,EOSUSDT,0.04192602989276014
R2B0048,F07,fold_diagnostic,97,DYDXUSDT,0.032715336940472385
R2B0048,F08,fold_diagnostic,99,TRBUSDT,0.04353819477003773
R2B0048,ALL_VALID,aggregate_valid_gate,183,DOGEUSDT,0.02628313165248974
R2B0049,F01,fold_diagnostic,24,ADAUSDT,0.09745185985782709
R2B0049,F02,fold_diagnostic,62,THETAUSDT,0.04501351136809732
R2B0049,F03,fold_diagnostic,80,DOGEUSDT,0.04808967105452184
R2B0049,F04,fold_diagnostic,93,SANDUSDT,0.055902351509275784
R2B0049,F05,fold_diagnostic,98,SUSHIUSDT,0.040890175604432116
R2B0049,F06,fold_diagnostic,85,ATOMUSDT,0.0449918872260414
R2B0049,F07,fold_diagnostic,97,APTUSDT,0.04197341973055885
R2B0049,F08,fold_diagnostic,99,TRBUSDT,0.07882677668515105
R2B0049,ALL_VALID,aggregate_valid_gate,183,SOLUSDT,0.03058375498003961
R2B0050,F01,fold_diagnostic,24,VETUSDT,0.11448095582223466
R2B0050,F02,fold_diagnostic,62,XLMUSDT,0.04936665777413075
R2B0050,F03,fold_diagnostic,80,DOGEUSDT,0.07572070333426179
R2B0050,F04,fold_diagnostic,93,SANDUSDT,0.05554317602863349
R2B0050,F05,fold_diagnostic,98,ANCUSDT,0.045663962144937266
R2B0050,F06,fold_diagnostic,85,UNFIUSDT,0.04730546281267553
R2B0050,F07,fold_diagnostic,97,INJUSDT,0.04221316904986542
R2B0050,F08,fold_diagnostic,99,TRBUSDT,0.09292235294824829
R2B0050,ALL_VALID,aggregate_valid_gate,183,SOLUSDT,0.03523538795326714
R2B0051,F01,fold_diagnostic,24,XRPUSDT,0.16520535860593097
R2B0051,F02,fold_diagnostic,62,KAVAUSDT,0.0657920582453187
R2B0051,F03,fold_diagnostic,80,DOGEUSDT,0.07028471656848835
R2B0051,F04,fold_diagnostic,93,1000SHIBUSDT,0.05670809191686599
R2B0051,F05,fold_diagnostic,98,DOGEUSDT,0.02927020724772588
R2B0051,F06,fold_diagnostic,85,GALAUSDT,0.036279500370395804
R2B0051,F07,fold_diagnostic,97,IDUSDT,0.033590667863277086
R2B0051,F08,fold_diagnostic,99,TRBUSDT,0.08036158613372041
R2B0051,ALL_VALID,aggregate_valid_gate,183,EOSUSDT,0.03677458827465885
R2B0052,F01,fold_diagnostic,24,IOTAUSDT,0.11606429661334026
R2B0052,F02,fold_diagnostic,62,THETAUSDT,0.07451352718703128
R2B0052,F03,fold_diagnostic,80,DOGEUSDT,0.08112851457124604
R2B0052,F04,fold_diagnostic,93,1000SHIBUSDT,0.08767810629328146
R2B0052,F05,fold_diagnostic,98,ANCUSDT,0.03488866733074421
R2B0052,F06,fold_diagnostic,85,GMTUSDT,0.0450789706313157
R2B0052,F07,fold_diagnostic,97,INJUSDT,0.04339241611596158
R2B0052,F08,fold_diagnostic,99,TRBUSDT,0.12918686996823564
R2B0052,ALL_VALID,aggregate_valid_gate,183,TRBUSDT,0.02151826544447045
R2B0053,F01,fold_diagnostic,24,VETUSDT,0.09141803500320746
R2B0053,F02,fold_diagnostic,62,RUNEUSDT,0.041446081772199335
R2B0053,F03,fold_diagnostic,80,CRVUSDT,0.044958143784247354
R2B0053,F04,fold_diagnostic,93,SANDUSDT,0.05567435218328747
R2B0053,F05,fold_diagnostic,98,NEARUSDT,0.041042877288596714
R2B0053,F06,fold_diagnostic,85,ATOMUSDT,0.04084148280623485
R2B0053,F07,fold_diagnostic,97,GALAUSDT,0.03550236452435534
R2B0053,F08,fold_diagnostic,99,TRBUSDT,0.06018218308392626
R2B0053,ALL_VALID,aggregate_valid_gate,183,ATOMUSDT,0.028840279156801155
R2B0054,F01,fold_diagnostic,24,IOSTUSDT,0.0899699963963007
R2B0054,F02,fold_diagnostic,62,THETAUSDT,0.06733860520014186
R2B0054,F03,fold_diagnostic,80,MATICUSDT,0.05738397313723202
R2B0054,F04,fold_diagnostic,93,SANDUSDT,0.07474190247185762
R2B0054,F05,fold_diagnostic,98,DYDXUSDT,0.038604960663080175
R2B0054,F06,fold_diagnostic,85,CRVUSDT,0.0464457503893776
R2B0054,F07,fold_diagnostic,97,LINAUSDT,0.03810892491749505
R2B0054,F08,fold_diagnostic,99,TRBUSDT,0.08535195879423889
R2B0054,ALL_VALID,aggregate_valid_gate,183,MATICUSDT,0.03173187181014137
R2B0055,F01,fold_diagnostic,24,BCHUSDT,0.05942687926661255
R2B0055,F02,fold_diagnostic,62,ZECUSDT,0.03296759143813218
R2B0055,F03,fold_diagnostic,80,1INCHUSDT,0.03002922406969833
R2B0055,F04,fold_diagnostic,93,EOSUSDT,0.02741667687922317
R2B0055,F05,fold_diagnostic,98,1000SHIBUSDT,0.025351152415653437
R2B0055,F06,fold_diagnostic,85,WAVESUSDT,0.024060725695692415
R2B0055,F07,fold_diagnostic,97,DOGEUSDT,0.023423390910514034
R2B0055,F08,fold_diagnostic,99,1000PEPEUSDT,0.025525471239666538
R2B0055,ALL_VALID,aggregate_valid_gate,183,ETCUSDT,0.023374455754416826
R2B0056,F01,fold_diagnostic,24,LTCUSDT,0.08825670655262334
R2B0056,F02,fold_diagnostic,62,SXPUSDT,0.04948459304362293
R2B0056,F03,fold_diagnostic,80,DOGEUSDT,0.06467486265155138
R2B0056,F04,fold_diagnostic,93,XRPUSDT,0.03350501102831393
R2B0056,F05,fold_diagnostic,98,AVAXUSDT,0.027171257294811294
R2B0056,F06,fold_diagnostic,85,NEARUSDT,0.032040235479046275
R2B0056,F07,fold_diagnostic,97,MATICUSDT,0.027695483007944985
R2B0056,F08,fold_diagnostic,99,TRBUSDT,0.04736569733835119
R2B0056,ALL_VALID,aggregate_valid_gate,183,LTCUSDT,0.024396496619705926
R2B0057,F01,fold_diagnostic,24,EOSUSDT,0.10755430423409652
R2B0057,F02,fold_diagnostic,62,THETAUSDT,0.07455073869823534
R2B0057,F03,fold_diagnostic,80,DOGEUSDT,0.0995957243775178
R2B0057,F04,fold_diagnostic,93,LUNAUSDT,0.05166414184323275
R2B0057,F05,fold_diagnostic,98,SUSHIUSDT,0.026518910398935835
R2B0057,F06,fold_diagnostic,85,WAVESUSDT,0.039517713384489214
R2B0057,F07,fold_diagnostic,97,INJUSDT,0.035791062354185714
R2B0057,F08,fold_diagnostic,99,TRBUSDT,0.12152877741784827
R2B0057,ALL_VALID,aggregate_valid_gate,183,EOSUSDT,0.02927067375085838
R2B0058,F01,fold_diagnostic,24,VETUSDT,0.11067872930734647
R2B0058,F02,fold_diagnostic,62,THETAUSDT,0.07683640613670428
R2B0058,F03,fold_diagnostic,80,DOGEUSDT,0.11052931673334523
R2B0058,F04,fold_diagnostic,93,LUNAUSDT,0.06418271103397535
R2B0058,F05,fold_diagnostic,98,ANCUSDT,0.025442567685353492
R2B0058,F06,fold_diagnostic,85,WAVESUSDT,0.04329417141762448
R2B0058,F07,fold_diagnostic,97,INJUSDT,0.03829249782338893
R2B0058,F08,fold_diagnostic,99,TRBUSDT,0.14259391116288234
R2B0058,ALL_VALID,aggregate_valid_gate,183,DOGEUSDT,0.036830028347879795
R2B0059,F01,fold_diagnostic,24,LINKUSDT,0.056366773992942605
R2B0059,F02,fold_diagnostic,62,THETAUSDT,0.0349773740965522
R2B0059,F03,fold_diagnostic,80,DOGEUSDT,0.02928645140900492
R2B0059,F04,fold_diagnostic,93,LUNAUSDT,0.028418289521126138
R2B0059,F05,fold_diagnostic,98,EOSUSDT,0.02545427497597209
R2B0059,F06,fold_diagnostic,85,EOSUSDT,0.024277500701393125
R2B0059,F07,fold_diagnostic,97,FTMUSDT,0.022931092718370075
R2B0059,F08,fold_diagnostic,99,SOLUSDT,0.022919431285161523
R2B0059,ALL_VALID,aggregate_valid_gate,183,ETCUSDT,0.0226616452513955
R2B0060,F01,fold_diagnostic,24,LINKUSDT,0.06079679017310231
R2B0060,F02,fold_diagnostic,62,THETAUSDT,0.04426715699690587
R2B0060,F03,fold_diagnostic,80,DOGEUSDT,0.04180314014772834
R2B0060,F04,fold_diagnostic,93,LUNAUSDT,0.03906967392417716
R2B0060,F05,fold_diagnostic,98,ANCUSDT,0.03676449266799775
R2B0060,F06,fold_diagnostic,85,MATICUSDT,0.0309582127475743
R2B0060,F07,fold_diagnostic,97,DYDXUSDT,0.030194000704414074
R2B0060,F08,fold_diagnostic,99,TRBUSDT,0.05138469820813318
R2B0060,ALL_VALID,aggregate_valid_gate,183,BNBUSDT,0.024585859378053715
R2B0061,F01,fold_diagnostic,24,VETUSDT,0.0779032194210495
R2B0061,F02,fold_diagnostic,62,THETAUSDT,0.07160997110634025
R2B0061,F03,fold_diagnostic,80,DOGEUSDT,0.08975204239400075
R2B0061,F04,fold_diagnostic,93,LUNAUSDT,0.0510125279936224
R2B0061,F05,fold_diagnostic,98,ANCUSDT,0.05536164901552766
R2B0061,F06,fold_diagnostic,85,UNFIUSDT,0.03894991810512193
R2B0061,F07,fold_diagnostic,97,INJUSDT,0.03602677155993165
R2B0061,F08,fold_diagnostic,99,TRBUSDT,0.08024967466941381
R2B0061,ALL_VALID,aggregate_valid_gate,183,DOGEUSDT,0.032959955455519475
R2B0062,F01,fold_diagnostic,24,VETUSDT,0.12839656178149378
R2B0062,F02,fold_diagnostic,62,THETAUSDT,0.06571844391333917
R2B0062,F03,fold_diagnostic,80,DOGEUSDT,0.10107654408770728
R2B0062,F04,fold_diagnostic,93,LUNAUSDT,0.06874363836184681
R2B0062,F05,fold_diagnostic,98,SUSHIUSDT,0.03518492861104882
R2B0062,F06,fold_diagnostic,85,MATICUSDT,0.03871649968981711
R2B0062,F07,fold_diagnostic,97,GALAUSDT,0.040359359029064124
R2B0062,F08,fold_diagnostic,99,TRBUSDT,0.09223064957737546
R2B0062,ALL_VALID,aggregate_valid_gate,183,DOGEUSDT,0.040847986710003815
R2B0063,F01,fold_diagnostic,24,EOSUSDT,0.08588537471285546
R2B0063,F02,fold_diagnostic,62,SXPUSDT,0.05495961057378343
R2B0063,F03,fold_diagnostic,80,DOGEUSDT,0.10955329391766849
R2B0063,F04,fold_diagnostic,93,ETCUSDT,0.036993868347400254
R2B0063,F05,fold_diagnostic,98,ANCUSDT,0.02817102714387442
R2B0063,F06,fold_diagnostic,85,NEARUSDT,0.03660947646284019
R2B0063,F07,fold_diagnostic,97,SANDUSDT,0.029040344535940475
R2B0063,F08,fold_diagnostic,99,TRBUSDT,0.0437225217988495
R2B0063,ALL_VALID,aggregate_valid_gate,183,BCHUSDT,0.028331220326040654
R2B0064,F01,fold_diagnostic,24,ADAUSDT,0.12721258818544598
R2B0064,F02,fold_diagnostic,62,THETAUSDT,0.04286493433980911
R2B0064,F03,fold_diagnostic,80,DOGEUSDT,0.06368430754690374
R2B0064,F04,fold_diagnostic,93,GALAUSDT,0.05794966127820174
R2B0064,F05,fold_diagnostic,98,SUSHIUSDT,0.02979008739985168
R2B0064,F06,fold_diagnostic,85,SANDUSDT,0.036886522368450705
R2B0064,F07,fold_diagnostic,97,APTUSDT,0.04110095409891067
R2B0064,F08,fold_diagnostic,99,TRBUSDT,0.13829334180142136
R2B0064,ALL_VALID,aggregate_valid_gate,183,TRBUSDT,0.030788607218255038
R2B0065,F01,fold_diagnostic,24,VETUSDT,0.1598907478126176
R2B0065,F02,fold_diagnostic,62,XLMUSDT,0.04770612600996708
R2B0065,F03,fold_diagnostic,80,DOGEUSDT,0.09385536531671071
R2B0065,F04,fold_diagnostic,93,SANDUSDT,0.05515868849043323
R2B0065,F05,fold_diagnostic,98,SUSHIUSDT,0.03319967586263289
R2B0065,F06,fold_diagnostic,85,MANAUSDT,0.045916339585919584
R2B0065,F07,fold_diagnostic,97,INJUSDT,0.05054458299951246
R2B0065,F08,fold_diagnostic,99,TRBUSDT,0.1401990066017251
R2B0065,ALL_VALID,aggregate_valid_gate,183,SOLUSDT,0.03857357927555998
R2B0066,F01,fold_diagnostic,24,IOSTUSDT,0.08481006323813423
R2B0066,F02,fold_diagnostic,62,THETAUSDT,0.052438298126536755
R2B0066,F03,fold_diagnostic,80,DOGEUSDT,0.050242359978857155
R2B0066,F04,fold_diagnostic,93,ALICEUSDT,0.056237616519186844
R2B0066,F05,fold_diagnostic,98,ANCUSDT,0.044172176592463884
R2B0066,F06,fold_diagnostic,85,ATOMUSDT,0.03402017210485707
R2B0066,F07,fold_diagnostic,97,INJUSDT,0.04050874283751822
R2B0066,F08,fold_diagnostic,99,TRBUSDT,0.056866779737150375
R2B0066,ALL_VALID,aggregate_valid_gate,183,XRPUSDT,0.02696630465775463
R2B0067,F01,fold_diagnostic,24,IOSTUSDT,0.08507471483589267
R2B0067,F02,fold_diagnostic,62,THETAUSDT,0.059198765281082734
R2B0067,F03,fold_diagnostic,80,DOGEUSDT,0.12194773365167638
R2B0067,F04,fold_diagnostic,93,SANDUSDT,0.06075992550186899
R2B0067,F05,fold_diagnostic,98,ANCUSDT,0.04478032047674185
R2B0067,F06,fold_diagnostic,85,ETHUSDT,0.03485181727802364
R2B0067,F07,fold_diagnostic,97,SOLUSDT,0.039447515876520706
R2B0067,F08,fold_diagnostic,99,TRBUSDT,0.0930275141170079
R2B0067,ALL_VALID,aggregate_valid_gate,183,DOGEUSDT,0.042354717233403553
R2B0068,F01,fold_diagnostic,24,IOSTUSDT,0.12359945609169175
R2B0068,F02,fold_diagnostic,62,THETAUSDT,0.06049882012542687
R2B0068,F03,fold_diagnostic,80,DOGEUSDT,0.10943197071852988
R2B0068,F04,fold_diagnostic,93,SANDUSDT,0.06469402641770255
R2B0068,F05,fold_diagnostic,98,SUSHIUSDT,0.04180872939119986
R2B0068,F06,fold_diagnostic,85,RLCUSDT,0.0427029548024877
R2B0068,F07,fold_diagnostic,97,INJUSDT,0.044069918627620705
R2B0068,F08,fold_diagnostic,99,TRBUSDT,0.09967088748864916
R2B0068,ALL_VALID,aggregate_valid_gate,183,DOGEUSDT,0.04099010969622527
R2B0069,F01,fold_diagnostic,24,VETUSDT,0.10918677561798168
R2B0069,F02,fold_diagnostic,62,SXPUSDT,0.06177551053869495
R2B0069,F03,fold_diagnostic,80,CRVUSDT,0.050588365703212894
R2B0069,F04,fold_diagnostic,93,SANDUSDT,0.05149185424092612
R2B0069,F05,fold_diagnostic,98,ATOMUSDT,0.03663383446039851
R2B0069,F06,fold_diagnostic,85,NEARUSDT,0.040833782343159736
R2B0069,F07,fold_diagnostic,97,GALAUSDT,0.033999210753946615
R2B0069,F08,fold_diagnostic,99,TRBUSDT,0.08879287562427164
R2B0069,ALL_VALID,aggregate_valid_gate,183,ETHUSDT,0.025964155097621146
R2B0070,F01,fold_diagnostic,24,IOSTUSDT,0.09635111957769822
R2B0070,F02,fold_diagnostic,62,THETAUSDT,0.07685120690161673
R2B0070,F03,fold_diagnostic,80,MATICUSDT,0.06755243215745291
R2B0070,F04,fold_diagnostic,93,SANDUSDT,0.07281117328834458
R2B0070,F05,fold_diagnostic,98,DYDXUSDT,0.03781720860127928
R2B0070,F06,fold_diagnostic,85,MANAUSDT,0.04200660034813397
R2B0070,F07,fold_diagnostic,97,LINAUSDT,0.051858137189251065
R2B0070,F08,fold_diagnostic,99,TRBUSDT,0.12356185510235942
R2B0070,ALL_VALID,aggregate_valid_gate,183,MATICUSDT,0.034701532666545895
R2B0071,F01,fold_diagnostic,24,IOTAUSDT,0.09566947274190389
R2B0071,F02,fold_diagnostic,62,THETAUSDT,0.06414333252412985
R2B0071,F03,fold_diagnostic,80,DOGEUSDT,0.06623322662795014
R2B0071,F04,fold_diagnostic,93,1000SHIBUSDT,0.06999410123423401
R2B0071,F05,fold_diagnostic,98,ANCUSDT,0.03683610427287966
R2B0071,F06,fold_diagnostic,85,CRVUSDT,0.06293709996584139
R2B0071,F07,fold_diagnostic,97,BCHUSDT,0.03930341421315444
R2B0071,F08,fold_diagnostic,99,TRBUSDT,0.06875623196508152
R2B0071,ALL_VALID,aggregate_valid_gate,183,CRVUSDT,0.034757281532399556
R2B0072,F01,fold_diagnostic,24,IOTAUSDT,0.13641032447711018
R2B0072,F02,fold_diagnostic,62,THETAUSDT,0.0819137946076507
R2B0072,F03,fold_diagnostic,80,DOGEUSDT,0.07375725818797405
R2B0072,F04,fold_diagnostic,93,1000SHIBUSDT,0.09039960220209647
R2B0072,F05,fold_diagnostic,98,ANCUSDT,0.04976402602935643
R2B0072,F06,fold_diagnostic,85,UNFIUSDT,0.04664887694959698
R2B0072,F07,fold_diagnostic,97,INJUSDT,0.051762808469910694
R2B0072,F08,fold_diagnostic,99,TRBUSDT,0.10683027907020858
R2B0072,ALL_VALID,aggregate_valid_gate,183,DOGEUSDT,0.032592318304235667
