granularity,feature,eligible_rows,finite_rows,coverage_fraction,first_finite_timestamp,last_finite_timestamp,missingness_cause,symbol,timeframe,year,segment_start,segment_end,month,segment_id
symbol_timeframe_month,derivatives.premium_zscore,720,720,1.0,2020-06-01T00:00:00+00:00,2020-06-30T23:00:00+00:00,AVAILABLE,ZECUSDT,1h,,2020-02-05 08:00:00+00:00,2021-07-31 23:00:00+00:00,2020-06,
symbol_timeframe_month,derivatives.premium_zscore,744,744,1.0,2020-07-01T00:00:00+00:00,2020-07-31T23:00:00+00:00,AVAILABLE,ZECUSDT,1h,,2020-02-05 08:00:00+00:00,2021-07-31 23:00:00+00:00,2020-07,
symbol_timeframe_month,derivatives.premium_zscore,744,744,1.0,2020-08-01T00:00:00+00:00,2020-08-31T23:00:00+00:00,AVAILABLE,ZECUSDT,1h,,2020-02-05 08:00:00+00:00,2021-07-31 23:00:00+00:00,2020-08,
symbol_timeframe_month,derivatives.premium_zscore,720,720,1.0,2020-09-01T00:00:00+00:00,2020-09-30T23:00:00+00:00,AVAILABLE,ZECUSDT,1h,,2020-02-05 08:00:00+00:00,2021-07-31 23:00:00+00:00,2020-09,
symbol_timeframe_month,derivatives.premium_zscore,744,744,1.0,2020-10-01T00:00:00+00:00,2020-10-31T23:00:00+00:00,AVAILABLE,ZECUSDT,1h,,2020-02-05 08:00:00+00:00,2021-07-31 23:00:00+00:00,2020-10,
symbol_timeframe_month,derivatives.premium_zscore,720,720,1.0,2020-11-01T00:00:00+00:00,2020-11-30T23:00:00+00:00,AVAILABLE,ZECUSDT,1h,,2020-02-05 08:00:00+00:00,2021-07-31 23:00:00+00:00,2020-11,
symbol_timeframe_month,derivatives.premium_zscore,744,655,0.8803763440860215,2020-12-01T00:00:00+00:00,2020-12-31T23:00:00+00:00,AVAILABLE,ZECUSDT,1h,,2020-02-05 08:00:00+00:00,2021-07-31 23:00:00+00:00,2020-12,
symbol_timeframe_month,derivatives.premium_zscore,744,744,1.0,2021-01-01T00:00:00+00:00,2021-01-31T23:00:00+00:00,AVAILABLE,ZECUSDT,1h,,2020-02-05 08:00:00+00:00,2021-07-31 23:00:00+00:00,2021-01,
symbol_timeframe_month,derivatives.premium_zscore,672,672,1.0,2021-02-01T00:00:00+00:00,2021-02-28T23:00:00+00:00,AVAILABLE,ZECUSDT,1h,,2020-02-05 08:00:00+00:00,2021-07-31 23:00:00+00:00,2021-02,
symbol_timeframe_month,derivatives.premium_zscore,744,744,1.0,2021-03-01T00:00:00+00:00,2021-03-31T23:00:00+00:00,AVAILABLE,ZECUSDT,1h,,2020-02-05 08:00:00+00:00,2021-07-31 23:00:00+00:00,2021-03,
symbol_timeframe_month,derivatives.premium_zscore,744,744,1.0,2021-05-01T00:00:00+00:00,2021-05-31T23:00:00+00:00,AVAILABLE,ZECUSDT,1h,,2020-02-05 08:00:00+00:00,2021-07-31 23:00:00+00:00,2021-05,
symbol_timeframe_month,derivatives.premium_zscore,720,720,1.0,2021-06-01T00:00:00+00:00,2021-06-30T23:00:00+00:00,AVAILABLE,ZECUSDT,1h,,2020-02-05 08:00:00+00:00,2021-07-31 23:00:00+00:00,2021-06,
symbol_timeframe_month,derivatives.premium_zscore,744,566,0.760752688172043,2021-07-01T00:00:00+00:00,2021-07-31T23:00:00+00:00,AVAILABLE,ZECUSDT,1h,,2020-02-05 08:00:00+00:00,2021-07-31 23:00:00+00:00,2021-07,
symbol_timeframe_month,derivatives.premium_zscore,744,744,1.0,2021-12-01T00:00:00+00:00,2021-12-31T23:00:00+00:00,AVAILABLE,ZECUSDT,1h,,2021-10-01 00:00:00+00:00,2022-02-25 23:00:00+00:00,2021-12,
symbol_timeframe_month,derivatives.premium_zscore,744,744,1.0,2022-01-01T00:00:00+00:00,2022-01-31T23:00:00+00:00,AVAILABLE,ZECUSDT,1h,,2021-10-01 00:00:00+00:00,2022-02-25 23:00:00+00:00,2022-01,
symbol_timeframe_month,derivatives.premium_zscore,672,672,1.0,2022-04-03T00:00:00+00:00,2022-04-30T23:00:00+00:00,AVAILABLE,ZECUSDT,1h,,2022-04-03 00:00:00+00:00,2022-09-30 23:00:00+00:00,2022-04,
symbol_timeframe_month,derivatives.premium_zscore,720,720,1.0,2022-06-01T00:00:00+00:00,2022-06-30T23:00:00+00:00,AVAILABLE,ZECUSDT,1h,,2022-04-03 00:00:00+00:00,2022-09-30 23:00:00+00:00,2022-06,
symbol_timeframe_month,derivatives.premium_zscore,720,720,1.0,2022-09-01T00:00:00+00:00,2022-09-30T23:00:00+00:00,AVAILABLE,ZECUSDT,1h,,2022-04-03 00:00:00+00:00,2022-09-30 23:00:00+00:00,2022-09,
symbol_timeframe_month,derivatives.premium_zscore,180,180,1.0,2020-04-01T00:00:00+00:00,2020-04-30T20:00:00+00:00,AVAILABLE,ZECUSDT,4h,,2020-02-05 08:00:00+00:00,2021-07-31 20:00:00+00:00,2020-04,
symbol_timeframe_month,derivatives.premium_zscore,186,186,1.0,2020-05-01T00:00:00+00:00,2020-05-31T20:00:00+00:00,AVAILABLE,ZECUSDT,4h,,2020-02-05 08:00:00+00:00,2021-07-31 20:00:00+00:00,2020-05,
symbol_timeframe_month,derivatives.premium_zscore,180,180,1.0,2020-06-01T00:00:00+00:00,2020-06-30T20:00:00+00:00,AVAILABLE,ZECUSDT,4h,,2020-02-05 08:00:00+00:00,2021-07-31 20:00:00+00:00,2020-06,
symbol_timeframe_month,derivatives.premium_zscore,186,186,1.0,2020-07-01T00:00:00+00:00,2020-07-31T20:00:00+00:00,AVAILABLE,ZECUSDT,4h,,2020-02-05 08:00:00+00:00,2021-07-31 20:00:00+00:00,2020-07,
symbol_timeframe_month,derivatives.premium_zscore,186,186,1.0,2020-08-01T00:00:00+00:00,2020-08-31T20:00:00+00:00,AVAILABLE,ZECUSDT,4h,,2020-02-05 08:00:00+00:00,2021-07-31 20:00:00+00:00,2020-08,
symbol_timeframe_month,derivatives.premium_zscore,180,180,1.0,2020-09-01T00:00:00+00:00,2020-09-30T20:00:00+00:00,AVAILABLE,ZECUSDT,4h,,2020-02-05 08:00:00+00:00,2021-07-31 20:00:00+00:00,2020-09,
symbol_timeframe_month,derivatives.premium_zscore,186,186,1.0,2020-10-01T00:00:00+00:00,2020-10-31T20:00:00+00:00,AVAILABLE,ZECUSDT,4h,,2020-02-05 08:00:00+00:00,2021-07-31 20:00:00+00:00,2020-10,
symbol_timeframe_month,derivatives.premium_zscore,180,180,1.0,2020-11-01T00:00:00+00:00,2020-11-30T20:00:00+00:00,AVAILABLE,ZECUSDT,4h,,2020-02-05 08:00:00+00:00,2021-07-31 20:00:00+00:00,2020-11,
symbol_timeframe_month,derivatives.premium_zscore,186,97,0.521505376344086,2020-12-01T00:00:00+00:00,2020-12-31T20:00:00+00:00,AVAILABLE,ZECUSDT,4h,,2020-02-05 08:00:00+00:00,2021-07-31 20:00:00+00:00,2020-12,
symbol_timeframe_month,derivatives.premium_zscore,186,186,1.0,2021-01-01T00:00:00+00:00,2021-01-31T20:00:00+00:00,AVAILABLE,ZECUSDT,4h,,2020-02-05 08:00:00+00:00,2021-07-31 20:00:00+00:00,2021-01,
symbol_timeframe_month,derivatives.premium_zscore,168,168,1.0,2021-02-01T00:00:00+00:00,2021-02-28T20:00:00+00:00,AVAILABLE,ZECUSDT,4h,,2020-02-05 08:00:00+00:00,2021-07-31 20:00:00+00:00,2021-02,
symbol_timeframe_month,derivatives.premium_zscore,186,186,1.0,2021-03-01T00:00:00+00:00,2021-03-31T20:00:00+00:00,AVAILABLE,ZECUSDT,4h,,2020-02-05 08:00:00+00:00,2021-07-31 20:00:00+00:00,2021-03,
symbol_timeframe_month,derivatives.premium_zscore,186,186,1.0,2021-05-01T00:00:00+00:00,2021-05-31T20:00:00+00:00,AVAILABLE,ZECUSDT,4h,,2020-02-05 08:00:00+00:00,2021-07-31 20:00:00+00:00,2021-05,
symbol_timeframe_month,derivatives.premium_zscore,180,180,1.0,2021-06-01T00:00:00+00:00,2021-06-30T20:00:00+00:00,AVAILABLE,ZECUSDT,4h,,2020-02-05 08:00:00+00:00,2021-07-31 20:00:00+00:00,2021-06,
symbol_timeframe_month,derivatives.premium_zscore,186,73,0.3924731182795699,2021-07-01T00:00:00+00:00,2021-07-27T20:00:00+00:00,AVAILABLE,ZECUSDT,4h,,2020-02-05 08:00:00+00:00,2021-07-31 20:00:00+00:00,2021-07,
symbol_timeframe_month,derivatives.premium_zscore,186,186,1.0,2021-12-01T00:00:00+00:00,2021-12-31T20:00:00+00:00,AVAILABLE,ZECUSDT,4h,,2021-10-01 00:00:00+00:00,2022-02-25 20:00:00+00:00,2021-12,
symbol_timeframe_month,derivatives.premium_zscore,186,186,1.0,2022-01-01T00:00:00+00:00,2022-01-31T20:00:00+00:00,AVAILABLE,ZECUSDT,4h,,2021-10-01 00:00:00+00:00,2022-02-25 20:00:00+00:00,2022-01,
symbol_timeframe_month,derivatives.premium_zscore,168,168,1.0,2022-04-03T00:00:00+00:00,2022-04-30T20:00:00+00:00,AVAILABLE,ZECUSDT,4h,,2022-04-03 00:00:00+00:00,2022-09-30 20:00:00+00:00,2022-04,
symbol_timeframe_month,derivatives.premium_zscore,180,180,1.0,2022-06-01T00:00:00+00:00,2022-06-30T20:00:00+00:00,AVAILABLE,ZECUSDT,4h,,2022-04-03 00:00:00+00:00,2022-09-30 20:00:00+00:00,2022-06,
symbol_timeframe_month,derivatives.premium_zscore,180,180,1.0,2022-09-01T00:00:00+00:00,2022-09-30T20:00:00+00:00,AVAILABLE,ZECUSDT,4h,,2022-04-03 00:00:00+00:00,2022-09-30 20:00:00+00:00,2022-09,
symbol_timeframe_month,derivatives.premium_zscore,2688,2688,1.0,2021-02-01T00:00:00+00:00,2021-02-28T23:45:00+00:00,AVAILABLE,ZENUSDT,15m,,2020-12-01 00:00:00+00:00,2021-02-28 23:45:00+00:00,2021-02,
symbol_timeframe_month,derivatives.premium_zscore,672,672,1.0,2021-02-01T00:00:00+00:00,2021-02-28T23:00:00+00:00,AVAILABLE,ZENUSDT,1h,,2020-12-01 00:00:00+00:00,2021-02-28 23:00:00+00:00,2021-02,
symbol_timeframe_month,derivatives.premium_zscore,168,168,1.0,2021-02-01T00:00:00+00:00,2021-02-28T20:00:00+00:00,AVAILABLE,ZENUSDT,4h,,2020-12-01 00:00:00+00:00,2021-02-28 20:00:00+00:00,2021-02,
symbol_timeframe_month,derivatives.premium_zscore,2976,2976,1.0,2020-08-01T00:00:00+00:00,2020-08-31T23:45:00+00:00,AVAILABLE,ZILUSDT,15m,,2020-06-18 09:00:00+00:00,2021-04-30 23:45:00+00:00,2020-08,
symbol_timeframe_month,derivatives.premium_zscore,2880,2880,1.0,2020-09-01T00:00:00+00:00,2020-09-30T23:45:00+00:00,AVAILABLE,ZILUSDT,15m,,2020-06-18 09:00:00+00:00,2021-04-30 23:45:00+00:00,2020-09,
symbol_timeframe_month,derivatives.premium_zscore,2976,2976,1.0,2020-10-01T00:00:00+00:00,2020-10-31T23:45:00+00:00,AVAILABLE,ZILUSDT,15m,,2020-06-18 09:00:00+00:00,2021-04-30 23:45:00+00:00,2020-10,
symbol_timeframe_month,derivatives.premium_zscore,2880,2880,1.0,2020-11-01T00:00:00+00:00,2020-11-30T23:45:00+00:00,AVAILABLE,ZILUSDT,15m,,2020-06-18 09:00:00+00:00,2021-04-30 23:45:00+00:00,2020-11,
symbol_timeframe_month,derivatives.premium_zscore,2976,2887,0.9700940860215054,2020-12-01T00:00:00+00:00,2020-12-31T23:45:00+00:00,AVAILABLE,ZILUSDT,15m,,2020-06-18 09:00:00+00:00,2021-04-30 23:45:00+00:00,2020-12,
symbol_timeframe_month,derivatives.premium_zscore,2976,2976,1.0,2021-01-01T00:00:00+00:00,2021-01-31T23:45:00+00:00,AVAILABLE,ZILUSDT,15m,,2020-06-18 09:00:00+00:00,2021-04-30 23:45:00+00:00,2021-01,
symbol_timeframe_month,derivatives.premium_zscore,2688,2688,1.0,2021-02-01T00:00:00+00:00,2021-02-28T23:45:00+00:00,AVAILABLE,ZILUSDT,15m,,2020-06-18 09:00:00+00:00,2021-04-30 23:45:00+00:00,2021-02,
symbol_timeframe_month,derivatives.premium_zscore,2880,2880,1.0,2021-04-01T00:00:00+00:00,2021-04-30T23:45:00+00:00,AVAILABLE,ZILUSDT,15m,,2020-06-18 09:00:00+00:00,2021-04-30 23:45:00+00:00,2021-04,
symbol_timeframe_month,derivatives.premium_zscore,2688,2688,1.0,2022-04-03T00:00:00+00:00,2022-04-30T23:45:00+00:00,AVAILABLE,ZILUSDT,15m,,2022-04-03 00:00:00+00:00,2022-07-31 23:45:00+00:00,2022-04,
symbol_timeframe_month,derivatives.premium_zscore,2880,2880,1.0,2022-06-01T00:00:00+00:00,2022-06-30T23:45:00+00:00,AVAILABLE,ZILUSDT,15m,,2022-04-03 00:00:00+00:00,2022-07-31 23:45:00+00:00,2022-06,
symbol_timeframe_month,derivatives.premium_zscore,2976,2887,0.9700940860215054,2022-07-01T00:00:00+00:00,2022-07-31T23:45:00+00:00,AVAILABLE,ZILUSDT,15m,,2022-04-03 00:00:00+00:00,2022-07-31 23:45:00+00:00,2022-07,
symbol_timeframe_month,derivatives.premium_zscore,2688,2688,1.0,2023-02-01T00:00:00+00:00,2023-02-28T23:45:00+00:00,AVAILABLE,ZILUSDT,15m,,2022-12-01 00:00:00+00:00,2023-05-31 23:45:00+00:00,2023-02,
symbol_timeframe_month,derivatives.premium_zscore,2976,2976,1.0,2023-05-01T00:00:00+00:00,2023-05-31T23:45:00+00:00,AVAILABLE,ZILUSDT,15m,,2022-12-01 00:00:00+00:00,2023-05-31 23:45:00+00:00,2023-05,
symbol_timeframe_month,derivatives.premium_zscore,744,744,1.0,2020-08-01T00:00:00+00:00,2020-08-31T23:00:00+00:00,AVAILABLE,ZILUSDT,1h,,2020-06-18 09:00:00+00:00,2021-04-30 23:00:00+00:00,2020-08,
symbol_timeframe_month,derivatives.premium_zscore,720,720,1.0,2020-09-01T00:00:00+00:00,2020-09-30T23:00:00+00:00,AVAILABLE,ZILUSDT,1h,,2020-06-18 09:00:00+00:00,2021-04-30 23:00:00+00:00,2020-09,
symbol_timeframe_month,derivatives.premium_zscore,744,744,1.0,2020-10-01T00:00:00+00:00,2020-10-31T23:00:00+00:00,AVAILABLE,ZILUSDT,1h,,2020-06-18 09:00:00+00:00,2021-04-30 23:00:00+00:00,2020-10,
symbol_timeframe_month,derivatives.premium_zscore,720,720,1.0,2020-11-01T00:00:00+00:00,2020-11-30T23:00:00+00:00,AVAILABLE,ZILUSDT,1h,,2020-06-18 09:00:00+00:00,2021-04-30 23:00:00+00:00,2020-11,
symbol_timeframe_month,derivatives.premium_zscore,744,655,0.8803763440860215,2020-12-01T00:00:00+00:00,2020-12-31T23:00:00+00:00,AVAILABLE,ZILUSDT,1h,,2020-06-18 09:00:00+00:00,2021-04-30 23:00:00+00:00,2020-12,
symbol_timeframe_month,derivatives.premium_zscore,744,744,1.0,2021-01-01T00:00:00+00:00,2021-01-31T23:00:00+00:00,AVAILABLE,ZILUSDT,1h,,2020-06-18 09:00:00+00:00,2021-04-30 23:00:00+00:00,2021-01,
symbol_timeframe_month,derivatives.premium_zscore,672,672,1.0,2021-02-01T00:00:00+00:00,2021-02-28T23:00:00+00:00,AVAILABLE,ZILUSDT,1h,,2020-06-18 09:00:00+00:00,2021-04-30 23:00:00+00:00,2021-02,
symbol_timeframe_month,derivatives.premium_zscore,720,720,1.0,2021-04-01T00:00:00+00:00,2021-04-30T23:00:00+00:00,AVAILABLE,ZILUSDT,1h,,2020-06-18 09:00:00+00:00,2021-04-30 23:00:00+00:00,2021-04,
symbol_timeframe_month,derivatives.premium_zscore,672,672,1.0,2022-04-03T00:00:00+00:00,2022-04-30T23:00:00+00:00,AVAILABLE,ZILUSDT,1h,,2022-04-03 00:00:00+00:00,2022-07-31 23:00:00+00:00,2022-04,
symbol_timeframe_month,derivatives.premium_zscore,720,720,1.0,2022-06-01T00:00:00+00:00,2022-06-30T23:00:00+00:00,AVAILABLE,ZILUSDT,1h,,2022-04-03 00:00:00+00:00,2022-07-31 23:00:00+00:00,2022-06,
symbol_timeframe_month,derivatives.premium_zscore,744,655,0.8803763440860215,2022-07-01T00:00:00+00:00,2022-07-31T23:00:00+00:00,AVAILABLE,ZILUSDT,1h,,2022-04-03 00:00:00+00:00,2022-07-31 23:00:00+00:00,2022-07,
symbol_timeframe_month,derivatives.premium_zscore,672,672,1.0,2023-02-01T00:00:00+00:00,2023-02-28T23:00:00+00:00,AVAILABLE,ZILUSDT,1h,,2022-12-01 00:00:00+00:00,2023-05-31 23:00:00+00:00,2023-02,
symbol_timeframe_month,derivatives.premium_zscore,744,744,1.0,2023-05-01T00:00:00+00:00,2023-05-31T23:00:00+00:00,AVAILABLE,ZILUSDT,1h,,2022-12-01 00:00:00+00:00,2023-05-31 23:00:00+00:00,2023-05,
symbol_timeframe_month,derivatives.premium_zscore,186,186,1.0,2020-08-01T00:00:00+00:00,2020-08-31T20:00:00+00:00,AVAILABLE,ZILUSDT,4h,,2020-06-18 08:00:00+00:00,2021-04-30 20:00:00+00:00,2020-08,
symbol_timeframe_month,derivatives.premium_zscore,180,180,1.0,2020-09-01T00:00:00+00:00,2020-09-30T20:00:00+00:00,AVAILABLE,ZILUSDT,4h,,2020-06-18 08:00:00+00:00,2021-04-30 20:00:00+00:00,2020-09,
symbol_timeframe_month,derivatives.premium_zscore,186,186,1.0,2020-10-01T00:00:00+00:00,2020-10-31T20:00:00+00:00,AVAILABLE,ZILUSDT,4h,,2020-06-18 08:00:00+00:00,2021-04-30 20:00:00+00:00,2020-10,
symbol_timeframe_month,derivatives.premium_zscore,180,180,1.0,2020-11-01T00:00:00+00:00,2020-11-30T20:00:00+00:00,AVAILABLE,ZILUSDT,4h,,2020-06-18 08:00:00+00:00,2021-04-30 20:00:00+00:00,2020-11,
symbol_timeframe_month,derivatives.premium_zscore,186,97,0.521505376344086,2020-12-01T00:00:00+00:00,2020-12-31T20:00:00+00:00,AVAILABLE,ZILUSDT,4h,,2020-06-18 08:00:00+00:00,2021-04-30 20:00:00+00:00,2020-12,
symbol_timeframe_month,derivatives.premium_zscore,186,186,1.0,2021-01-01T00:00:00+00:00,2021-01-31T20:00:00+00:00,AVAILABLE,ZILUSDT,4h,,2020-06-18 08:00:00+00:00,2021-04-30 20:00:00+00:00,2021-01,
symbol_timeframe_month,derivatives.premium_zscore,168,168,1.0,2021-02-01T00:00:00+00:00,2021-02-28T20:00:00+00:00,AVAILABLE,ZILUSDT,4h,,2020-06-18 08:00:00+00:00,2021-04-30 20:00:00+00:00,2021-02,
symbol_timeframe_month,derivatives.premium_zscore,180,180,1.0,2021-04-01T00:00:00+00:00,2021-04-30T20:00:00+00:00,AVAILABLE,ZILUSDT,4h,,2020-06-18 08:00:00+00:00,2021-04-30 20:00:00+00:00,2021-04,
symbol_timeframe_month,derivatives.premium_zscore,168,168,1.0,2022-04-03T00:00:00+00:00,2022-04-30T20:00:00+00:00,AVAILABLE,ZILUSDT,4h,,2022-04-03 00:00:00+00:00,2022-07-31 20:00:00+00:00,2022-04,
symbol_timeframe_month,derivatives.premium_zscore,180,180,1.0,2022-06-01T00:00:00+00:00,2022-06-30T20:00:00+00:00,AVAILABLE,ZILUSDT,4h,,2022-04-03 00:00:00+00:00,2022-07-31 20:00:00+00:00,2022-06,
symbol_timeframe_month,derivatives.premium_zscore,186,97,0.521505376344086,2022-07-01T00:00:00+00:00,2022-07-31T20:00:00+00:00,AVAILABLE,ZILUSDT,4h,,2022-04-03 00:00:00+00:00,2022-07-31 20:00:00+00:00,2022-07,
symbol_timeframe_month,derivatives.premium_zscore,168,168,1.0,2023-02-01T00:00:00+00:00,2023-02-28T20:00:00+00:00,AVAILABLE,ZILUSDT,4h,,2022-12-01 00:00:00+00:00,2023-05-31 20:00:00+00:00,2023-02,
symbol_timeframe_month,derivatives.premium_zscore,186,186,1.0,2023-05-01T00:00:00+00:00,2023-05-31T20:00:00+00:00,AVAILABLE,ZILUSDT,4h,,2022-12-01 00:00:00+00:00,2023-05-31 20:00:00+00:00,2023-05,
symbol_timeframe_month,derivatives.premium_zscore,2976,2976,1.0,2020-08-01T00:00:00+00:00,2020-08-31T23:45:00+00:00,AVAILABLE,ZRXUSDT,15m,,2020-06-24 09:00:00+00:00,2020-10-31 23:45:00+00:00,2020-08,
symbol_timeframe_month,derivatives.premium_zscore,2880,2880,1.0,2020-09-01T00:00:00+00:00,2020-09-30T23:45:00+00:00,AVAILABLE,ZRXUSDT,15m,,2020-06-24 09:00:00+00:00,2020-10-31 23:45:00+00:00,2020-09,
symbol_timeframe_month,derivatives.premium_zscore,2976,2976,1.0,2020-10-01T00:00:00+00:00,2020-10-31T23:45:00+00:00,AVAILABLE,ZRXUSDT,15m,,2020-06-24 09:00:00+00:00,2020-10-31 23:45:00+00:00,2020-10,
symbol_timeframe_month,derivatives.premium_zscore,2976,2976,1.0,2021-03-01T00:00:00+00:00,2021-03-31T23:45:00+00:00,AVAILABLE,ZRXUSDT,15m,,2021-01-01 00:00:00+00:00,2021-03-31 23:45:00+00:00,2021-03,
symbol_timeframe_month,derivatives.premium_zscore,2976,2976,1.0,2022-05-01T00:00:00+00:00,2022-05-31T23:45:00+00:00,AVAILABLE,ZRXUSDT,15m,,2022-03-01 00:00:00+00:00,2022-05-31 23:45:00+00:00,2022-05,
symbol_timeframe_month,derivatives.premium_zscore,2976,2976,1.0,2023-05-01T00:00:00+00:00,2023-05-31T23:45:00+00:00,AVAILABLE,ZRXUSDT,15m,,2023-03-01 00:00:00+00:00,2023-05-31 23:45:00+00:00,2023-05,
symbol_timeframe_month,derivatives.premium_zscore,2880,2880,1.0,2023-11-01T00:00:00+00:00,2023-11-30T23:45:00+00:00,AVAILABLE,ZRXUSDT,15m,,2023-09-01 00:00:00+00:00,2023-12-31 23:45:00+00:00,2023-11,
symbol_timeframe_month,derivatives.premium_zscore,2976,2976,1.0,2023-12-01T00:00:00+00:00,2023-12-31T23:45:00+00:00,AVAILABLE,ZRXUSDT,15m,,2023-09-01 00:00:00+00:00,2023-12-31 23:45:00+00:00,2023-12,
symbol_timeframe_month,derivatives.premium_zscore,744,744,1.0,2020-08-01T00:00:00+00:00,2020-08-31T23:00:00+00:00,AVAILABLE,ZRXUSDT,1h,,2020-06-24 09:00:00+00:00,2020-10-31 23:00:00+00:00,2020-08,
symbol_timeframe_month,derivatives.premium_zscore,720,720,1.0,2020-09-01T00:00:00+00:00,2020-09-30T23:00:00+00:00,AVAILABLE,ZRXUSDT,1h,,2020-06-24 09:00:00+00:00,2020-10-31 23:00:00+00:00,2020-09,
symbol_timeframe_month,derivatives.premium_zscore,744,744,1.0,2020-10-01T00:00:00+00:00,2020-10-31T23:00:00+00:00,AVAILABLE,ZRXUSDT,1h,,2020-06-24 09:00:00+00:00,2020-10-31 23:00:00+00:00,2020-10,
symbol_timeframe_month,derivatives.premium_zscore,744,744,1.0,2021-03-01T00:00:00+00:00,2021-03-31T23:00:00+00:00,AVAILABLE,ZRXUSDT,1h,,2021-01-01 00:00:00+00:00,2021-03-31 23:00:00+00:00,2021-03,
symbol_timeframe_month,derivatives.premium_zscore,744,744,1.0,2022-05-01T00:00:00+00:00,2022-05-31T23:00:00+00:00,AVAILABLE,ZRXUSDT,1h,,2022-03-01 00:00:00+00:00,2022-05-31 23:00:00+00:00,2022-05,
symbol_timeframe_month,derivatives.premium_zscore,744,744,1.0,2023-05-01T00:00:00+00:00,2023-05-31T23:00:00+00:00,AVAILABLE,ZRXUSDT,1h,,2023-03-01 00:00:00+00:00,2023-05-31 23:00:00+00:00,2023-05,
symbol_timeframe_month,derivatives.premium_zscore,720,720,1.0,2023-11-01T00:00:00+00:00,2023-11-30T23:00:00+00:00,AVAILABLE,ZRXUSDT,1h,,2023-09-01 00:00:00+00:00,2023-12-31 23:00:00+00:00,2023-11,
symbol_timeframe_month,derivatives.premium_zscore,744,744,1.0,2023-12-01T00:00:00+00:00,2023-12-31T23:00:00+00:00,AVAILABLE,ZRXUSDT,1h,,2023-09-01 00:00:00+00:00,2023-12-31 23:00:00+00:00,2023-12,
symbol_timeframe_month,derivatives.premium_zscore,186,186,1.0,2020-08-01T00:00:00+00:00,2020-08-31T20:00:00+00:00,AVAILABLE,ZRXUSDT,4h,,2020-06-24 08:00:00+00:00,2020-10-31 20:00:00+00:00,2020-08,
symbol_timeframe_month,derivatives.premium_zscore,180,180,1.0,2020-09-01T00:00:00+00:00,2020-09-30T20:00:00+00:00,AVAILABLE,ZRXUSDT,4h,,2020-06-24 08:00:00+00:00,2020-10-31 20:00:00+00:00,2020-09,
symbol_timeframe_month,derivatives.premium_zscore,186,186,1.0,2020-10-01T00:00:00+00:00,2020-10-31T20:00:00+00:00,AVAILABLE,ZRXUSDT,4h,,2020-06-24 08:00:00+00:00,2020-10-31 20:00:00+00:00,2020-10,
symbol_timeframe_month,derivatives.premium_zscore,186,186,1.0,2021-03-01T00:00:00+00:00,2021-03-31T20:00:00+00:00,AVAILABLE,ZRXUSDT,4h,,2021-01-01 00:00:00+00:00,2021-03-31 20:00:00+00:00,2021-03,
symbol_timeframe_month,derivatives.premium_zscore,186,186,1.0,2022-05-01T00:00:00+00:00,2022-05-31T20:00:00+00:00,AVAILABLE,ZRXUSDT,4h,,2022-03-01 00:00:00+00:00,2022-05-31 20:00:00+00:00,2022-05,
symbol_timeframe_month,derivatives.premium_zscore,186,186,1.0,2023-05-01T00:00:00+00:00,2023-05-31T20:00:00+00:00,AVAILABLE,ZRXUSDT,4h,,2023-03-01 00:00:00+00:00,2023-05-31 20:00:00+00:00,2023-05,
symbol_timeframe_month,derivatives.premium_zscore,180,180,1.0,2023-11-01T00:00:00+00:00,2023-11-30T20:00:00+00:00,AVAILABLE,ZRXUSDT,4h,,2023-09-01 00:00:00+00:00,2023-12-31 20:00:00+00:00,2023-11,
symbol_timeframe_month,derivatives.premium_zscore,186,186,1.0,2023-12-01T00:00:00+00:00,2023-12-31T20:00:00+00:00,AVAILABLE,ZRXUSDT,4h,,2023-09-01 00:00:00+00:00,2023-12-31 20:00:00+00:00,2023-12,
symbol_timeframe,derivatives.premium_zscore,3840,3840,1.0,2024-01-01T00:00:00+00:00,2024-02-09T23:45:00+00:00,AVAILABLE,1000BONKUSDT,15m,,2023-11-22 14:00:00+00:00,2026-02-28 23:45:00+00:00,,
symbol_timeframe,derivatives.premium_zscore,960,960,1.0,2024-01-01T00:00:00+00:00,2024-02-09T23:00:00+00:00,AVAILABLE,1000BONKUSDT,1h,,2023-11-22 14:00:00+00:00,2026-02-28 23:00:00+00:00,,
symbol_timeframe,derivatives.premium_zscore,240,240,1.0,2024-01-01T00:00:00+00:00,2024-02-09T20:00:00+00:00,AVAILABLE,1000BONKUSDT,4h,,2023-11-22 12:00:00+00:00,2026-02-28 20:00:00+00:00,,
symbol_timeframe,derivatives.premium_zscore,2880,2880,1.0,2023-11-01T00:00:00+00:00,2023-11-30T23:45:00+00:00,AVAILABLE,1000FLOKIUSDT,15m,,2023-09-01 00:00:00+00:00,2023-11-30 23:45:00+00:00,,
symbol_timeframe,derivatives.premium_zscore,720,720,1.0,2023-11-01T00:00:00+00:00,2023-11-30T23:00:00+00:00,AVAILABLE,1000FLOKIUSDT,1h,,2023-09-01 00:00:00+00:00,2023-11-30 23:00:00+00:00,,
symbol_timeframe,derivatives.premium_zscore,180,180,1.0,2023-11-01T00:00:00+00:00,2023-11-30T20:00:00+00:00,AVAILABLE,1000FLOKIUSDT,4h,,2023-09-01 00:00:00+00:00,2023-11-30 20:00:00+00:00,,
