market,symbol,archive_dataset,interval,first_archive_month,last_archive_month,available_month_count,missing_month_count_inside_observed_span,object_count,compressed_bytes_from_s3_listing,first_key,last_key,eligible,instrument_class,exclusion_reason,evidence
um,CYBERUSDT,klines,15m,2023-08,2026-07,36,0,36,4115608,data/futures/um/monthly/klines/CYBERUSDT/15m/CYBERUSDT-15m-2023-08.zip,data/futures/um/monthly/klines/CYBERUSDT/15m/CYBERUSDT-15m-2026-07.zip,True,USD_M_PERPETUAL_COHORT,,USDT symbol without dated-delivery suffix
um,CYSUSDT,klines,15m,2025-12,2026-07,8,0,8,876378,data/futures/um/monthly/klines/CYSUSDT/15m/CYSUSDT-15m-2025-12.zip,data/futures/um/monthly/klines/CYSUSDT/15m/CYSUSDT-15m-2026-07.zip,True,USD_M_PERPETUAL_COHORT,,USDT symbol without dated-delivery suffix
um,DAMUSDT,klines,15m,2025-08,2026-07,12,0,12,1050170,data/futures/um/monthly/klines/DAMUSDT/15m/DAMUSDT-15m-2025-08.zip,data/futures/um/monthly/klines/DAMUSDT/15m/DAMUSDT-15m-2026-07.zip,True,USD_M_PERPETUAL_COHORT,,USDT symbol without dated-delivery suffix
um,DARUSDT,klines,15m,2022-04,2026-07,52,0,52,4018625,data/futures/um/monthly/klines/DARUSDT/15m/DARUSDT-15m-2022-04.zip,data/futures/um/monthly/klines/DARUSDT/15m/DARUSDT-15m-2026-07.zip,True,USD_M_PERPETUAL_COHORT,,USDT symbol without dated-delivery suffix
um,DASHUSDT,klines,15m,2020-02,2026-07,78,0,78,9232259,data/futures/um/monthly/klines/DASHUSDT/15m/DASHUSDT-15m-2020-02.zip,data/futures/um/monthly/klines/DASHUSDT/15m/DASHUSDT-15m-2026-07.zip,True,USD_M_PERPETUAL_COHORT,,USDT symbol without dated-delivery suffix
um,DATAIPUSDC,klines,15m,2026-07,2026-07,1,0,1,86128,data/futures/um/monthly/klines/DATAIPUSDC/15m/DATAIPUSDC-15m-2026-07.zip,data/futures/um/monthly/klines/DATAIPUSDC/15m/DATAIPUSDC-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
um,DATAIPUSDT,klines,15m,2026-07,2026-07,1,0,1,101085,data/futures/um/monthly/klines/DATAIPUSDT/15m/DATAIPUSDT-15m-2026-07.zip,data/futures/um/monthly/klines/DATAIPUSDT/15m/DATAIPUSDT-15m-2026-07.zip,True,USD_M_PERPETUAL_COHORT,,USDT symbol without dated-delivery suffix
um,DEEPUSDT,klines,15m,2025-04,2026-07,16,0,16,1830785,data/futures/um/monthly/klines/DEEPUSDT/15m/DEEPUSDT-15m-2025-04.zip,data/futures/um/monthly/klines/DEEPUSDT/15m/DEEPUSDT-15m-2026-07.zip,True,USD_M_PERPETUAL_COHORT,,USDT symbol without dated-delivery suffix
um,DEFIUSDT,klines,15m,2020-08,2026-07,72,0,72,6616697,data/futures/um/monthly/klines/DEFIUSDT/15m/DEFIUSDT-15m-2020-08.zip,data/futures/um/monthly/klines/DEFIUSDT/15m/DEFIUSDT-15m-2026-07.zip,True,USD_M_PERPETUAL_COHORT,,USDT symbol without dated-delivery suffix
um,DEGENUSDT,klines,15m,2024-11,2026-07,21,0,21,2217156,data/futures/um/monthly/klines/DEGENUSDT/15m/DEGENUSDT-15m-2024-11.zip,data/futures/um/monthly/klines/DEGENUSDT/15m/DEGENUSDT-15m-2026-07.zip,True,USD_M_PERPETUAL_COHORT,,USDT symbol without dated-delivery suffix
um,DEGOUSDT,klines,15m,2024-12,2026-07,20,0,20,2032849,data/futures/um/monthly/klines/DEGOUSDT/15m/DEGOUSDT-15m-2024-12.zip,data/futures/um/monthly/klines/DEGOUSDT/15m/DEGOUSDT-15m-2026-07.zip,True,USD_M_PERPETUAL_COHORT,,USDT symbol without dated-delivery suffix
um,DELLUSDT,klines,15m,2026-06,2026-07,2,0,2,213698,data/futures/um/monthly/klines/DELLUSDT/15m/DELLUSDT-15m-2026-06.zip,data/futures/um/monthly/klines/DELLUSDT/15m/DELLUSDT-15m-2026-07.zip,True,USD_M_PERPETUAL_COHORT,,USDT symbol without dated-delivery suffix
um,DENTUSDT,klines,15m,2021-03,2026-07,65,0,65,7420774,data/futures/um/monthly/klines/DENTUSDT/15m/DENTUSDT-15m-2021-03.zip,data/futures/um/monthly/klines/DENTUSDT/15m/DENTUSDT-15m-2026-07.zip,True,USD_M_PERPETUAL_COHORT,,USDT symbol without dated-delivery suffix
um,DEXEUSDT,klines,15m,2024-12,2026-07,20,0,20,2372355,data/futures/um/monthly/klines/DEXEUSDT/15m/DEXEUSDT-15m-2024-12.zip,data/futures/um/monthly/klines/DEXEUSDT/15m/DEXEUSDT-15m-2026-07.zip,True,USD_M_PERPETUAL_COHORT,,USDT symbol without dated-delivery suffix
um,DFUSDT,klines,15m,2024-12,2026-07,20,0,20,1653994,data/futures/um/monthly/klines/DFUSDT/15m/DFUSDT-15m-2024-12.zip,data/futures/um/monthly/klines/DFUSDT/15m/DFUSDT-15m-2026-07.zip,True,USD_M_PERPETUAL_COHORT,,USDT symbol without dated-delivery suffix
um,DGBUSDT,klines,15m,2021-04,2026-07,64,0,64,4496966,data/futures/um/monthly/klines/DGBUSDT/15m/DGBUSDT-15m-2021-04.zip,data/futures/um/monthly/klines/DGBUSDT/15m/DGBUSDT-15m-2026-07.zip,True,USD_M_PERPETUAL_COHORT,,USDT symbol without dated-delivery suffix
um,DIAUSDT,klines,15m,2024-10,2026-07,22,0,22,2420860,data/futures/um/monthly/klines/DIAUSDT/15m/DIAUSDT-15m-2024-10.zip,data/futures/um/monthly/klines/DIAUSDT/15m/DIAUSDT-15m-2026-07.zip,True,USD_M_PERPETUAL_COHORT,,USDT symbol without dated-delivery suffix
um,DISUSDT,klines,15m,2026-05,2026-07,3,0,3,227204,data/futures/um/monthly/klines/DISUSDT/15m/DISUSDT-15m-2026-05.zip,data/futures/um/monthly/klines/DISUSDT/15m/DISUSDT-15m-2026-07.zip,True,USD_M_PERPETUAL_COHORT,,USDT symbol without dated-delivery suffix
um,DKNGUSDT,klines,15m,2026-06,2026-07,2,0,2,144065,data/futures/um/monthly/klines/DKNGUSDT/15m/DKNGUSDT-15m-2026-06.zip,data/futures/um/monthly/klines/DKNGUSDT/15m/DKNGUSDT-15m-2026-07.zip,True,USD_M_PERPETUAL_COHORT,,USDT symbol without dated-delivery suffix
um,DMCUSDT,klines,15m,2025-06,2026-07,14,0,14,966916,data/futures/um/monthly/klines/DMCUSDT/15m/DMCUSDT-15m-2025-06.zip,data/futures/um/monthly/klines/DMCUSDT/15m/DMCUSDT-15m-2026-07.zip,True,USD_M_PERPETUAL_COHORT,,USDT symbol without dated-delivery suffix
um,DODOBUSD,klines,15m,2022-05,2023-12,20,0,20,1681602,data/futures/um/monthly/klines/DODOBUSD/15m/DODOBUSD-15m-2022-05.zip,data/futures/um/monthly/klines/DODOBUSD/15m/DODOBUSD-15m-2023-12.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
um,DODOUSDT,klines,15m,2021-02,2022-05,16,0,16,1720115,data/futures/um/monthly/klines/DODOUSDT/15m/DODOUSDT-15m-2021-02.zip,data/futures/um/monthly/klines/DODOUSDT/15m/DODOUSDT-15m-2022-05.zip,True,USD_M_PERPETUAL_COHORT,,USDT symbol without dated-delivery suffix
um,DODOXUSDT,klines,15m,2023-08,2026-07,36,0,36,4487268,data/futures/um/monthly/klines/DODOXUSDT/15m/DODOXUSDT-15m-2023-08.zip,data/futures/um/monthly/klines/DODOXUSDT/15m/DODOXUSDT-15m-2026-07.zip,True,USD_M_PERPETUAL_COHORT,,USDT symbol without dated-delivery suffix
um,DOGEBUSD,klines,15m,2021-08,2023-12,29,0,29,3083543,data/futures/um/monthly/klines/DOGEBUSD/15m/DOGEBUSD-15m-2021-08.zip,data/futures/um/monthly/klines/DOGEBUSD/15m/DOGEBUSD-15m-2023-12.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
um,DOGEUSDC,klines,15m,2024-01,2026-07,31,0,31,3836533,data/futures/um/monthly/klines/DOGEUSDC/15m/DOGEUSDC-15m-2024-01.zip,data/futures/um/monthly/klines/DOGEUSDC/15m/DOGEUSDC-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
um,DOGEUSDT,klines,15m,2020-07,2026-07,73,0,73,9691346,data/futures/um/monthly/klines/DOGEUSDT/15m/DOGEUSDT-15m-2020-07.zip,data/futures/um/monthly/klines/DOGEUSDT/15m/DOGEUSDT-15m-2026-07.zip,True,USD_M_PERPETUAL_COHORT,,USDT symbol without dated-delivery suffix
um,DOGSUSDT,klines,15m,2024-08,2026-07,24,0,24,3050173,data/futures/um/monthly/klines/DOGSUSDT/15m/DOGSUSDT-15m-2024-08.zip,data/futures/um/monthly/klines/DOGSUSDT/15m/DOGSUSDT-15m-2026-07.zip,True,USD_M_PERPETUAL_COHORT,,USDT symbol without dated-delivery suffix
um,DOLOUSDT,klines,15m,2025-05,2026-07,15,0,15,1833497,data/futures/um/monthly/klines/DOLOUSDT/15m/DOLOUSDT-15m-2025-05.zip,data/futures/um/monthly/klines/DOLOUSDT/15m/DOLOUSDT-15m-2026-07.zip,True,USD_M_PERPETUAL_COHORT,,USDT symbol without dated-delivery suffix
um,DOODUSDT,klines,15m,2025-05,2026-07,15,0,15,1853772,data/futures/um/monthly/klines/DOODUSDT/15m/DOODUSDT-15m-2025-05.zip,data/futures/um/monthly/klines/DOODUSDT/15m/DOODUSDT-15m-2026-07.zip,True,USD_M_PERPETUAL_COHORT,,USDT symbol without dated-delivery suffix
um,DOTBUSD,klines,15m,2022-06,2023-12,19,0,19,1394945,data/futures/um/monthly/klines/DOTBUSD/15m/DOTBUSD-15m-2022-06.zip,data/futures/um/monthly/klines/DOTBUSD/15m/DOTBUSD-15m-2023-12.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
um,DOTECOUSDT,klines,15m,2021-01,2021-02,2,0,2,110647,data/futures/um/monthly/klines/DOTECOUSDT/15m/DOTECOUSDT-15m-2021-01.zip,data/futures/um/monthly/klines/DOTECOUSDT/15m/DOTECOUSDT-15m-2021-02.zip,True,USD_M_PERPETUAL_COHORT,,USDT symbol without dated-delivery suffix
um,DOTUSDT,klines,15m,2020-08,2026-07,72,0,72,8517791,data/futures/um/monthly/klines/DOTUSDT/15m/DOTUSDT-15m-2020-08.zip,data/futures/um/monthly/klines/DOTUSDT/15m/DOTUSDT-15m-2026-07.zip,True,USD_M_PERPETUAL_COHORT,,USDT symbol without dated-delivery suffix
um,DRAMUSDT,klines,15m,2026-05,2026-07,3,0,3,299451,data/futures/um/monthly/klines/DRAMUSDT/15m/DRAMUSDT-15m-2026-05.zip,data/futures/um/monthly/klines/DRAMUSDT/15m/DRAMUSDT-15m-2026-07.zip,True,USD_M_PERPETUAL_COHORT,,USDT symbol without dated-delivery suffix
um,DRIFTUSDT,klines,15m,2024-11,2026-07,21,0,21,2391787,data/futures/um/monthly/klines/DRIFTUSDT/15m/DRIFTUSDT-15m-2024-11.zip,data/futures/um/monthly/klines/DRIFTUSDT/15m/DRIFTUSDT-15m-2026-07.zip,True,USD_M_PERPETUAL_COHORT,,USDT symbol without dated-delivery suffix
um,DUSDT,klines,15m,2025-01,2026-07,19,0,19,2060832,data/futures/um/monthly/klines/DUSDT/15m/DUSDT-15m-2025-01.zip,data/futures/um/monthly/klines/DUSDT/15m/DUSDT-15m-2026-07.zip,True,USD_M_PERPETUAL_COHORT,,USDT symbol without dated-delivery suffix
um,DUSKUSDT,klines,15m,2022-01,2026-07,55,0,55,6520029,data/futures/um/monthly/klines/DUSKUSDT/15m/DUSKUSDT-15m-2022-01.zip,data/futures/um/monthly/klines/DUSKUSDT/15m/DUSKUSDT-15m-2026-07.zip,True,USD_M_PERPETUAL_COHORT,,USDT symbol without dated-delivery suffix
um,DYDXUSDT,klines,15m,2021-09,2026-07,59,0,59,6720126,data/futures/um/monthly/klines/DYDXUSDT/15m/DYDXUSDT-15m-2021-09.zip,data/futures/um/monthly/klines/DYDXUSDT/15m/DYDXUSDT-15m-2026-07.zip,True,USD_M_PERPETUAL_COHORT,,USDT symbol without dated-delivery suffix
um,DYMUSDT,klines,15m,2024-02,2026-07,30,0,30,3667593,data/futures/um/monthly/klines/DYMUSDT/15m/DYMUSDT-15m-2024-02.zip,data/futures/um/monthly/klines/DYMUSDT/15m/DYMUSDT-15m-2026-07.zip,True,USD_M_PERPETUAL_COHORT,,USDT symbol without dated-delivery suffix
um,EBAYUSDT,klines,15m,2026-06,2026-07,2,0,2,150215,data/futures/um/monthly/klines/EBAYUSDT/15m/EBAYUSDT-15m-2026-06.zip,data/futures/um/monthly/klines/EBAYUSDT/15m/EBAYUSDT-15m-2026-07.zip,True,USD_M_PERPETUAL_COHORT,,USDT symbol without dated-delivery suffix
um,EDENUSDT,klines,15m,2025-09,2026-07,11,0,11,1202949,data/futures/um/monthly/klines/EDENUSDT/15m/EDENUSDT-15m-2025-09.zip,data/futures/um/monthly/klines/EDENUSDT/15m/EDENUSDT-15m-2026-07.zip,True,USD_M_PERPETUAL_COHORT,,USDT symbol without dated-delivery suffix
um,EDGEUSDT,klines,15m,2026-03,2026-07,5,0,5,531242,data/futures/um/monthly/klines/EDGEUSDT/15m/EDGEUSDT-15m-2026-03.zip,data/futures/um/monthly/klines/EDGEUSDT/15m/EDGEUSDT-15m-2026-07.zip,True,USD_M_PERPETUAL_COHORT,,USDT symbol without dated-delivery suffix
um,EDUUSDT,klines,15m,2023-04,2026-07,40,0,40,4502577,data/futures/um/monthly/klines/EDUUSDT/15m/EDUUSDT-15m-2023-04.zip,data/futures/um/monthly/klines/EDUUSDT/15m/EDUUSDT-15m-2026-07.zip,True,USD_M_PERPETUAL_COHORT,,USDT symbol without dated-delivery suffix
um,EGLDUSDT,klines,15m,2020-09,2026-07,71,0,71,7839791,data/futures/um/monthly/klines/EGLDUSDT/15m/EGLDUSDT-15m-2020-09.zip,data/futures/um/monthly/klines/EGLDUSDT/15m/EGLDUSDT-15m-2026-07.zip,True,USD_M_PERPETUAL_COHORT,,USDT symbol without dated-delivery suffix
um,EIGENUSDT,klines,15m,2024-10,2026-07,22,0,22,2850342,data/futures/um/monthly/klines/EIGENUSDT/15m/EIGENUSDT-15m-2024-10.zip,data/futures/um/monthly/klines/EIGENUSDT/15m/EIGENUSDT-15m-2026-07.zip,True,USD_M_PERPETUAL_COHORT,,USDT symbol without dated-delivery suffix
um,ELSAUSDT,klines,15m,2026-01,2026-07,7,0,7,734729,data/futures/um/monthly/klines/ELSAUSDT/15m/ELSAUSDT-15m-2026-01.zip,data/futures/um/monthly/klines/ELSAUSDT/15m/ELSAUSDT-15m-2026-07.zip,True,USD_M_PERPETUAL_COHORT,,USDT symbol without dated-delivery suffix
um,ENAUSDC,klines,15m,2024-05,2026-07,27,0,27,3175112,data/futures/um/monthly/klines/ENAUSDC/15m/ENAUSDC-15m-2024-05.zip,data/futures/um/monthly/klines/ENAUSDC/15m/ENAUSDC-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
um,ENAUSDT,klines,15m,2024-04,2026-07,28,0,28,3560336,data/futures/um/monthly/klines/ENAUSDT/15m/ENAUSDT-15m-2024-04.zip,data/futures/um/monthly/klines/ENAUSDT/15m/ENAUSDT-15m-2026-07.zip,True,USD_M_PERPETUAL_COHORT,,USDT symbol without dated-delivery suffix
um,ENJUSDT,klines,15m,2020-09,2026-07,71,0,71,8187569,data/futures/um/monthly/klines/ENJUSDT/15m/ENJUSDT-15m-2020-09.zip,data/futures/um/monthly/klines/ENJUSDT/15m/ENJUSDT-15m-2026-07.zip,True,USD_M_PERPETUAL_COHORT,,USDT symbol without dated-delivery suffix
um,ENSOUSDT,klines,15m,2025-10,2026-07,10,0,10,1177462,data/futures/um/monthly/klines/ENSOUSDT/15m/ENSOUSDT-15m-2025-10.zip,data/futures/um/monthly/klines/ENSOUSDT/15m/ENSOUSDT-15m-2026-07.zip,True,USD_M_PERPETUAL_COHORT,,USDT symbol without dated-delivery suffix
um,ENSUSDT,klines,15m,2021-11,2026-07,57,0,57,6497744,data/futures/um/monthly/klines/ENSUSDT/15m/ENSUSDT-15m-2021-11.zip,data/futures/um/monthly/klines/ENSUSDT/15m/ENSUSDT-15m-2026-07.zip,True,USD_M_PERPETUAL_COHORT,,USDT symbol without dated-delivery suffix
um,EOSUSDT,klines,15m,2020-01,2025-05,65,0,65,7352752,data/futures/um/monthly/klines/EOSUSDT/15m/EOSUSDT-15m-2020-01.zip,data/futures/um/monthly/klines/EOSUSDT/15m/EOSUSDT-15m-2025-05.zip,True,USD_M_PERPETUAL_COHORT,,USDT symbol without dated-delivery suffix
um,EPICUSDT,klines,15m,2025-03,2026-07,17,0,17,2021410,data/futures/um/monthly/klines/EPICUSDT/15m/EPICUSDT-15m-2025-03.zip,data/futures/um/monthly/klines/EPICUSDT/15m/EPICUSDT-15m-2026-07.zip,True,USD_M_PERPETUAL_COHORT,,USDT symbol without dated-delivery suffix
um,EPTUSDT,klines,15m,2025-04,2026-07,16,0,16,1274311,data/futures/um/monthly/klines/EPTUSDT/15m/EPTUSDT-15m-2025-04.zip,data/futures/um/monthly/klines/EPTUSDT/15m/EPTUSDT-15m-2026-07.zip,True,USD_M_PERPETUAL_COHORT,,USDT symbol without dated-delivery suffix
um,ERAUSDT,klines,15m,2025-07,2026-07,13,0,13,1376896,data/futures/um/monthly/klines/ERAUSDT/15m/ERAUSDT-15m-2025-07.zip,data/futures/um/monthly/klines/ERAUSDT/15m/ERAUSDT-15m-2026-07.zip,True,USD_M_PERPETUAL_COHORT,,USDT symbol without dated-delivery suffix
um,ESPORTSUSDT,klines,15m,2025-07,2026-07,13,0,13,1479012,data/futures/um/monthly/klines/ESPORTSUSDT/15m/ESPORTSUSDT-15m-2025-07.zip,data/futures/um/monthly/klines/ESPORTSUSDT/15m/ESPORTSUSDT-15m-2026-07.zip,True,USD_M_PERPETUAL_COHORT,,USDT symbol without dated-delivery suffix
um,ESPUSDT,klines,15m,2026-02,2026-07,6,0,6,688674,data/futures/um/monthly/klines/ESPUSDT/15m/ESPUSDT-15m-2026-02.zip,data/futures/um/monthly/klines/ESPUSDT/15m/ESPUSDT-15m-2026-07.zip,True,USD_M_PERPETUAL_COHORT,,USDT symbol without dated-delivery suffix
um,ETCBUSD,klines,15m,2022-07,2023-12,18,0,18,1198244,data/futures/um/monthly/klines/ETCBUSD/15m/ETCBUSD-15m-2022-07.zip,data/futures/um/monthly/klines/ETCBUSD/15m/ETCBUSD-15m-2023-12.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
um,ETCUSDT,klines,15m,2020-01,2026-07,79,0,79,9946749,data/futures/um/monthly/klines/ETCUSDT/15m/ETCUSDT-15m-2020-01.zip,data/futures/um/monthly/klines/ETCUSDT/15m/ETCUSDT-15m-2026-07.zip,True,USD_M_PERPETUAL_COHORT,,USDT symbol without dated-delivery suffix
um,ETHBTC,klines,15m,2023-04,2026-07,40,0,40,3958210,data/futures/um/monthly/klines/ETHBTC/15m/ETHBTC-15m-2023-04.zip,data/futures/um/monthly/klines/ETHBTC/15m/ETHBTC-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
um,ETHBUSD,klines,15m,2021-06,2023-12,31,0,31,4023763,data/futures/um/monthly/klines/ETHBUSD/15m/ETHBUSD-15m-2021-06.zip,data/futures/um/monthly/klines/ETHBUSD/15m/ETHBUSD-15m-2023-12.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
um,ETHFIUSDC,klines,15m,2024-05,2026-07,27,0,27,3283806,data/futures/um/monthly/klines/ETHFIUSDC/15m/ETHFIUSDC-15m-2024-05.zip,data/futures/um/monthly/klines/ETHFIUSDC/15m/ETHFIUSDC-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
um,ETHFIUSDT,klines,15m,2024-03,2026-07,29,0,29,3668668,data/futures/um/monthly/klines/ETHFIUSDT/15m/ETHFIUSDT-15m-2024-03.zip,data/futures/um/monthly/klines/ETHFIUSDT/15m/ETHFIUSDT-15m-2026-07.zip,True,USD_M_PERPETUAL_COHORT,,USDT symbol without dated-delivery suffix
um,ETHU,klines,15m,2026-07,2026-07,1,0,1,95487,data/futures/um/monthly/klines/ETHU/15m/ETHU-15m-2026-07.zip,data/futures/um/monthly/klines/ETHU/15m/ETHU-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
um,ETHUSD1,klines,15m,2026-07,2026-07,1,0,1,106789,data/futures/um/monthly/klines/ETHUSD1/15m/ETHUSD1-15m-2026-07.zip,data/futures/um/monthly/klines/ETHUSD1/15m/ETHUSD1-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
um,ETHUSDC,klines,15m,2024-01,2026-07,31,0,31,4244575,data/futures/um/monthly/klines/ETHUSDC/15m/ETHUSDC-15m-2024-01.zip,data/futures/um/monthly/klines/ETHUSDC/15m/ETHUSDC-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
um,ETHUSDT,klines,15m,2020-01,2026-07,79,0,79,11242811,data/futures/um/monthly/klines/ETHUSDT/15m/ETHUSDT-15m-2020-01.zip,data/futures/um/monthly/klines/ETHUSDT/15m/ETHUSDT-15m-2026-07.zip,True,USD_M_PERPETUAL_COHORT,,USDT symbol without dated-delivery suffix
um,ETHUSDT_210326,klines,15m,2021-02,2021-03,2,0,2,198069,data/futures/um/monthly/klines/ETHUSDT_210326/15m/ETHUSDT_210326-15m-2021-02.zip,data/futures/um/monthly/klines/ETHUSDT_210326/15m/ETHUSDT_210326-15m-2021-03.zip,False,DATED_DELIVERY,DATED_CONTRACT_EXCLUDED,delivery suffix policy
um,ETHUSDT_210625,klines,15m,2021-03,2021-06,4,0,4,418619,data/futures/um/monthly/klines/ETHUSDT_210625/15m/ETHUSDT_210625-15m-2021-03.zip,data/futures/um/monthly/klines/ETHUSDT_210625/15m/ETHUSDT_210625-15m-2021-06.zip,False,DATED_DELIVERY,DATED_CONTRACT_EXCLUDED,delivery suffix policy
um,ETHUSDT_210924,klines,15m,2021-06,2021-09,4,0,4,419799,data/futures/um/monthly/klines/ETHUSDT_210924/15m/ETHUSDT_210924-15m-2021-06.zip,data/futures/um/monthly/klines/ETHUSDT_210924/15m/ETHUSDT_210924-15m-2021-09.zip,False,DATED_DELIVERY,DATED_CONTRACT_EXCLUDED,delivery suffix policy
um,ETHUSDT_211231,klines,15m,2021-09,2021-12,4,0,4,428921,data/futures/um/monthly/klines/ETHUSDT_211231/15m/ETHUSDT_211231-15m-2021-09.zip,data/futures/um/monthly/klines/ETHUSDT_211231/15m/ETHUSDT_211231-15m-2021-12.zip,False,DATED_DELIVERY,DATED_CONTRACT_EXCLUDED,delivery suffix policy
um,ETHUSDT_220325,klines,15m,2021-12,2022-03,4,0,4,379873,data/futures/um/monthly/klines/ETHUSDT_220325/15m/ETHUSDT_220325-15m-2021-12.zip,data/futures/um/monthly/klines/ETHUSDT_220325/15m/ETHUSDT_220325-15m-2022-03.zip,False,DATED_DELIVERY,DATED_CONTRACT_EXCLUDED,delivery suffix policy
um,ETHUSDT_220624,klines,15m,2022-03,2022-06,4,0,4,392654,data/futures/um/monthly/klines/ETHUSDT_220624/15m/ETHUSDT_220624-15m-2022-03.zip,data/futures/um/monthly/klines/ETHUSDT_220624/15m/ETHUSDT_220624-15m-2022-06.zip,False,DATED_DELIVERY,DATED_CONTRACT_EXCLUDED,delivery suffix policy
um,ETHUSDT_220930,klines,15m,2022-06,2022-09,4,0,4,432967,data/futures/um/monthly/klines/ETHUSDT_220930/15m/ETHUSDT_220930-15m-2022-06.zip,data/futures/um/monthly/klines/ETHUSDT_220930/15m/ETHUSDT_220930-15m-2022-09.zip,False,DATED_DELIVERY,DATED_CONTRACT_EXCLUDED,delivery suffix policy
um,ETHUSDT_221230,klines,15m,2022-09,2022-12,4,0,4,404899,data/futures/um/monthly/klines/ETHUSDT_221230/15m/ETHUSDT_221230-15m-2022-09.zip,data/futures/um/monthly/klines/ETHUSDT_221230/15m/ETHUSDT_221230-15m-2022-12.zip,False,DATED_DELIVERY,DATED_CONTRACT_EXCLUDED,delivery suffix policy
um,ETHUSDT_230331,klines,15m,2022-12,2023-03,4,0,4,397696,data/futures/um/monthly/klines/ETHUSDT_230331/15m/ETHUSDT_230331-15m-2022-12.zip,data/futures/um/monthly/klines/ETHUSDT_230331/15m/ETHUSDT_230331-15m-2023-03.zip,False,DATED_DELIVERY,DATED_CONTRACT_EXCLUDED,delivery suffix policy
um,ETHUSDT_230630,klines,15m,2023-03,2023-06,4,0,4,383166,data/futures/um/monthly/klines/ETHUSDT_230630/15m/ETHUSDT_230630-15m-2023-03.zip,data/futures/um/monthly/klines/ETHUSDT_230630/15m/ETHUSDT_230630-15m-2023-06.zip,False,DATED_DELIVERY,DATED_CONTRACT_EXCLUDED,delivery suffix policy
um,ETHUSDT_230929,klines,15m,2023-06,2023-11,6,0,6,403698,data/futures/um/monthly/klines/ETHUSDT_230929/15m/ETHUSDT_230929-15m-2023-06.zip,data/futures/um/monthly/klines/ETHUSDT_230929/15m/ETHUSDT_230929-15m-2023-11.zip,False,DATED_DELIVERY,DATED_CONTRACT_EXCLUDED,delivery suffix policy
um,ETHUSDT_231229,klines,15m,2023-08,2024-01,6,0,6,528655,data/futures/um/monthly/klines/ETHUSDT_231229/15m/ETHUSDT_231229-15m-2023-08.zip,data/futures/um/monthly/klines/ETHUSDT_231229/15m/ETHUSDT_231229-15m-2024-01.zip,False,DATED_DELIVERY,DATED_CONTRACT_EXCLUDED,delivery suffix policy
um,ETHUSDT_240329,klines,15m,2023-09,2024-03,7,0,7,722072,data/futures/um/monthly/klines/ETHUSDT_240329/15m/ETHUSDT_240329-15m-2023-09.zip,data/futures/um/monthly/klines/ETHUSDT_240329/15m/ETHUSDT_240329-15m-2024-03.zip,False,DATED_DELIVERY,DATED_CONTRACT_EXCLUDED,delivery suffix policy
um,ETHUSDT_240628,klines,15m,2023-12,2024-07,8,0,8,741914,data/futures/um/monthly/klines/ETHUSDT_240628/15m/ETHUSDT_240628-15m-2023-12.zip,data/futures/um/monthly/klines/ETHUSDT_240628/15m/ETHUSDT_240628-15m-2024-07.zip,False,DATED_DELIVERY,DATED_CONTRACT_EXCLUDED,delivery suffix policy
um,ETHUSDT_240927,klines,15m,2024-03,2024-09,7,0,7,738905,data/futures/um/monthly/klines/ETHUSDT_240927/15m/ETHUSDT_240927-15m-2024-03.zip,data/futures/um/monthly/klines/ETHUSDT_240927/15m/ETHUSDT_240927-15m-2024-09.zip,False,DATED_DELIVERY,DATED_CONTRACT_EXCLUDED,delivery suffix policy
um,ETHUSDT_241227,klines,15m,2024-06,2024-12,7,0,7,739266,data/futures/um/monthly/klines/ETHUSDT_241227/15m/ETHUSDT_241227-15m-2024-06.zip,data/futures/um/monthly/klines/ETHUSDT_241227/15m/ETHUSDT_241227-15m-2024-12.zip,False,DATED_DELIVERY,DATED_CONTRACT_EXCLUDED,delivery suffix policy
um,ETHUSDT_250328,klines,15m,2024-09,2025-03,7,0,7,741148,data/futures/um/monthly/klines/ETHUSDT_250328/15m/ETHUSDT_250328-15m-2024-09.zip,data/futures/um/monthly/klines/ETHUSDT_250328/15m/ETHUSDT_250328-15m-2025-03.zip,False,DATED_DELIVERY,DATED_CONTRACT_EXCLUDED,delivery suffix policy
