trial_id,cohort,trades,mean_net_return,sharpe
T0136,top100,881,-0.0006603519704184748,-1.4765455320467056
T0137,top20,17,0.008545748964738429,31.154694118357916
T0137,top50,24,0.006698071553899078,20.978938362853775
T0137,top100,24,0.006698071553899078,20.978938362853775
T0138,top20,329,0.0008656925157823262,0.9504783763390161
T0138,top50,798,-2.6374041303810163e-05,-0.027419850600234056
T0138,top100,798,-2.6374041303810163e-05,-0.027419850600234056
T0139,top20,329,0.001798985454606093,2.196449987953496
T0139,top50,798,0.001677675394327282,2.0224091910262536
T0139,top100,798,0.001677675394327282,2.0224091910262536
T0140,top20,100,0.002678134034239974,4.821179648107011
T0140,top50,250,0.00021481540513380105,0.3370223923305945
T0140,top100,250,0.00021481540513380105,0.3370223923305945
T0141,top20,329,0.0008656925157823262,0.9504783763390161
T0141,top50,798,-2.6374041303810163e-05,-0.027419850600234056
T0141,top100,798,-2.6374041303810163e-05,-0.027419850600234056
T0142,top20,329,0.001798985454606093,2.196449987953496
T0142,top50,798,0.001677675394327282,2.0224091910262536
T0142,top100,798,0.001677675394327282,2.0224091910262536
T0143,top20,100,0.002678134034239974,4.821179648107011
T0143,top50,250,0.00021481540513380105,0.3370223923305945
T0143,top100,250,0.00021481540513380105,0.3370223923305945
T0144,top20,330,-0.0018394207543905201,-2.1736707718842423
T0144,top50,806,-0.0012976555700441395,-1.5246299715144163
T0144,top100,806,-0.0012976555700441395,-1.5246299715144163
T0145,top20,243,-0.0011958251016889728,-1.407677106078329
T0145,top50,592,-0.0005020441466468134,-0.5718204634779022
T0145,top100,592,-0.0005020441466468134,-0.5718204634779022
T0146,top20,246,-0.000759483212098312,-0.8705145832411951
T0146,top50,607,-0.002743585132219688,-3.0829493993614285
T0146,top100,607,-0.002743585132219688,-3.0829493993614285
T0147,top20,100,0.002353273994048435,2.5783842425025445
T0147,top50,244,0.0019899914375389313,2.1635579018429256
T0147,top100,244,0.0019899914375389313,2.1635579018429256
T0148,top20,51,-0.003516690854688142,-3.300588060771092
T0148,top50,123,-0.0013441546243989067,-1.29220414339049
T0148,top100,123,-0.0013441546243989067,-1.29220414339049
T0149,top20,46,-0.0009086385632188723,-0.8343668344598225
T0149,top50,106,2.4228308221590834e-05,0.02254980670108248
T0149,top100,106,2.4228308221590834e-05,0.02254980670108248
T0150,top20,329,-8.150537257982662e-05,-0.09382936887329733
T0150,top50,798,-0.0005723515840835627,-0.6717365918623333
T0150,top100,798,-0.0005723515840835627,-0.6717365918623333
T0151,top20,329,0.0004881922253246427,0.5826946604900388
T0151,top50,798,-7.282451616139003e-05,-0.08771241051941976
T0151,top100,798,-7.282451616139003e-05,-0.08771241051941976
T0152,top20,330,-0.0018394207543905201,-2.1736707718842423
T0152,top50,806,-0.001275085553048755,-1.4977752967604
T0152,top100,806,-0.001275085553048755,-1.4977752967604
T0153,top20,159,-0.0012037164668112334,-1.3692705598864747
T0153,top50,384,-0.003530296966516638,-3.8946495849713934
T0153,top100,384,-0.003530296966516638,-3.8946495849713934
T0154,top20,52,-0.005531094955301301,-5.023219188133805
T0154,top50,119,-0.0070332155205674735,-6.6192230705841455
T0154,top100,119,-0.0070332155205674735,-6.6192230705841455
T0155,top20,18,0.0033586746275262543,4.109879623992988
T0155,top50,37,0.016635572152273077,16.617473380180364
T0155,top100,37,0.016635572152273077,16.617473380180364
T0156,top20,3,-0.013511401942200385,-16.647872064497513
T0156,top50,6,-0.020534573800296597,-25.782095359719015
T0156,top100,6,-0.020534573800296597,-25.782095359719015
T0157,top20,234,-0.0004671048618916727,-0.556746225659647
T0157,top50,567,0.001247961422073131,1.459449798204685
T0157,top100,567,0.001247961422073131,1.459449798204685
T0158,top20,21,0.00411780926908311,4.64934823162779
T0158,top50,39,-0.0034030981237987133,-3.861737338563889
T0158,top100,39,-0.0034030981237987133,-3.861737338563889
T0159,top20,65,-0.0077361312242591775,-7.672487601282621
T0159,top50,149,-0.003953160656929852,-3.6472811274448
T0159,top100,149,-0.003953160656929852,-3.6472811274448
T0160,top20,329,0.0004881922253246427,0.5826946604900388
T0160,top50,798,-7.282451616139003e-05,-0.08771241051941976
T0160,top100,798,-7.282451616139003e-05,-0.08771241051941976
T0161,top20,329,0.001798985454606093,2.196449987953496
T0161,top50,798,0.001677675394327282,2.0224091910262536
T0161,top100,798,0.001677675394327282,2.0224091910262536
T0162,top20,329,-9.817967502210963e-05,-0.11303234591602798
T0162,top50,798,-0.0007388686076084498,-0.8678921561454884
