trial_id,fold_id,cohort,cohort_universe_symbol_count,trades,aggregate_observations,mean_net_return,sharpe,hac_t
T0625,F02,top20,213,3723,2084,-0.0017332253716216292,-0.0419941416599007,-1.0135823654023433
T0625,F02,top50,404,7378,2743,-0.002930227521019132,-0.07499795059740141,-1.8751815599215724
T0625,F02,top100,585,7378,2743,-0.002930227521019132,-0.07499795059740141,-1.8751815599215724
T0625,F03,top20,213,3613,1969,-0.0043994617050744375,-0.07221592747453717,-1.5723614962333912
T0625,F03,top50,404,9016,2909,-0.004857320182703737,-0.07970043969356486,-1.907370263312942
T0625,F03,top100,585,9016,2909,-0.004857320182703737,-0.07970043969356486,-1.907370263312942
T0625,F04,top20,213,3837,2090,-0.0036060435358009624,-0.08836308586720187,-2.1379858201062336
T0625,F04,top50,404,9589,3029,-0.003591591527840197,-0.08539991431232809,-2.2102541833739697
T0625,F04,top100,585,9589,3029,-0.003591591527840197,-0.08539991431232809,-2.2102541833739697
T0625,F05,top20,213,4173,1965,0.001373163261362521,0.031063614347357014,0.6959169797862961
T0625,F05,top50,404,10282,2779,0.0008261813518513369,0.01738258668287706,0.4407828600388547
T0625,F05,top100,585,10282,2779,0.0008261813518513369,0.01738258668287706,0.4407828600388547
T0625,F06,top20,213,4062,2041,-0.0020096750559312044,-0.05559974699695761,-1.254642245412985
T0625,F06,top50,404,10145,3065,-0.001149373463014253,-0.033256858361300615,-0.8529902375715919
T0625,F06,top100,585,10145,3065,-0.001149373463014253,-0.033256858361300615,-0.8529902375715919
T0625,F07,top20,213,3920,1993,-0.0028152859517308927,-0.08532494633078727,-2.087897678209377
T0625,F07,top50,404,9630,2937,-0.002325293806576248,-0.07157995928184692,-1.7964967204296918
T0625,F07,top100,585,9630,2937,-0.002325293806576248,-0.07157995928184692,-1.7964967204296918
T0625,F08,top20,213,3870,2260,-0.004284685264377411,-0.13624079804568612,-4.367776492353942
T0625,F08,top50,404,9600,3257,-0.0038360215084280317,-0.13696786923056462,-4.2740915404630275
T0625,F08,top100,585,9600,3257,-0.0038360215084280317,-0.13696786923056462,-4.2740915404630275
T0626,F01,top20,213,1273,716,-0.004420765066217191,-0.08134273805746878,-1.0820889458406258
T0626,F01,top50,404,1477,776,-0.0049382236522817514,-0.09204240575783858,-1.2652934945291059
T0626,F01,top100,585,1477,776,-0.0049382236522817514,-0.09204240575783858,-1.2652934945291059
T0626,F02,top20,213,2266,1443,-0.004889431050652624,-0.08799063570265336,-1.7569274132928738
T0626,F02,top50,404,4456,2087,-0.005328911091419739,-0.096908255449986,-2.0728669093019128
T0626,F02,top100,585,4456,2087,-0.005328911091419739,-0.096908255449986,-2.0728669093019128
T0626,F03,top20,213,2190,1368,-0.007711948440155264,-0.0845126849603255,-1.5038994289115586
T0626,F03,top50,404,5484,2295,-0.008950077631856948,-0.09469190519242947,-1.9791194185344951
T0626,F03,top100,585,5484,2295,-0.008950077631856948,-0.09469190519242947,-1.9791194185344951
T0626,F04,top20,213,2344,1447,-0.004188727532421513,-0.07094385815175967,-1.4203491638162424
T0626,F04,top50,404,5828,2317,-0.0053683417007533455,-0.08584581903702691,-1.9092882060755392
T0626,F04,top100,585,5828,2317,-0.0053683417007533455,-0.08584581903702691,-1.9092882060755392
T0626,F05,top20,213,2429,1326,0.004773393685248056,0.0785874276506947,1.411716437431009
T0626,F05,top50,404,5992,2147,0.004508121374071637,0.06809918318646309,1.4111322936808648
T0626,F05,top100,585,5992,2147,0.004508121374071637,0.06809918318646309,1.4111322936808648
T0626,F06,top20,213,2444,1445,-8.313015789063759e-05,-0.0017146225421298942,-0.031405073839555694
T0626,F06,top50,404,6132,2347,-0.0006701691500592477,-0.012918220866437645,-0.2830300976979326
T0626,F06,top100,585,6132,2347,-0.0006701691500592477,-0.012918220866437645,-0.2830300976979326
T0626,F07,top20,213,2337,1428,-0.0024748476875822516,-0.05130444920958137,-0.9915422800638567
T0626,F07,top50,404,5757,2302,-0.0024624586350519553,-0.05126281609584777,-1.07628496383403
T0626,F07,top100,585,5757,2302,-0.0024624586350519553,-0.05126281609584777,-1.07628496383403
T0626,F08,top20,213,2337,1576,-0.005229025918900987,-0.12438963596389425,-2.9574460018625057
T0626,F08,top50,404,5817,2603,-0.004876246493132155,-0.1168349599824596,-3.163531643008526
T0626,F08,top100,585,5817,2603,-0.004876246493132155,-0.1168349599824596,-3.163531643008526
T0627,F01,top20,213,4072,1617,-0.002012072082390314,-0.08270543004826064,-2.1352069643534746
T0627,F01,top50,404,4690,1678,-0.0021891647463177983,-0.09078259347796161,-2.3803361831414653
T0627,F01,top100,585,4690,1678,-0.0021891647463177983,-0.09078259347796161,-2.3803361831414653
T0627,F02,top20,213,7446,3016,-0.00230167826908082,-0.10460444074092329,-3.8245725379161617
T0627,F02,top50,404,14567,3501,-0.0024312098528587664,-0.11766646592556594,-4.338593924672642
T0627,F02,top100,585,14567,3501,-0.0024312098528587664,-0.11766646592556594,-4.338593924672642
T0627,F03,top20,213,7095,2844,-0.002160309191583001,-0.06266623533408093,-2.115682083503825
T0627,F03,top50,404,17791,3517,-0.0027472566141814015,-0.07751798400794963,-2.858712628992727
T0627,F03,top100,585,17791,3517,-0.0027472566141814015,-0.07751798400794963,-2.858712628992727
T0627,F04,top20,213,7816,3065,-0.002509195672714101,-0.1090507729616982,-3.7067545566498192
T0627,F04,top50,404,19518,3707,-0.002391439456026763,-0.1074082031228982,-3.8764984716529853
T0627,F04,top100,585,19518,3707,-0.002391439456026763,-0.1074082031228982,-3.8764984716529853
T0627,F05,top20,213,9045,3098,-0.0010219745876719989,-0.04135482263510343,-1.3637326354976809
T0627,F05,top50,404,22188,3584,-0.001230277551717153,-0.04806645441577829,-1.6438514216957256
T0627,F05,top100,585,22188,3584,-0.001230277551717153,-0.04806645441577829,-1.6438514216957256
T0627,F06,top20,213,8479,3105,-0.001866946380502809,-0.1009148874905239,-3.4545131057382847
T0627,F06,top50,404,21195,3767,-0.0017653339657091067,-0.09876418320459489,-3.585036795868266
T0627,F06,top100,585,21195,3767,-0.0017653339657091067,-0.09876418320459489,-3.585036795868266
T0627,F07,top20,213,7983,2981,-0.0021293069252025978,-0.12637941833179153,-4.270187798762449
T0627,F07,top50,404,19558,3548,-0.0021961722633249137,-0.13066231460678074,-4.4566404476322585
T0627,F07,top100,585,19558,3548,-0.0021961722633249137,-0.13066231460678074,-4.4566404476322585
T0627,F08,top20,213,7831,3257,-0.0026232229659195593,-0.17708067306952205,-7.628755259076826
T0627,F08,top50,404,19463,3936,-0.002458993434281898,-0.17478980590231458,-7.437671009923821
T0627,F08,top100,585,19463,3936,-0.002458993434281898,-0.17478980590231458,-7.437671009923821
T0628,F01,top20,213,1880,986,-0.0039749818544024575,-0.10234969747060778,-1.7133350046613514
T0628,F01,top50,404,2172,1081,-0.004722853710294497,-0.12330302897350635,-2.153696129889479
T0628,F01,top100,585,2172,1081,-0.004722853710294497,-0.12330302897350635,-2.153696129889479
T0628,F02,top20,213,3423,2073,-0.0021316857931300225,-0.05333197255052505,-1.3030850273715904
T0628,F02,top50,404,6698,2785,-0.002877763302997003,-0.07574175311500449,-1.8927983152827217
T0628,F02,top100,585,6698,2785,-0.002877763302997003,-0.07574175311500449,-1.8927983152827217
T0628,F03,top20,213,3251,1951,-0.0025201065231276933,-0.041326913193715446,-0.8720009849600646
T0628,F03,top50,404,8149,2930,-0.0035432666322229123,-0.058236452126896564,-1.3767710018186514
T0628,F03,top100,585,8149,2930,-0.0035432666322229123,-0.058236452126896564,-1.3767710018186514
T0628,F04,top20,213,3575,2153,-0.003291268549542902,-0.08079090438465986,-1.8994409775138927
T0628,F04,top50,404,8925,3098,-0.0038227961606551388,-0.09109894810018604,-2.3698162297431375
T0628,F04,top100,585,8925,3098,-0.0038227961606551388,-0.09109894810018604,-2.3698162297431375
T0628,F05,top20,213,4064,2156,0.0014230517070557694,0.03190103614500748,0.7091368087313269
T0628,F05,top50,404,9989,3054,0.0005719659676758725,0.012514662205772256,0.2957447915227202
T0628,F05,top100,585,9989,3054,0.0005719659676758725,0.012514662205772256,0.2957447915227202
T0628,F06,top20,213,3861,2183,-0.0015730688418257237,-0.047785489149285154,-1.1182547523212636
T0628,F06,top50,404,9653,3229,-0.0008989814463261077,-0.027640059185543298,-0.6955769201499472
T0628,F06,top100,585,9653,3229,-0.0008989814463261077,-0.027640059185543298,-0.6955769201499472
T0628,F07,top20,213,3635,2104,-0.002272052343196538,-0.07129698632330367,-1.650897689644144
T0628,F07,top50,404,8933,2988,-0.002744932920132678,-0.08737202261143687,-2.1073628198598136
T0628,F07,top100,585,8933,2988,-0.002744932920132678,-0.08737202261143687,-2.1073628198598136
T0628,F08,top20,213,3584,2238,-0.003740391094614778,-0.12107826738665714,-3.717156232167149
T0628,F08,top50,404,8899,3310,-0.0036256437449781716,-0.1394846181690494,-4.287247892818296
T0628,F08,top100,585,8899,3310,-0.0036256437449781716,-0.1394846181690494,-4.287247892818296
T0629,F01,top20,213,1120,663,-0.005165856859788249,-0.10341084530159396,-1.484242719984487
T0629,F01,top50,404,1298,717,-0.006241412051337582,-0.12581291888945992,-1.8717839369022262
T0629,F01,top100,585,1298,717,-0.006241412051337582,-0.12581291888945992,-1.8717839369022262
T0629,F02,top20,213,2019,1420,-0.0026397228494127365,-0.04812088540944642,-0.9619402195269005
T0629,F02,top50,404,3944,2114,-0.004145139471863293,-0.07464007591801601,-1.6367527866451432
T0629,F02,top100,585,3944,2114,-0.004145139471863293,-0.07464007591801601,-1.6367527866451432
T0629,F03,top20,213,1906,1364,-0.004339341736102266,-0.0489460834146474,-0.8501061668859964
T0629,F03,top50,404,4785,2313,-0.0054761830167046315,-0.058612692369571985,-1.2389922754724778
T0629,F03,top100,585,4785,2313,-0.0054761830167046315,-0.058612692369571985,-1.2389922754724778
T0629,F04,top20,213,2105,1417,-0.00533809554675255,-0.08784186606910649,-1.6779247789124092
T0629,F04,top50,404,5216,2336,-0.006220536926493049,-0.09813121304475277,-2.1846691629910775
T0629,F04,top100,585,5216,2336,-0.006220536926493049,-0.09813121304475277,-2.1846691629910775
T0629,F05,top20,213,2335,1428,0.004906605794491404,0.07556739526739534,1.3398867833971382
T0629,F05,top50,404,5746,2332,0.004376352769201063,0.06261671821624241,1.2926798085257156
T0629,F05,top100,585,5746,2332,0.004376352769201063,0.06261671821624241,1.2926798085257156
T0629,F06,top20,213,2241,1475,-0.00025775336482003236,-0.0055900073679703574,-0.1032777915211566
T0629,F06,top50,404,5634,2563,0.0004535327246251668,0.009171498446245333,0.19810027142898573
T0629,F06,top100,585,5634,2563,0.0004535327246251668,0.009171498446245333,0.19810027142898573
T0629,F07,top20,213,2127,1439,-0.002384281230768988,-0.05005853654752779,-0.9606033765878544
T0629,F07,top50,404,5205,2337,-0.0024509927832859703,-0.05300011005374542,-1.1237947746390091
T0629,F07,top100,585,5205,2337,-0.0024509927832859703,-0.05300011005374542,-1.1237947746390091
T0629,F08,top20,213,2089,1524,-0.005549227602497811,-0.13297467223767295,-3.298638954740869
T0629,F08,top50,404,5196,2637,-0.00501080221423795,-0.12779103644196138,-3.5557217698275934
T0629,F08,top100,585,5196,2637,-0.00501080221423795,-0.12779103644196138,-3.5557217698275934
T0630,F01,top20,213,3834,1510,-0.0027932047788918357,-0.120955012193173,-3.208885117804142
T0630,F01,top50,404,4298,1559,-0.002846620699157445,-0.12408575222250214,-3.324313509582277
T0630,F01,top100,585,4298,1559,-0.002846620699157445,-0.12408575222250214,-3.324313509582277
T0630,F02,top20,213,7111,3011,-0.0021949679258474377,-0.10104357032467574,-3.7360521305194974
T0630,F02,top50,404,14035,3496,-0.0022698667591509233,-0.11315231575474612,-4.269902877009037
T0630,F02,top100,585,14035,3496,-0.0022698667591509233,-0.11315231575474612,-4.269902877009037
T0630,F03,top20,213,6692,2894,-0.0023583494522494614,-0.06775292779414584,-2.319439673613342
T0630,F03,top50,404,16787,3450,-0.002465169680631854,-0.07080247081368747,-2.577411558977254
T0630,F03,top100,585,16787,3450,-0.002465169680631854,-0.07080247081368747,-2.577411558977254
T0630,F04,top20,213,7398,3092,-0.0023966665792454307,-0.10540030857685455,-3.7710995528332116
T0630,F04,top50,404,18422,3603,-0.0024527143658500533,-0.10904586174998518,-3.988214734693543
T0630,F04,top100,585,18422,3603,-0.0024527143658500533,-0.10904586174998518,-3.988214734693543
T0630,F05,top20,213,9949,3355,-0.0007233973168496156,-0.028488031650067757,-0.9368738116174851
T0630,F05,top50,404,24319,3642,-0.0006433247963006372,-0.02587772974161813,-0.8602128944142161
T0630,F05,top100,585,24319,3642,-0.0006433247963006372,-0.02587772974161813,-0.8602128944142161
T0630,F06,top20,213,9223,3212,-0.0017702272778360095,-0.0977240484181281,-3.4399347598190557
T0630,F06,top50,404,23080,3777,-0.0017490056188338848,-0.10080935695460734,-3.7277154115586386
T0630,F06,top100,585,23080,3777,-0.0017490056188338848,-0.10080935695460734,-3.7277154115586386
T0630,F07,top20,213,7666,2816,-0.0021449336918969012,-0.12323286166522866,-4.072943976289101
T0630,F07,top50,404,19008,3371,-0.0022758238333272936,-0.1325574236856943,-4.5820172981283305
T0630,F07,top100,585,19008,3371,-0.0022758238333272936,-0.1325574236856943,-4.5820172981283305
T0630,F08,top20,213,7592,3222,-0.002239233889589144,-0.12640707465257417,-5.396402249145448
T0630,F08,top50,404,19105,3901,-0.002183633199715892,-0.1665906898025559,-6.671450922199485
T0630,F08,top100,585,19105,3901,-0.002183633199715892,-0.1665906898025559,-6.671450922199485
T0631,F01,top20,213,1696,1045,-0.002575391765410796,-0.07011578548757878,-1.126544060025222
T0631,F01,top50,404,1906,1096,-0.0029351504321177466,-0.08050626320740037,-1.3164639514493557
T0631,F01,top100,585,1906,1096,-0.0029351504321177466,-0.08050626320740037,-1.3164639514493557
T0631,F02,top20,213,3126,1932,-0.002633991761788932,-0.06771965536475656,-1.5787830406495453
T0631,F02,top50,404,6172,2689,-0.0030896908194382204,-0.08619378834686667,-2.132617781891193
T0631,F02,top100,585,6172,2689,-0.0030896908194382204,-0.08619378834686667,-2.132617781891193
T0631,F03,top20,213,2925,1928,-0.0022675644567852395,-0.037250594015369294,-0.7790121769269821
T0631,F03,top50,404,7370,2866,-0.003077991044535827,-0.051171977117973756,-1.192083013315568
T0631,F03,top100,585,7370,2866,-0.003077991044535827,-0.051171977117973756,-1.192083013315568
T0631,F04,top20,213,3244,2161,-0.002349697201238138,-0.05881090482994142,-1.4037950812087598
T0631,F04,top50,404,8072,3060,-0.0026709263703081254,-0.06899718944505312,-1.7428795789561278
T0631,F04,top100,585,8072,3060,-0.0026709263703081254,-0.06899718944505312,-1.7428795789561278
T0631,F05,top20,213,4326,2363,0.0019349971618266648,0.04135342706751885,0.8885320374241036
T0631,F05,top50,404,10571,3268,0.0016159919898630518,0.03501732821496623,0.8255349791408183
T0631,F05,top100,585,10571,3268,0.0016159919898630518,0.03501732821496623,0.8255349791408183
T0631,F06,top20,213,4026,2415,-0.0008305210405810409,-0.025496783999709387,-0.6031147279924111
T0631,F06,top50,404,10081,3322,-0.0010985598364572607,-0.035250419670723676,-0.8944920296353097
T0631,F06,top100,585,10081,3322,-0.0010985598364572607,-0.035250419670723676,-0.8944920296353097
T0631,F07,top20,213,3355,2011,-0.00259098315710423,-0.0799597272598395,-1.8665111479187684
T0631,F07,top50,404,8333,2827,-0.002802362764722791,-0.08835740511247037,-2.1348583633415115
T0631,F07,top100,585,8333,2827,-0.002802362764722791,-0.08835740511247037,-2.1348583633415115
T0631,F08,top20,213,3320,2082,-0.0024719249179922373,-0.10747234670395563,-3.003192179129505
T0631,F08,top50,404,8338,3254,-0.002530982900860553,-0.1116316498603738,-3.301170798070596
T0631,F08,top100,585,8338,3254,-0.002530982900860553,-0.1116316498603738,-3.301170798070596
T0632,F01,top20,213,953,681,-0.005369630611737482,-0.09466961932831111,-1.194652720858199
T0632,F01,top50,404,1075,730,-0.006356980553478498,-0.11355685935672868,-1.4862823296740661
T0632,F01,top100,585,1075,730,-0.006356980553478498,-0.11355685935672868,-1.4862823296740661
T0632,F02,top20,213,1744,1287,-0.0035023519768499394,-0.05987425482032979,-1.140743606397117
T0632,F02,top50,404,3429,1980,-0.003202801943688048,-0.05994441675169062,-1.302139088906742
T0632,F02,top100,585,3429,1980,-0.003202801943688048,-0.05994441675169062,-1.302139088906742
T0632,F03,top20,213,1633,1255,-0.006615974005325984,-0.07379930303621894,-1.2898862651735439
T0632,F03,top50,404,4102,2125,-0.007040621534171218,-0.07478977775047456,-1.5968741143931082
T0632,F03,top100,585,4102,2125,-0.007040621534171218,-0.07478977775047456,-1.5968741143931082
T0632,F04,top20,213,1795,1430,-0.0038419637684781937,-0.06681656854982033,-1.2570600304260158
T0632,F04,top50,404,4458,2349,-0.004373274851343987,-0.07532730623930722,-1.6185254972286915
T0632,F04,top100,585,4458,2349,-0.004373274851343987,-0.07532730623930722,-1.6185254972286915
T0632,F05,top20,213,2376,1430,0.004328704470551184,0.06627169638631243,1.184093914964834
T0632,F05,top50,404,5827,2542,0.004880969370951176,0.07281808643538691,1.4767071907358398
T0632,F05,top100,585,5827,2542,0.004880969370951176,0.07281808643538691,1.4767071907358398
T0632,F06,top20,213,2231,1393,-0.000128525253262945,-0.002810738584412814,-0.05053831434867298
T0632,F06,top50,404,5568,2596,-0.00021364627863822708,-0.004539540700539579,-0.09660927736621307
T0632,F06,top100,585,5568,2596,-0.00021364627863822708,-0.004539540700539579,-0.09660927736621307
T0632,F07,top20,213,1877,1325,-0.004220984411731792,-0.08846375724903348,-1.5669115030586984
T0632,F07,top50,404,4625,2203,-0.0038617002103699615,-0.08638816485930735,-1.8232440908004202
T0632,F07,top100,585,4625,2203,-0.0038617002103699615,-0.08638816485930735,-1.8232440908004202
T0632,F08,top20,213,1840,1436,-0.0027807321431070455,-0.08577102643339178,-1.85680223231577
T0632,F08,top50,404,4613,2554,-0.0033277587005789613,-0.10215391798771101,-2.5690012620060036
T0632,F08,top100,585,4613,2554,-0.0033277587005789613,-0.10215391798771101,-2.5690012620060036
T0633,F01,top20,213,4715,1656,-0.0018495726559281075,-0.07257180765793551,-1.8204454611380816
T0633,F01,top50,404,5484,1726,-0.001976712806198913,-0.07834022303951807,-1.9962415999134004
T0633,F01,top100,585,5484,1726,-0.001976712806198913,-0.07834022303951807,-1.9962415999134004
T0633,F02,top20,213,8203,3082,-0.002442047853874901,-0.105948202447966,-3.8171335902516974
T0633,F02,top50,404,16154,3596,-0.0026655127121201004,-0.12829834880927787,-4.70741364483853
T0633,F02,top100,585,16154,3596,-0.0026655127121201004,-0.12829834880927787,-4.70741364483853
T0633,F03,top20,213,8005,2877,-0.002874310007665989,-0.08415077710391734,-2.905025216097753
T0633,F03,top50,404,20075,3581,-0.0033847923936654277,-0.09770203985773011,-3.6074747328922703
T0633,F03,top100,585,20075,3581,-0.0033847923936654277,-0.09770203985773011,-3.6074747328922703
T0633,F04,top20,213,8570,2969,-0.002577173532204103,-0.117871434971364,-4.196153181249999
T0633,F04,top50,404,21339,3661,-0.002229093013182012,-0.09710404449402923,-3.507911089493977
T0633,F04,top100,585,21339,3661,-0.002229093013182012,-0.09710404449402923,-3.507911089493977
T0633,F05,top20,213,8963,2872,-0.0009265642089318174,-0.035327787859156766,-1.142384086033061
T0633,F05,top50,404,21986,3481,-0.0009877924714684575,-0.03858064490110202,-1.3161041231348378
T0633,F05,top100,585,21986,3481,-0.0009877924714684575,-0.03858064490110202,-1.3161041231348378
T0633,F06,top20,213,8789,2995,-0.0018977704094422557,-0.09631016206546103,-3.2500435676402977
T0633,F06,top50,404,22037,3693,-0.001649059899323333,-0.08894694143534006,-3.20935499086117
T0633,F06,top100,585,22037,3693,-0.001649059899323333,-0.08894694143534006,-3.20935499086117
T0633,F07,top20,213,8566,2993,-0.0022733765191711146,-0.1292816557078501,-4.520524384298602
T0633,F07,top50,404,21210,3578,-0.0022967707728730083,-0.13367008435492553,-4.7600146748445065
T0633,F07,top100,585,21210,3578,-0.0022967707728730083,-0.13367008435492553,-4.7600146748445065
T0633,F08,top20,213,8551,3329,-0.0025606130858889663,-0.16299067939977666,-7.2928636835290765
T0633,F08,top50,404,21328,3974,-0.002394403745415013,-0.16653189000562335,-7.11695327272353
T0633,F08,top100,585,21328,3974,-0.002394403745415013,-0.16653189000562335,-7.11695327272353
T0634,F01,top20,213,2452,1040,-0.0041861379835507525,-0.10123793941399674,-1.7129827949245662
T0634,F01,top50,404,2850,1114,-0.003942823495302461,-0.09636337129165706,-1.6631045373501103
T0634,F01,top100,585,2850,1114,-0.003942823495302461,-0.09636337129165706,-1.6631045373501103
T0634,F02,top20,213,4158,2120,-0.0035659227271770183,-0.0874692270145753,-2.2066649581546227
T0634,F02,top50,404,8197,2776,-0.003935466603213043,-0.10062924579301236,-2.581907043298152
T0634,F02,top100,585,8197,2776,-0.003935466603213043,-0.10062924579301236,-2.581907043298152
T0634,F03,top20,213,4044,1955,-0.005314331954839082,-0.09187757616038998,-2.167338390592137
T0634,F03,top50,404,10137,2899,-0.004293861703494945,-0.07001586422276394,-1.760577136195694
T0634,F03,top100,585,10137,2899,-0.004293861703494945,-0.07001586422276394,-1.760577136195694
T0634,F04,top20,213,4247,2144,-0.0032455431157316704,-0.07820047246993825,-1.9189407584951133
T0634,F04,top50,404,10598,3057,-0.0035202194022476824,-0.08197897730121041,-2.1403972347184173
T0634,F04,top100,585,10598,3057,-0.0035202194022476824,-0.08197897730121041,-2.1403972347184173
T0634,F05,top20,213,4387,1952,0.002149064477926045,0.04785757023547677,1.0845683661728982
T0634,F05,top50,404,10785,2688,0.0007795907809434036,0.01713492232247435,0.42451017355534143
T0634,F05,top100,585,10785,2688,0.0007795907809434036,0.01713492232247435,0.42451017355534143
T0634,F06,top20,213,4347,2043,-0.0018544137589055773,-0.0526416139782572,-1.2438883251996204
T0634,F06,top50,404,10898,2958,-0.0013383802650427145,-0.037456770521591846,-1.016572201511438
T0634,F06,top100,585,10898,2958,-0.0013383802650427145,-0.037456770521591846,-1.016572201511438
T0634,F07,top20,213,4275,2049,-0.0032686268349358723,-0.10282227463339912,-2.4759419134231284
T0634,F07,top50,404,10632,2901,-0.003162674343245042,-0.09669268455729019,-2.410372190681976
T0634,F07,top100,585,10632,2901,-0.003162674343245042,-0.09669268455729019,-2.410372190681976
T0634,F08,top20,213,4268,2336,-0.003721252888544359,-0.13109786313594088,-3.9493928527403233
T0634,F08,top50,404,10665,3314,-0.003379014278017608,-0.12741986284456172,-4.006328079760947
T0634,F08,top100,585,10665,3314,-0.003379014278017608,-0.12741986284456172,-4.006328079760947
T0635,F01,top20,213,1487,729,-0.004992627938380148,-0.10282597634758876,-1.3769405465775835
T0635,F01,top50,404,1734,793,-0.004486798492017394,-0.09229576080437903,-1.270343511742607
T0635,F01,top100,585,1734,793,-0.004486798492017394,-0.09229576080437903,-1.270343511742607
T0635,F02,top20,213,2530,1505,-0.0061561842110045995,-0.10570720385792079,-2.2218228432490053
T0635,F02,top50,404,4972,2122,-0.005738512005977918,-0.10149097656337336,-2.26540615861803
T0635,F02,top100,585,4972,2122,-0.005738512005977918,-0.10149097656337336,-2.26540615861803
T0635,F03,top20,213,2490,1403,-0.007222784143940341,-0.08759015240178017,-1.6485351354650033
T0635,F03,top50,404,6228,2317,-0.011002938949405947,-0.1056007386149311,-2.6622094438959527
T0635,F03,top100,585,6228,2317,-0.011002938949405947,-0.1056007386149311,-2.6622094438959527
T0635,F04,top20,213,2628,1514,-0.005982324168225762,-0.09513322296695058,-1.996596343473841
T0635,F04,top50,404,6551,2383,-0.006523124762607246,-0.10223343019790955,-2.3732156778448554
T0635,F04,top100,585,6551,2383,-0.006523124762607246,-0.10223343019790955,-2.3732156778448554
T0635,F05,top20,213,2584,1367,0.004222347954705694,0.06663674869327588,1.2229466159797064
T0635,F05,top50,404,6369,2162,0.005281758938440806,0.07737767371185054,1.6420119606605525
T0635,F05,top100,585,6369,2162,0.005281758938440806,0.07737767371185054,1.6420119606605525
T0635,F06,top20,213,2631,1490,0.0007261497966432538,0.014874713901512675,0.28869052174167165
T0635,F06,top50,404,6605,2370,0.0004311187829276864,0.008582404275225844,0.1941170924197984
T0635,F06,top100,585,6605,2370,0.0004311187829276864,0.008582404275225844,0.1941170924197984
T0635,F07,top20,213,2592,1478,-0.003145754084434437,-0.06336722614674468,-1.2341140340321912
T0635,F07,top50,404,6453,2273,-0.004293746923983339,-0.08481852950472331,-1.8528876860529406
T0635,F07,top100,585,6453,2273,-0.004293746923983339,-0.08481852950472331,-1.8528876860529406
T0635,F08,top20,213,2613,1621,-0.005938715873766595,-0.13880978746087172,-3.4374131436308653
T0635,F08,top50,404,6533,2609,-0.005351847382819272,-0.1301648049980327,-3.591906336090059
T0635,F08,top100,585,6533,2609,-0.005351847382819272,-0.1301648049980327,-3.591906336090059
T0636,F01,top20,213,3738,1355,-0.002828925358375178,-0.11457639781813196,-2.648674838060917
T0636,F01,top50,404,4360,1444,-0.0027614197038490955,-0.11205489132508278,-2.6544256771958334
T0636,F01,top100,585,4360,1444,-0.0027614197038490955,-0.11205489132508278,-2.6544256771958334
T0636,F02,top20,213,6399,2624,-0.002239934930817372,-0.09917343464197592,-3.307438004999666
T0636,F02,top50,404,12540,3163,-0.0023927862401062015,-0.11503183282440281,-4.024505465423366
T0636,F02,top100,585,12540,3163,-0.0023927862401062015,-0.11503183282440281,-4.024505465423366
T0636,F03,top20,213,6479,2423,-0.0025225273014568834,-0.06842663678179423,-2.107949804157961
T0636,F03,top50,404,15853,3158,-0.0030965491259825526,-0.0858001673728548,-2.986386890096636
T0636,F03,top100,585,15853,3158,-0.0030965491259825526,-0.0858001673728548,-2.986386890096636
T0636,F04,top20,213,6425,2529,-0.0027550386933058555,-0.11729237863919692,-3.7843528443421435
T0636,F04,top50,404,15815,3173,-0.002703831749648336,-0.11669331386342684,-3.9763857283219433
T0636,F04,top100,585,15815,3173,-0.002703831749648336,-0.11669331386342684,-3.9763857283219433
T0636,F05,top20,213,6860,2421,-0.00047885576792080917,-0.018550913702666864,-0.5548280085036772
T0636,F05,top50,404,16776,3030,-0.0006255852313904849,-0.024210539321882853,-0.7909462615649724
T0636,F05,top100,585,16776,3030,-0.0006255852313904849,-0.024210539321882853,-0.7909462615649724
T0636,F06,top20,213,6709,2563,-0.001977990593967064,-0.10420961688774842,-3.1979371631652285
T0636,F06,top50,404,16496,3283,-0.0017967320460289971,-0.0977366710903002,-3.4198888986273053
T0636,F06,top100,585,16496,3283,-0.0017967320460289971,-0.0977366710903002,-3.4198888986273053
T0636,F07,top20,213,6499,2480,-0.002076109970176133,-0.11738534340472986,-3.748371009116404
T0636,F07,top50,404,16071,3193,-0.002412464232938411,-0.1403437318950698,-4.798191703847636
T0636,F07,top100,585,16071,3193,-0.002412464232938411,-0.1403437318950698,-4.798191703847636
T0636,F08,top20,213,6209,2664,-0.0026630840999608027,-0.15553549639614556,-6.081622917795479
T0636,F08,top50,404,15575,3461,-0.002407416147459276,-0.15609307260910582,-6.388099028687787
T0636,F08,top100,585,15575,3461,-0.002407416147459276,-0.15609307260910582,-6.388099028687787
T0637,F01,top20,213,1941,862,-0.002650445195367154,-0.0659557462627616,-0.9380198445527339
T0637,F01,top50,404,2274,947,-0.002891690842552568,-0.07295067591477011,-1.0832922882761578
T0637,F01,top100,585,2274,947,-0.002891690842552568,-0.07295067591477011,-1.0832922882761578
T0637,F02,top20,213,3277,1764,-0.002710181672616318,-0.06662957608338878,-1.5350510177419474
T0637,F02,top50,404,6440,2387,-0.0028672625591055663,-0.0735365773996757,-1.7942351104386163
T0637,F02,top100,585,6440,2387,-0.0028672625591055663,-0.0735365773996757,-1.7942351104386163
