trial_id,fold_id,feature_id,variant,market,timeframe,side,horizon_bars,valid_fold,trades,symbols_traded,aggregate_observations,aggregate_mean_net_return,aggregate_sum_net_return,mean_net_return,median_net_return,aggregate_hac_t,p_value,gross_return,net_return,funding_cashflow
T0568,F04,momentum.rsi,rsi_21_30_70,um,15m,SHORT,16,True,3154,93,2215,-0.003691344108781279,-8.176327200950533,-0.004398580654114709,-0.0009932208260283642,-4.113302758914374,4.042913480736486e-05,-0.9999443077412817,-0.9999998887529679,0.12729774000000002
T0568,F05,momentum.rsi,rsi_21_30_70,um,15m,SHORT,16,True,2812,98,1613,-0.0010403897865187998,-1.6781487256548242,-0.0015312514201337461,0.0005936857425520131,-0.8916499699204192,0.37271364762512715,-0.7789861138160923,-0.9992818854324588,-0.07572576
T0568,F06,momentum.rsi,rsi_21_30_70,um,15m,SHORT,16,True,2835,85,1683,-0.0006902872839447932,-1.161753498879087,-0.0013241390781923055,0.001282754595856474,-0.7076933202741419,0.4792337718772738,0.6335252065913708,-0.9954206848054775,-0.19626796999999996
T0568,F07,momentum.rsi,rsi_21_30_70,um,15m,SHORT,16,True,3599,97,1965,-0.002766058286484545,-5.435304532942131,-0.004702474200383726,-0.0005294117647058876,-2.852111287993491,0.004388416337009493,-0.9999896504462259,-0.9999999933532154,-0.11854648
T0568,F08,momentum.rsi,rsi_21_30_70,um,15m,SHORT,16,True,3081,99,2037,-0.0028190749766581003,-5.74245572745255,-0.0024583289158705253,0.0007582149064512395,-3.220617918192006,0.0012993079009863213,-0.9477584408327614,-0.9999293276301628,-0.39773162
T0569,F01,momentum.rsi,rsi_21_30_70,um,15m,SHORT,48,True,855,24,531,-0.0034894197109292587,-1.8528818665034363,-0.0034927216611225706,-0.0029574074074074403,-1.3825482412842849,0.1673857020183253,-0.8774172742544843,-0.9758546724022041,0.09209600000000001
T0569,F02,momentum.rsi,rsi_21_30_70,um,15m,SHORT,48,True,2130,62,1548,-0.003922104958916132,-6.071418476402173,-0.004554915141278694,-0.002012939407191655,-2.400848095042787,0.016474573089124818,-0.9998071220453901,-0.999994795368527,0.68176888
T0569,F03,momentum.rsi,rsi_21_30_70,um,15m,SHORT,48,True,2515,80,1920,-0.009291464204908405,-17.83961127342414,-0.0083055830296873,-0.0006091693956534512,-4.128397524409676,3.8095211812218325e-05,-1.0000000000001403,-1.000000000000018,2.95027099
T0569,F04,momentum.rsi,rsi_21_30_70,um,15m,SHORT,48,True,2474,93,1788,-0.0058060392418322485,-10.38119816439606,-0.008502750877791248,-0.003134213312383307,-3.225144086882038,0.0012818370958504347,-0.9999999991809492,-0.9999999999913479,0.4417697
T0569,F05,momentum.rsi,rsi_21_30_70,um,15m,SHORT,48,True,2188,98,1287,0.0030660268269343295,3.945976526264482,0.0017123576776104548,0.002549886373433577,1.312940715654174,0.1894371608942418,181.87812604345604,1.0354311277249444,-0.11443515999999998
T0569,F06,momentum.rsi,rsi_21_30_70,um,15m,SHORT,48,True,2318,85,1405,0.0007522829297737729,1.056957516332151,-0.0013157473227506419,0.001003205321318566,0.43041500367843444,0.6669598433457642,-0.4851192890775402,-0.9962496731320223,-0.26563697
T0569,F07,momentum.rsi,rsi_21_30_70,um,15m,SHORT,48,True,2828,97,1609,-0.002681491093745263,-4.314519169836128,-0.005374833718844513,0.0007212956749401827,-1.530264705716287,0.12614791170420228,-0.9999964059001717,-0.9999999891536548,-0.09648400999999997
T0569,F08,momentum.rsi,rsi_21_30_70,um,15m,SHORT,48,True,2462,99,1691,-0.002837095999009266,-4.797529334324668,-0.003056741228045807,0.0020852485047214583,-1.847544850188864,0.06484287337172323,-0.993903810816254,-0.9999770034532711,-0.52982508
T0570,F01,momentum.rsi,rsi_21_30_70,um,15m,SHORT,96,True,704,24,442,-0.005182545385804157,-2.2906850605254374,-0.005357488265616925,-0.002460243933687152,-1.4783902539903293,0.14001721521825103,-0.9689687904964949,-0.9912759645647329,0.15204755
T0570,F02,momentum.rsi,rsi_21_30_70,um,15m,SHORT,96,True,1790,62,1338,-0.004800417290055447,-6.422958334094188,-0.005294354191572552,-0.0004250630737610607,-1.565545061950387,0.11769179891624769,-0.999989730568508,-0.9999991789090168,1.0922007000000002
T0570,F03,momentum.rsi,rsi_21_30_70,um,15m,SHORT,96,True,2120,80,1666,-0.014367585120583809,-23.936396810892624,-0.013470043888683895,0.0024551150466170417,-3.2158932148526023,0.001325345535625126,-0.999999999999996,-0.9999999999999911,4.922856600000001
T0570,F04,momentum.rsi,rsi_21_30_70,um,15m,SHORT,96,True,2143,93,1561,-0.0048285716235851855,-7.537400304416474,-0.007041058198618317,-0.004836434918975306,-1.6075678130419555,0.10813222538135435,-0.9999999918218944,-0.9999999997245574,0.9308286
T0570,F05,momentum.rsi,rsi_21_30_70,um,15m,SHORT,96,True,1862,98,1115,0.005690608463403828,6.3450284366952685,0.0034577968389877113,0.002671473625203112,1.4908576288089397,0.1362819660229856,202.78997795158367,3.1033192211785066,-0.16848048999999998
T0570,F06,momentum.rsi,rsi_21_30_70,um,15m,SHORT,96,True,2007,85,1236,0.0024709505652481113,3.0540948986466656,0.0003648865835497811,0.004281176567298967,0.8506984552086477,0.39510178234472265,-0.3012718301155589,-0.9934464321647015,-0.36921394999999996
T0570,F07,momentum.rsi,rsi_21_30_70,um,15m,SHORT,96,True,2351,97,1393,-0.0026421123904791957,-3.6804625599375194,-0.006602028241924382,0.0013253546268657025,-0.9085035806806973,0.36376948309440765,-0.9999998795019215,-0.9999999990471153,-0.07435399999999998
T0570,F08,momentum.rsi,rsi_21_30_70,um,15m,SHORT,96,True,2132,99,1482,-0.005757937765825062,-8.533263768952741,-0.005407996457454095,0.003121396124676855,-2.619396500774841,0.00889851032310671,-0.9999874750985869,-0.9999999155033505,-0.58958572
T0571,F01,volatility.atr_natr,natr14_filter,um,15m,SHORT,4,True,4892,24,2207,-0.0027082220699527035,-5.977046108385617,-0.0030720456894967932,-0.0033998968261816573,-5.629749906789052,2.0344040542624572e-08,-0.9986164716939614,-0.9999999225953512,0.01860334
T0571,F02,volatility.atr_natr,natr14_filter,um,15m,SHORT,4,True,26628,62,8831,-0.0027179313806436982,-24.0020520224645,-0.0029842275301744845,-0.003145716127821106,-12.281770163647572,2.1639294635491927e-34,-0.9999999999999716,-1.0,0.6375598900000001
