trial_id,fold_id,scope,symbols_traded,top_symbol,top_symbol_share_abs
T0391,F03,fold_diagnostic,80,DOGEUSDT,0.10286012183662006
T0391,F04,fold_diagnostic,93,1000SHIBUSDT,0.055921741088484626
T0391,F05,fold_diagnostic,98,ALICEUSDT,0.05726132810838088
T0391,F06,fold_diagnostic,85,FTMUSDT,0.04397687732252357
T0391,F07,fold_diagnostic,97,GALAUSDT,0.05306013456305228
T0391,F08,fold_diagnostic,99,TRBUSDT,0.14512674494690053
T0392,F01,fold_diagnostic,24,LINKUSDT,0.09980200080813181
T0392,F02,fold_diagnostic,62,YFIUSDT,0.05294459210255201
T0392,F03,fold_diagnostic,80,DOGEUSDT,0.20090734627391915
T0392,F04,fold_diagnostic,93,SANDUSDT,0.06719553874505987
T0392,F05,fold_diagnostic,98,DYDXUSDT,0.05580434885101202
T0392,F06,fold_diagnostic,85,ETCUSDT,0.04028001117284498
T0392,F07,fold_diagnostic,97,MASKUSDT,0.05933674041340319
T0392,F08,fold_diagnostic,99,TRBUSDT,0.11038665839178541
T0393,F01,fold_diagnostic,24,LINKUSDT,0.09729128429328057
T0393,F02,fold_diagnostic,62,ALGOUSDT,0.04607683031938352
T0393,F03,fold_diagnostic,80,XTZUSDT,0.045546047545453924
T0393,F04,fold_diagnostic,93,ICPUSDT,0.04141207253724004
T0393,F05,fold_diagnostic,98,ALGOUSDT,0.028281263056685584
T0393,F06,fold_diagnostic,85,OPUSDT,0.03495597050070241
T0393,F07,fold_diagnostic,97,OPUSDT,0.02670022911230769
T0393,F08,fold_diagnostic,99,TRBUSDT,0.058087775473695286
T0394,F01,fold_diagnostic,24,ETHUSDT,0.08284194375538781
T0394,F02,fold_diagnostic,62,SXPUSDT,0.06701007389826309
T0394,F03,fold_diagnostic,80,DOGEUSDT,0.08433302680501807
T0394,F04,fold_diagnostic,93,SANDUSDT,0.06991086840196897
T0394,F05,fold_diagnostic,98,ALGOUSDT,0.029796898765890912
T0394,F06,fold_diagnostic,85,WAVESUSDT,0.04351208057134257
T0394,F07,fold_diagnostic,97,GALAUSDT,0.03183594168781196
T0394,F08,fold_diagnostic,99,TRBUSDT,0.10288671915852159
T0395,F01,fold_diagnostic,24,VETUSDT,0.11543137380015846
T0395,F02,fold_diagnostic,62,THETAUSDT,0.06036215171449574
T0395,F03,fold_diagnostic,80,DOGEUSDT,0.10310730811410596
T0395,F04,fold_diagnostic,93,LUNAUSDT,0.0711695888544235
T0395,F05,fold_diagnostic,98,SUSHIUSDT,0.028535426677247223
T0395,F06,fold_diagnostic,85,GMTUSDT,0.043030999042341415
T0395,F07,fold_diagnostic,97,BCHUSDT,0.04627508350279075
T0395,F08,fold_diagnostic,99,TRBUSDT,0.1370845449585529
T0396,F01,fold_diagnostic,24,XRPUSDT,0.11463120329575925
T0396,F02,fold_diagnostic,62,ETCUSDT,0.034973810418256084
T0396,F03,fold_diagnostic,80,DOGEUSDT,0.10808336354289554
T0396,F04,fold_diagnostic,93,ICPUSDT,0.034237007031778496
T0396,F05,fold_diagnostic,98,ALGOUSDT,0.032184616333186235
T0396,F06,fold_diagnostic,85,AXSUSDT,0.03082854238351276
T0396,F07,fold_diagnostic,97,APEUSDT,0.037019415492368826
T0396,F08,fold_diagnostic,99,TRBUSDT,0.03258015518180934
T0397,F01,fold_diagnostic,24,ADAUSDT,0.1156816142941666
T0397,F02,fold_diagnostic,62,BANDUSDT,0.05788341816490619
T0397,F03,fold_diagnostic,80,DOGEUSDT,0.11598527565552202
T0397,F04,fold_diagnostic,93,LUNAUSDT,0.04932243642914016
T0397,F05,fold_diagnostic,98,CRVUSDT,0.026733325952025412
T0397,F06,fold_diagnostic,85,DOTUSDT,0.03127159287272833
T0397,F07,fold_diagnostic,97,BCHUSDT,0.043615961713813205
T0397,F08,fold_diagnostic,99,TRBUSDT,0.10271851129834993
T0398,F01,fold_diagnostic,24,VETUSDT,0.1358232468878265
T0398,F02,fold_diagnostic,62,THETAUSDT,0.054495082353293325
T0398,F03,fold_diagnostic,80,DOGEUSDT,0.11286638124609077
T0398,F04,fold_diagnostic,93,SANDUSDT,0.05935605249530385
T0398,F05,fold_diagnostic,98,SUSHIUSDT,0.02825209025523664
T0398,F06,fold_diagnostic,85,GMTUSDT,0.041206766287133066
T0398,F07,fold_diagnostic,97,INJUSDT,0.03915208499047032
T0398,F08,fold_diagnostic,99,TRBUSDT,0.12543816001598782
T0399,F01,fold_diagnostic,24,BCHUSDT,0.08027306319703005
T0399,F02,fold_diagnostic,62,ETCUSDT,0.05066741492388596
T0399,F03,fold_diagnostic,80,DOGEUSDT,0.0748367374447513
T0399,F04,fold_diagnostic,93,ETCUSDT,0.04504894768833888
T0399,F05,fold_diagnostic,98,BCHUSDT,0.025953672023180514
T0399,F06,fold_diagnostic,85,GMTUSDT,0.03471499651107609
T0399,F07,fold_diagnostic,97,DOGEUSDT,0.036727873825775394
T0399,F08,fold_diagnostic,99,TRBUSDT,0.03849225782490325
T0400,F01,fold_diagnostic,24,XRPUSDT,0.09149848566741381
T0400,F02,fold_diagnostic,62,XTZUSDT,0.050741566935109866
T0400,F03,fold_diagnostic,80,DOGEUSDT,0.10463278809092214
T0400,F04,fold_diagnostic,93,SANDUSDT,0.07284426811089104
T0400,F05,fold_diagnostic,98,DYDXUSDT,0.031853714504296526
T0400,F06,fold_diagnostic,85,GMTUSDT,0.04698521262991096
T0400,F07,fold_diagnostic,97,BCHUSDT,0.03100220772156164
T0400,F08,fold_diagnostic,99,TRBUSDT,0.10003366496016979
T0401,F01,fold_diagnostic,24,EOSUSDT,0.10840278326648016
T0401,F02,fold_diagnostic,62,THETAUSDT,0.05472392781553684
T0401,F03,fold_diagnostic,80,DOGEUSDT,0.1586368718449206
T0401,F04,fold_diagnostic,93,SANDUSDT,0.05914614223593281
T0401,F05,fold_diagnostic,98,ALGOUSDT,0.028916759702915195
T0401,F06,fold_diagnostic,85,GALAUSDT,0.04338569345368823
T0401,F07,fold_diagnostic,97,LINAUSDT,0.041948959833354706
T0401,F08,fold_diagnostic,99,TRBUSDT,0.13434510114619938
T0402,F01,fold_diagnostic,24,ETHUSDT,0.11984922070268524
T0402,F02,fold_diagnostic,62,THETAUSDT,0.04989808032347117
T0402,F03,fold_diagnostic,80,VETUSDT,0.07476283944097865
T0402,F04,fold_diagnostic,93,TRXUSDT,0.04154901191675933
T0402,F05,fold_diagnostic,98,ANCUSDT,0.04620406626501274
T0402,F06,fold_diagnostic,85,GMTUSDT,0.04840550774737774
T0402,F07,fold_diagnostic,97,APTUSDT,0.04651563991098771
T0402,F08,fold_diagnostic,99,1000PEPEUSDT,0.03468882109382064
T0403,F01,fold_diagnostic,24,LTCUSDT,0.10017817932975599
T0403,F02,fold_diagnostic,62,XRPUSDT,0.07199336629912823
T0403,F03,fold_diagnostic,80,SOLUSDT,0.04758351677935489
T0403,F04,fold_diagnostic,93,SANDUSDT,0.04851252852756754
T0403,F05,fold_diagnostic,98,ANCUSDT,0.02909363372126514
T0403,F06,fold_diagnostic,85,CRVUSDT,0.05400392191323668
T0403,F07,fold_diagnostic,97,OPUSDT,0.04190824476957173
T0403,F08,fold_diagnostic,99,TRBUSDT,0.05231815595630764
T0404,F01,fold_diagnostic,24,VETUSDT,0.11280672770394588
T0404,F02,fold_diagnostic,62,THETAUSDT,0.07864213355627815
T0404,F03,fold_diagnostic,80,FTMUSDT,0.044768079414754754
T0404,F04,fold_diagnostic,93,LUNAUSDT,0.05703503206579432
T0404,F05,fold_diagnostic,98,ANCUSDT,0.03936038250948563
T0404,F06,fold_diagnostic,85,GALAUSDT,0.03690820799378657
T0404,F07,fold_diagnostic,97,DYDXUSDT,0.06347779424560333
T0404,F08,fold_diagnostic,99,TRBUSDT,0.08435023112051801
T0405,F01,fold_diagnostic,24,ETCUSDT,0.12671942773889477
T0405,F02,fold_diagnostic,62,VETUSDT,0.08807097527884677
T0405,F03,fold_diagnostic,80,SUSHIUSDT,0.0653350855867113
T0405,F04,fold_diagnostic,93,ENJUSDT,0.043073405873580675
T0405,F05,fold_diagnostic,98,ANCUSDT,0.08582352019855626
T0405,F06,fold_diagnostic,85,AXSUSDT,0.03894951472068079
T0405,F07,fold_diagnostic,97,CFXUSDT,0.039366207017265106
T0405,F08,fold_diagnostic,99,LEVERUSDT,0.054106269038511574
T0406,F01,fold_diagnostic,24,ETCUSDT,0.10659963858016551
T0406,F02,fold_diagnostic,62,YFIUSDT,0.07151938255692167
T0406,F03,fold_diagnostic,80,THETAUSDT,0.052182646754270326
T0406,F04,fold_diagnostic,93,ATOMUSDT,0.04342000511765823
T0406,F05,fold_diagnostic,98,ANCUSDT,0.05631753729850103
T0406,F06,fold_diagnostic,85,HNTUSDT,0.04393329185321343
T0406,F07,fold_diagnostic,97,OCEANUSDT,0.04544065755735918
T0406,F08,fold_diagnostic,99,LEVERUSDT,0.05553432477231386
T0407,F01,fold_diagnostic,24,XLMUSDT,0.14004440131108878
T0407,F02,fold_diagnostic,62,YFIUSDT,0.08266571075934492
T0407,F03,fold_diagnostic,80,SUSHIUSDT,0.06914805381356509
T0407,F04,fold_diagnostic,93,SANDUSDT,0.0691330508555222
T0407,F05,fold_diagnostic,98,ANCUSDT,0.04799337770156695
T0407,F06,fold_diagnostic,85,GMTUSDT,0.04212666069244403
T0407,F07,fold_diagnostic,97,OCEANUSDT,0.058987434543138394
T0407,F08,fold_diagnostic,99,LEVERUSDT,0.041751803424240855
T0408,F01,fold_diagnostic,24,ADAUSDT,0.1127419202244897
T0408,F02,fold_diagnostic,61,YFIUSDT,0.06847829409968273
T0408,F03,fold_diagnostic,77,SUSHIUSDT,0.06198726540920582
T0408,F04,fold_diagnostic,85,1000SHIBUSDT,0.06208877816445874
T0408,F05,fold_diagnostic,95,ANCUSDT,0.107869217524835
T0408,F06,fold_diagnostic,85,GMTUSDT,0.06537939528578385
T0408,F07,fold_diagnostic,97,CFXUSDT,0.03278668104629223
T0408,F08,fold_diagnostic,91,TOMOUSDT,0.042462457490064325
T0409,F01,fold_diagnostic,24,LINKUSDT,0.1531324217390751
T0409,F02,fold_diagnostic,61,VETUSDT,0.0800866054878536
T0409,F03,fold_diagnostic,77,SUSHIUSDT,0.07103645040775304
T0409,F04,fold_diagnostic,85,FILUSDT,0.041810243819403896
T0409,F05,fold_diagnostic,95,ANCUSDT,0.07349972839815133
T0409,F06,fold_diagnostic,85,TRBUSDT,0.06355499889463674
T0409,F07,fold_diagnostic,97,CFXUSDT,0.04352609632591774
T0409,F08,fold_diagnostic,91,LEVERUSDT,0.051285281991023446
T0410,F01,fold_diagnostic,24,QTUMUSDT,0.08972427698428127
T0410,F02,fold_diagnostic,61,BNBUSDT,0.05136387158206191
T0410,F03,fold_diagnostic,77,SUSHIUSDT,0.05448636160030166
T0410,F04,fold_diagnostic,85,BAKEUSDT,0.049683294361832414
T0410,F05,fold_diagnostic,95,ANCUSDT,0.05542115544801603
T0410,F06,fold_diagnostic,85,GMTUSDT,0.050601223333693254
T0410,F07,fold_diagnostic,97,LDOUSDT,0.04466694623777305
T0410,F08,fold_diagnostic,91,LEVERUSDT,0.04761840979074664
T0411,F01,fold_diagnostic,24,LINKUSDT,0.1292395215906609
T0411,F02,fold_diagnostic,62,THETAUSDT,0.04418177816404857
T0411,F03,fold_diagnostic,79,DOGEUSDT,0.06569864016184104
T0411,F04,fold_diagnostic,90,SANDUSDT,0.11006774530228271
T0411,F05,fold_diagnostic,98,ENSUSDT,0.038352193509975215
T0411,F06,fold_diagnostic,83,CHZUSDT,0.058444936169788124
T0411,F07,fold_diagnostic,97,APTUSDT,0.05767050182425445
T0411,F08,fold_diagnostic,98,TRBUSDT,0.135599680083527
T0412,F01,fold_diagnostic,24,LINKUSDT,0.1629531859016557
T0412,F02,fold_diagnostic,62,LINKUSDT,0.04988983616566502
T0412,F03,fold_diagnostic,79,DOGEUSDT,0.10480726283363627
T0412,F04,fold_diagnostic,90,SANDUSDT,0.11879516536753863
T0412,F05,fold_diagnostic,98,ENSUSDT,0.04648655679289137
T0412,F06,fold_diagnostic,83,MASKUSDT,0.042349726374740194
T0412,F07,fold_diagnostic,97,APTUSDT,0.07345656157180258
T0412,F08,fold_diagnostic,98,TRBUSDT,0.14482533445723947
T0413,F01,fold_diagnostic,24,ETHUSDT,0.12108332801514204
T0413,F02,fold_diagnostic,62,VETUSDT,0.062257940168262915
T0413,F03,fold_diagnostic,79,DOGEUSDT,0.12163327344393997
T0413,F04,fold_diagnostic,90,SANDUSDT,0.11413178070590954
T0413,F05,fold_diagnostic,98,ANCUSDT,0.055368857556446986
T0413,F06,fold_diagnostic,83,FLMUSDT,0.05581297974076158
T0413,F07,fold_diagnostic,97,APTUSDT,0.07199473665983291
T0413,F08,fold_diagnostic,98,TRBUSDT,0.13457126503122607
T0414,F01,fold_diagnostic,24,ETHUSDT,0.11230027136172206
T0414,F02,fold_diagnostic,62,OMGUSDT,0.05269967615022428
T0414,F03,fold_diagnostic,80,CRVUSDT,0.05322368529685438
T0414,F04,fold_diagnostic,93,ETCUSDT,0.040892162028963175
T0414,F05,fold_diagnostic,98,BCHUSDT,0.028630609327522375
T0414,F06,fold_diagnostic,85,ADAUSDT,0.028992985139465428
T0414,F07,fold_diagnostic,97,DYDXUSDT,0.03211559553135253
T0414,F08,fold_diagnostic,99,TRBUSDT,0.05036030601996902
T0415,F01,fold_diagnostic,24,LTCUSDT,0.1126869075622884
T0415,F02,fold_diagnostic,62,OMGUSDT,0.06675803393643058
T0415,F03,fold_diagnostic,80,DOGEUSDT,0.08727837976317415
T0415,F04,fold_diagnostic,93,LUNAUSDT,0.03741952049252098
T0415,F05,fold_diagnostic,98,SUSHIUSDT,0.02749645594990056
T0415,F06,fold_diagnostic,85,LINKUSDT,0.04209315189057879
T0415,F07,fold_diagnostic,97,1000SHIBUSDT,0.032513680286614936
T0415,F08,fold_diagnostic,99,TRBUSDT,0.08400894166584755
T0416,F01,fold_diagnostic,24,XRPUSDT,0.12252555010651939
T0416,F02,fold_diagnostic,62,THETAUSDT,0.07893040056864986
T0416,F03,fold_diagnostic,80,DOGEUSDT,0.1197504070741057
T0416,F04,fold_diagnostic,93,LUNAUSDT,0.05763989036689522
T0416,F05,fold_diagnostic,98,GALAUSDT,0.027785710574535726
T0416,F06,fold_diagnostic,85,DYDXUSDT,0.03896827860582895
T0416,F07,fold_diagnostic,97,APTUSDT,0.04837386716358352
T0416,F08,fold_diagnostic,99,TRBUSDT,0.13020314430444918
T0417,F01,fold_diagnostic,24,LINKUSDT,0.17173361152062983
T0417,F02,fold_diagnostic,62,ZILUSDT,0.04308736515276788
T0417,F03,fold_diagnostic,80,DOGEUSDT,0.10120369374614539
T0417,F04,fold_diagnostic,93,1000SHIBUSDT,0.0435206413184393
T0417,F05,fold_diagnostic,98,AVAXUSDT,0.044125851481049645
T0417,F06,fold_diagnostic,85,BNBUSDT,0.031415694630289565
T0417,F07,fold_diagnostic,97,MASKUSDT,0.04908894379520352
T0417,F08,fold_diagnostic,99,TRBUSDT,0.12142600670468015
T0418,F01,fold_diagnostic,24,ETHUSDT,0.117858152556999
T0418,F02,fold_diagnostic,62,YFIUSDT,0.05718967337675662
T0418,F03,fold_diagnostic,80,DOGEUSDT,0.11161301729547965
T0418,F04,fold_diagnostic,93,1000SHIBUSDT,0.08225592019109554
T0418,F05,fold_diagnostic,98,ICPUSDT,0.04225477602617997
T0418,F06,fold_diagnostic,85,ETCUSDT,0.0445291771644348
T0418,F07,fold_diagnostic,97,LITUSDT,0.03412277831998638
T0418,F08,fold_diagnostic,99,TRBUSDT,0.07777950285466637
T0419,F01,fold_diagnostic,24,IOSTUSDT,0.09681989883138413
T0419,F02,fold_diagnostic,62,YFIUSDT,0.06566273372951685
T0419,F03,fold_diagnostic,80,DOGEUSDT,0.12013172764959686
T0419,F04,fold_diagnostic,93,1000SHIBUSDT,0.09208947004911855
T0419,F05,fold_diagnostic,98,ANCUSDT,0.04016686925675565
T0419,F06,fold_diagnostic,85,CRVUSDT,0.05647068056289978
T0419,F07,fold_diagnostic,97,MASKUSDT,0.060240408646394836
T0419,F08,fold_diagnostic,99,TRBUSDT,0.11959064368375226
T0420,F01,fold_diagnostic,24,LTCUSDT,0.10899944113032785
T0420,F02,fold_diagnostic,62,BCHUSDT,0.04968867714399759
T0420,F03,fold_diagnostic,80,DOGEUSDT,0.07219587483054234
T0420,F04,fold_diagnostic,93,ENJUSDT,0.05020171232422184
T0420,F05,fold_diagnostic,98,BCHUSDT,0.04036460979542778
T0420,F06,fold_diagnostic,85,DYDXUSDT,0.033380447829776484
T0420,F07,fold_diagnostic,97,KAVAUSDT,0.04146672145097182
T0420,F08,fold_diagnostic,99,TRBUSDT,0.06892590363946545
T0421,F01,fold_diagnostic,24,ADAUSDT,0.11161707587700684
T0421,F02,fold_diagnostic,62,THETAUSDT,0.06211199515715755
T0421,F03,fold_diagnostic,80,DOGEUSDT,0.08603485617538056
T0421,F04,fold_diagnostic,93,LUNAUSDT,0.06800197239775836
T0421,F05,fold_diagnostic,98,BCHUSDT,0.033654230189530454
T0421,F06,fold_diagnostic,85,ETCUSDT,0.036720411468803685
T0421,F07,fold_diagnostic,97,OCEANUSDT,0.04816515228413613
T0421,F08,fold_diagnostic,99,TRBUSDT,0.08787207178540848
T0422,F01,fold_diagnostic,24,IOSTUSDT,0.09331796973687817
T0422,F02,fold_diagnostic,62,SUSHIUSDT,0.06934537945242224
T0422,F03,fold_diagnostic,80,DOGEUSDT,0.17500446615568263
T0422,F04,fold_diagnostic,93,SANDUSDT,0.06077653186600641
T0422,F05,fold_diagnostic,98,BCHUSDT,0.03603265467722236
T0422,F06,fold_diagnostic,85,UNIUSDT,0.03340448166876099
T0422,F07,fold_diagnostic,97,APTUSDT,0.050138944680861504
T0422,F08,fold_diagnostic,99,TRBUSDT,0.12373495916688981
T0423,F01,fold_diagnostic,24,LTCUSDT,0.1088099653703731
T0423,F02,fold_diagnostic,62,SXPUSDT,0.05725109111095315
T0423,F03,fold_diagnostic,80,FTMUSDT,0.04332227352368707
T0423,F04,fold_diagnostic,93,FILUSDT,0.038309128739029384
T0423,F05,fold_diagnostic,98,CRVUSDT,0.03067514210027595
T0423,F06,fold_diagnostic,85,MANAUSDT,0.030476755792284923
T0423,F07,fold_diagnostic,97,MASKUSDT,0.03757916075375128
T0423,F08,fold_diagnostic,99,TRBUSDT,0.03912487036062276
T0424,F01,fold_diagnostic,24,VETUSDT,0.08607536657887518
T0424,F02,fold_diagnostic,62,SXPUSDT,0.06404883203614359
T0424,F03,fold_diagnostic,80,ALGOUSDT,0.05018477612024449
T0424,F04,fold_diagnostic,93,LUNAUSDT,0.06072653311879354
T0424,F05,fold_diagnostic,98,AXSUSDT,0.027188580007778983
T0424,F06,fold_diagnostic,85,DYDXUSDT,0.040677709487330356
T0424,F07,fold_diagnostic,97,DYDXUSDT,0.04648792374451513
T0424,F08,fold_diagnostic,99,TRBUSDT,0.05759824604706081
T0425,F01,fold_diagnostic,24,VETUSDT,0.11424385193598507
T0425,F02,fold_diagnostic,62,THETAUSDT,0.07294994210365312
T0425,F03,fold_diagnostic,80,SOLUSDT,0.06395002171440808
T0425,F04,fold_diagnostic,93,SANDUSDT,0.07165331111176684
T0425,F05,fold_diagnostic,98,GALAUSDT,0.03082629580447952
T0425,F06,fold_diagnostic,85,GMTUSDT,0.047682623937654864
T0425,F07,fold_diagnostic,97,OCEANUSDT,0.04888737310979032
T0425,F08,fold_diagnostic,99,TRBUSDT,0.10348645131575797
T0426,F01,fold_diagnostic,24,LTCUSDT,0.08455477418254043
T0426,F02,fold_diagnostic,62,SXPUSDT,0.043215102339573624
T0426,F03,fold_diagnostic,80,ONTUSDT,0.04507758865835004
T0426,F04,fold_diagnostic,93,DOGEUSDT,0.04057728707914532
T0426,F05,fold_diagnostic,98,DYDXUSDT,0.029747802309993767
T0426,F06,fold_diagnostic,85,WAVESUSDT,0.033711109441128935
T0426,F07,fold_diagnostic,97,MATICUSDT,0.031068609370566012
T0426,F08,fold_diagnostic,99,TRBUSDT,0.03504155195247419
T0427,F01,fold_diagnostic,24,BCHUSDT,0.14291395137697363
T0427,F02,fold_diagnostic,62,BANDUSDT,0.0681045695230151
T0427,F03,fold_diagnostic,80,DOGEUSDT,0.1276994955416317
T0427,F04,fold_diagnostic,93,LUNAUSDT,0.06927132144828504
T0427,F05,fold_diagnostic,98,LINKUSDT,0.029597209209796853
T0427,F06,fold_diagnostic,85,SANDUSDT,0.03560615593802846
T0427,F07,fold_diagnostic,97,ATOMUSDT,0.026594064921040245
T0427,F08,fold_diagnostic,99,TRBUSDT,0.08912653310778557
T0428,F01,fold_diagnostic,24,IOSTUSDT,0.09241920895649314
T0428,F02,fold_diagnostic,62,THETAUSDT,0.07942608480130384
T0428,F03,fold_diagnostic,80,DOGEUSDT,0.09714943288354772
T0428,F04,fold_diagnostic,93,LUNAUSDT,0.06492143956608837
T0428,F05,fold_diagnostic,98,SUSHIUSDT,0.033024685158647316
T0428,F06,fold_diagnostic,85,WAVESUSDT,0.04396942090490625
T0428,F07,fold_diagnostic,97,INJUSDT,0.034409272664661913
T0428,F08,fold_diagnostic,99,TRBUSDT,0.12932527051465809
T0429,F01,fold_diagnostic,24,BCHUSDT,0.07686567384699655
T0429,F02,fold_diagnostic,62,TRXUSDT,0.05328566796369485
T0429,F03,fold_diagnostic,80,DOGEUSDT,0.058478380085602334
T0429,F04,fold_diagnostic,93,BCHUSDT,0.047790545035779744
T0429,F05,fold_diagnostic,98,ETHUSDT,0.04133627543931357
T0429,F06,fold_diagnostic,85,GMTUSDT,0.04419325568814158
T0429,F07,fold_diagnostic,97,DOGEUSDT,0.04066816738273898
T0429,F08,fold_diagnostic,99,TRBUSDT,0.05612161623183005
T0430,F01,fold_diagnostic,24,ETHUSDT,0.1194054516431141
T0430,F02,fold_diagnostic,62,THETAUSDT,0.05577308619602307
T0430,F03,fold_diagnostic,80,DOGEUSDT,0.1046255701766955
T0430,F04,fold_diagnostic,93,LUNAUSDT,0.06028099556012378
T0430,F05,fold_diagnostic,98,CRVUSDT,0.04261423212268204
T0430,F06,fold_diagnostic,85,GMTUSDT,0.04731936423016267
T0430,F07,fold_diagnostic,97,CFXUSDT,0.041916840638674964
T0430,F08,fold_diagnostic,99,TRBUSDT,0.12856275947634285
T0431,F01,fold_diagnostic,24,EOSUSDT,0.08888392791899502
T0431,F02,fold_diagnostic,62,SUSHIUSDT,0.07314239406250442
T0431,F03,fold_diagnostic,80,DOGEUSDT,0.15479629544812448
T0431,F04,fold_diagnostic,93,1000SHIBUSDT,0.08064421107874103
T0431,F05,fold_diagnostic,98,SUSHIUSDT,0.04080545003283024
T0431,F06,fold_diagnostic,85,SUSHIUSDT,0.03785219085426533
T0431,F07,fold_diagnostic,97,APTUSDT,0.04860664734535375
T0431,F08,fold_diagnostic,99,TRBUSDT,0.12760824900803333
T0432,F01,fold_diagnostic,24,ETCUSDT,0.0624451804198168
T0432,F02,fold_diagnostic,62,IOSTUSDT,0.03969038028505205
T0432,F03,fold_diagnostic,80,YFIUSDT,0.04305846679911717
T0432,F04,fold_diagnostic,93,FTMUSDT,0.04346313798137463
T0432,F05,fold_diagnostic,98,BELUSDT,0.04504822833406844
T0432,F06,fold_diagnostic,86,WAVESUSDT,0.02968701854327834
T0432,F07,fold_diagnostic,97,CFXUSDT,0.03067756992210478
T0432,F08,fold_diagnostic,99,TRBUSDT,0.03665105306692952
T0433,F01,fold_diagnostic,24,VETUSDT,0.1441263070677727
T0433,F02,fold_diagnostic,62,SXPUSDT,0.05379439664907387
T0433,F03,fold_diagnostic,80,DOGEUSDT,0.08255746291853391
T0433,F04,fold_diagnostic,93,1000SHIBUSDT,0.07045685183292268
T0433,F05,fold_diagnostic,98,PEOPLEUSDT,0.031956451280895797
T0433,F06,fold_diagnostic,86,UNFIUSDT,0.07065013097796972
T0433,F07,fold_diagnostic,97,MASKUSDT,0.042458721737288804
T0433,F08,fold_diagnostic,99,TRBUSDT,0.09570886380920227
T0434,F01,fold_diagnostic,24,VETUSDT,0.13456782227939923
T0434,F02,fold_diagnostic,62,SUSHIUSDT,0.057019997267490574
T0434,F03,fold_diagnostic,80,DOGEUSDT,0.10295646668062328
T0434,F04,fold_diagnostic,93,ALICEUSDT,0.05901356082484589
T0434,F05,fold_diagnostic,98,PEOPLEUSDT,0.03892846677399184
T0434,F06,fold_diagnostic,86,WAVESUSDT,0.03636106634371235
T0434,F07,fold_diagnostic,97,BCHUSDT,0.04992457231279413
T0434,F08,fold_diagnostic,99,TRBUSDT,0.08308095357667512
T0435,F01,fold_diagnostic,24,LINKUSDT,0.14872061134677217
T0435,F02,fold_diagnostic,56,THETAUSDT,0.10618225259261914
T0435,F03,fold_diagnostic,68,DOGEUSDT,0.08441690493561808
T0435,F04,fold_diagnostic,77,RUNEUSDT,0.055811086670601306
T0435,F05,fold_diagnostic,95,AXSUSDT,0.04794313765413032
T0435,F06,fold_diagnostic,85,AXSUSDT,0.05194955419230632
T0435,F07,fold_diagnostic,89,APEUSDT,0.07422404446554766
T0435,F08,fold_diagnostic,94,TRBUSDT,0.10226044164058026
T0436,F01,fold_diagnostic,24,XLMUSDT,0.10228495506490441
T0436,F02,fold_diagnostic,56,CRVUSDT,0.11511594751875283
T0436,F03,fold_diagnostic,68,RSRUSDT,0.07279734112816434
T0436,F04,fold_diagnostic,77,LUNAUSDT,0.08094437178208902
T0436,F05,fold_diagnostic,95,AXSUSDT,0.04455450318849778
T0436,F06,fold_diagnostic,85,GMTUSDT,0.0687750127871755
T0436,F07,fold_diagnostic,89,LINAUSDT,0.07283525506523811
T0436,F08,fold_diagnostic,94,TRBUSDT,0.17304476448429307
T0437,F01,fold_diagnostic,24,BATUSDT,0.09940337516171811
T0437,F02,fold_diagnostic,56,THETAUSDT,0.10205169866138683
T0437,F03,fold_diagnostic,68,RUNEUSDT,0.07389232536315543
T0437,F04,fold_diagnostic,77,LUNAUSDT,0.10097956949446589
T0437,F05,fold_diagnostic,95,AXSUSDT,0.050081288087590964
T0437,F06,fold_diagnostic,85,CRVUSDT,0.05697533265272011
T0437,F07,fold_diagnostic,89,APTUSDT,0.05085950797421388
T0437,F08,fold_diagnostic,94,TRBUSDT,0.26154335956129726
T0438,F01,fold_diagnostic,22,BCHUSDT,0.102482627488255
T0438,F02,fold_diagnostic,48,SXPUSDT,0.08070139638918843
T0438,F03,fold_diagnostic,57,SOLUSDT,0.06348762642507867
T0438,F04,fold_diagnostic,67,LUNAUSDT,0.06258909411673753
T0438,F05,fold_diagnostic,82,ANCUSDT,0.13927581442863776
T0438,F06,fold_diagnostic,80,SOLUSDT,0.0613790047893952
T0438,F07,fold_diagnostic,76,GRTUSDT,0.05221794077938748
T0438,F08,fold_diagnostic,79,TRBUSDT,0.14745159229373275
T0439,F01,fold_diagnostic,22,ADAUSDT,0.20077201710843254
T0439,F02,fold_diagnostic,48,VETUSDT,0.107460280925803
T0439,F03,fold_diagnostic,57,SOLUSDT,0.05184616524716981
T0439,F04,fold_diagnostic,67,LUNAUSDT,0.12068266622266643
T0439,F05,fold_diagnostic,82,ANCUSDT,0.05774715384698456
T0439,F06,fold_diagnostic,80,MASKUSDT,0.05775233081094192
T0439,F07,fold_diagnostic,76,LINAUSDT,0.06478808120937121
T0439,F08,fold_diagnostic,79,TRBUSDT,0.15926029894866522
T0440,F01,fold_diagnostic,22,ADAUSDT,0.19490256776395565
T0440,F02,fold_diagnostic,48,ZILUSDT,0.09847820972654983
T0440,F03,fold_diagnostic,57,BNBUSDT,0.14831726932862063
T0440,F04,fold_diagnostic,67,LUNAUSDT,0.09421534568351352
T0440,F05,fold_diagnostic,82,RUNEUSDT,0.051569726089790706
