trial_id,feature_id,variant,market,timeframe,side,horizon_bars,valid_fold_count,positive_fold_fraction,aggregate_observations,aggregate_mean_net_return,aggregate_sum_net_return,aggregate_hac_t,p_value,bootstrap_ci_low,bootstrap_ci_high,best_fold_aggregate_mean,worst_fold_aggregate_mean,max_top_symbol_share_abs,fdr_q_value,bonferroni_p,catastrophic_reversal,temporal_replication,horizon_decay_position,spot_um_consistency_note,um_long_short_mean_delta
T0557,momentum.roc,roc_24,um,15m,SHORT,48,8,0.125,49089,-0.0028878129111059893,-141.7598479932819,-5.587005002965887,2.3224067883667068e-08,-0.004147359949527459,-0.0017287789177477695,0.0012574655154205443,-0.0057669604464458376,0.028997565751883374,6.912360362225316e-08,1.7557395320052302e-05,True,NO_REPLICATION,3,same_direction,0.0012677344973205452
T0558,momentum.roc,roc_24,um,15m,SHORT,96,8,0.25,33410,-0.003444060848124455,-115.06607293583804,-3.78555077187327,0.00015363652632467735,-0.006067933617769692,-0.000986173951582479,0.006108512317914994,-0.00882947855911304,0.03649318618276062,0.00032718088422945376,0.11614921390145608,False,NO_REPLICATION,4,same_direction,0.002716507329043618
T0559,momentum.rsi,rsi_7_30_70,um,15m,SHORT,4,8,0.0,65341,-0.0016300509886327346,-106.5091616482515,-22.891556749462744,1.6099578115225925e-115,-0.001775703746573889,-0.0014866263510347232,-0.0012900855859947114,-0.002024120416893666,0.02697729554293647,1.789894272810412e-114,1.21712810551108e-112,True,NO_REPLICATION,1,same_direction,9.711689705950389e-05
T0560,momentum.rsi,rsi_7_30_70,um,15m,SHORT,16,8,0.0,48956,-0.0015490390757596888,-75.83475699289133,-7.312020243521616,2.6716691537776104e-13,-0.001960120383208358,-0.0010771420869888093,-0.0008037527134187111,-0.002487982053983066,0.036261438475527756,9.572425972776652e-13,2.0197818802558736e-10,True,NO_REPLICATION,2,same_direction,0.00010820347173298023
T0561,momentum.rsi,rsi_7_30_70,um,15m,SHORT,48,8,0.25,33957,-0.0013827612894706694,-46.95442510655552,-2.670552839304082,0.0075762521152189025,-0.0026465668456620655,-9.504835374669535e-05,0.0030320804321780546,-0.0033587503206095872,0.038523585226089264,0.012533143542900417,1.0,False,NO_REPLICATION,3,same_direction,0.0005514588646261742
T0562,momentum.rsi,rsi_7_30_70,um,15m,SHORT,96,8,0.25,24245,-0.00231467821344116,-56.11937328488092,-2.4668192538181044,0.013638776350975287,-0.0047803021472829,4.698957781815554e-05,0.006831294423267605,-0.007182201614550089,0.03820926362930167,0.02134764994065697,1.0,False,NO_REPLICATION,4,same_direction,0.0015459445777644962
T0563,momentum.rsi,rsi_14_30_70,um,15m,SHORT,4,8,0.0,35389,-0.0015583099580969843,-55.14703110709418,-13.863995498198722,1.3613935459637658e-43,-0.001688065119232994,-0.0014278277102179214,-0.0013774675441674085,-0.0016985440411648632,0.032938934016646645,1.0090328634790265e-42,1.029213520748607e-40,True,NO_REPLICATION,1,same_direction,7.735606569683122e-05
T0564,momentum.rsi,rsi_14_30_70,um,15m,SHORT,16,8,0.0,26392,-0.0016683217776825015,-44.030348356596576,-5.932098024770298,3.0281327802895963e-09,-0.0021820189924393494,-0.0011442814043940298,-0.00011063138746595447,-0.0026536479012035023,0.03442018279860635,9.578528794556212e-09,2.2892683818989347e-06,True,NO_REPLICATION,2,same_direction,0.0006580750718577423
T0565,momentum.rsi,rsi_14_30_70,um,15m,SHORT,48,8,0.25,20430,-0.0020321750631163284,-41.51733653946659,-3.321717577234192,0.0008962211547518363,-0.0034026675128357824,-0.0005266341954161194,0.00462730166938471,-0.005185643491818339,0.04447905195269434,0.0017284265127356843,0.6775431929923883,False,NO_REPLICATION,3,same_direction,0.0010782733936292644
T0566,momentum.rsi,rsi_14_30_70,um,15m,SHORT,96,8,0.25,16471,-0.0032895470073056278,-54.18212875733099,-3.1066023542832846,0.0018957243008286514,-0.006220260446680715,-0.00026249673937348076,0.006656291889899841,-0.00948976924229896,0.08033987190826068,0.003478562066569079,1.0,False,NO_REPLICATION,4,same_direction,0.003061613406276321
T0567,momentum.rsi,rsi_21_30_70,um,15m,SHORT,4,8,0.125,19982,-0.0014069894678767748,-28.114463547113715,-8.66896448564384,4.687877154298672e-18,-0.0017650290683266985,-0.0010216068795929642,5.323498537534676e-06,-0.0021490164733331436,0.03467486269075606,1.875150861719469e-17,3.5440351286497963e-15,True,NO_REPLICATION,1,same_direction,0.00013430987330821588
T0568,momentum.rsi,rsi_21_30_70,um,15m,SHORT,16,8,0.0,14420,-0.0021015564259660477,-30.30444366243041,-5.716931776052901,1.1061272141573745e-08,-0.0027870108366035273,-0.0013511018424468655,-0.0006902872839447932,-0.003691344108781279,0.033700233556796494,3.371903927028126e-08,8.362321739029752e-06,True,NO_REPLICATION,2,same_direction,0.0019898772033142536
T0569,momentum.rsi,rsi_21_30_70,um,15m,SHORT,48,8,0.25,11779,-0.003417456850521264,-40.254224242289965,-4.651037687863401,3.3386275624725994e-06,-0.005275808896951925,-0.0014104313464377786,0.0030660268269343295,-0.009291464204908405,0.03919798002172192,8.58504230350097e-06,0.0025240024372292853,True,NO_REPLICATION,3,same_direction,0.0024948367879114946
T0570,momentum.rsi,rsi_21_30_70,um,15m,SHORT,96,8,0.25,10233,-0.004202290970729702,-43.00204350347705,-3.1780158517332335,0.0014872782736266793,-0.007729143456216676,-0.0007525670879999722,0.005690608463403828,-0.014367585120583809,0.08924228562158737,0.0027831246902519048,1.0,True,NO_REPLICATION,4,same_direction,0.005970171393942957
T0571,volatility.atr_natr,natr14_filter,um,15m,SHORT,4,8,0.0,60453,-0.002443629091223781,-147.7247094517512,-25.833663162135874,2.324153847036475e-146,-0.0026492593730513348,-0.0022352605484617584,-0.0017801237964482266,-0.0029074722144700484,0.027679875295084876,2.78898461644377e-145,1.7570603083595752e-143,True,NO_REPLICATION,1,same_direction,0.0003675968794656886
T0572,volatility.atr_natr,natr14_filter,um,15m,SHORT,16,8,0.0,38956,-0.003611787040638387,-140.700775955109,-10.887380085028393,1.4508015748118788e-27,-0.004267402205167653,-0.002949022874605148,-0.0010173038413902587,-0.005096906509372557,0.028565467626623976,8.005883142757521e-27,1.0968059905577804e-24,True,NO_REPLICATION,2,same_direction,0.0019957830905911493
T0573,volatility.atr_natr,natr14_filter,um,15m,SHORT,48,8,0.125,23720,-0.005207193118504977,-123.51462077093807,-6.460723963977598,1.062246409972358e-10,-0.0069576397561219895,-0.0033161894598592164,0.0006747128682909035,-0.007447124578019229,0.03562252249128073,3.5533552475181537e-10,8.030582859391027e-08,True,NO_REPLICATION,3,same_direction,0.004700842167087088
T0574,volatility.atr_natr,natr14_filter,um,15m,SHORT,96,8,0.125,16308,-0.007578157259838161,-123.58458859344073,-5.528998336529279,3.2700806983638425e-08,-0.011205210979501577,-0.003614477012302542,0.005522776242643138,-0.013095910153447781,0.039934565838932595,9.582096930089399e-08,2.472181007963065e-05,True,NO_REPLICATION,4,opposite_direction,0.009948788715137078
T0575,volatility.bollinger_bandwidth,bb20_2s_filter,um,15m,SHORT,4,8,0.0,101886,-0.0021047247842387157,-214.4419893669458,-36.09976990372837,1.433944790917198e-283,-0.0022178018981594432,-0.0019918391726153725,-0.0017724425592640254,-0.0022531162624635274,0.023384100647365718,3.38769456854188e-282,1.0840622619334016e-280,True,NO_REPLICATION,1,same_direction,2.8065016418610256e-05
T0576,volatility.bollinger_bandwidth,bb20_2s_filter,um,15m,SHORT,16,8,0.0,81109,-0.002284553769520168,-185.2978716920113,-12.156061775451876,5.70206913313582e-34,-0.0027205414745127728,-0.0018827724889639787,-0.0008862151684020331,-0.0036104288643654305,0.024170847067113893,3.6224909786980507e-33,4.3107642646506805e-31,True,NO_REPLICATION,2,same_direction,0.0003754632559665515
T0577,volatility.bollinger_bandwidth,bb20_2s_filter,um,15m,SHORT,48,8,0.125,54334,-0.002811458023058861,-152.75776022488014,-5.70645645615839,1.1595067163075172e-08,-0.004031925792105809,-0.0016977276935142528,0.0012867008533033542,-0.004962678332822876,0.02888499751442811,3.5204300302348713e-08,8.76587077528483e-06,True,NO_REPLICATION,3,same_direction,0.0011858482951234719
T0578,volatility.bollinger_bandwidth,bb20_2s_filter,um,15m,SHORT,96,8,0.25,36158,-0.003381020625575786,-122.25094377956927,-3.9086620855004397,9.297774849047579e-05,-0.005879564707031262,-0.0010651874045020041,0.005628908892959974,-0.009100196880293164,0.03389273361601351,0.00020315369323352513,0.0702911778587997,False,NO_REPLICATION,4,same_direction,0.002371634095838883
T0579,volatility.realized_percentile,rv20_p100_filter,um,15m,SHORT,4,8,0.0,53693,-0.0023615089336050067,-126.79649917205361,-26.739588236013674,1.7388726534392542e-156,-0.002594572907895507,-0.002129167743222244,-0.0017226299923770085,-0.0031396216076534592,0.026160314103438092,2.1550618459017643e-155,1.3145877260000763e-153,True,NO_REPLICATION,1,same_direction,0.0002569616295093314
T0580,volatility.realized_percentile,rv20_p100_filter,um,15m,SHORT,16,8,0.0,36593,-0.0027737545074554165,-101.49999869131605,-10.193110340683994,2.2942625264756238e-24,-0.0034542273554963557,-0.0021166388831379292,-0.0007336759276969611,-0.004900483309474887,0.02787390380323588,1.1563083133437144e-23,1.7344624700155716e-21,True,NO_REPLICATION,2,same_direction,0.0008389239461218817
T0581,volatility.realized_percentile,rv20_p100_filter,um,15m,SHORT,48,8,0.125,27366,-0.0032453705541823814,-88.81281058575505,-5.17855802168536,2.2518923546866587e-07,-0.004950575274385921,-0.001620420194956362,0.00270476251363821,-0.0073517835465869,0.028669128734314202,6.213250438478518e-07,0.0001702430620143114,True,NO_REPLICATION,3,same_direction,0.001967548011198666
T0582,volatility.realized_percentile,rv20_p100_filter,um,15m,SHORT,96,8,0.25,21296,-0.0044718536098488255,-95.23259447534059,-4.277535624224487,1.897974517173171e-05,-0.007534778048566397,-0.001497211881794486,0.0039030386077552257,-0.013665807766223694,0.0324012398215589,4.4561140837978794e-05,0.014348687349829171,True,NO_REPLICATION,4,same_direction,0.0044642068665225005
T0583,volume.rvol,rvol20_filter,um,15m,SHORT,4,8,0.0,34754,-0.002460701994662599,-85.51923712250397,-26.26013560228872,1.6180213515958567e-150,-0.002667518830522742,-0.002262102596036117,-0.0018280550431685658,-0.003653462024030669,0.02608025452528801,1.97294216420398e-149,1.2232241418064676e-147,True,NO_REPLICATION,1,same_direction,0.00016976293121397264
T0584,volume.rvol,rvol20_filter,um,15m,SHORT,16,8,0.0,29960,-0.0025618260347422157,-76.75230800087678,-10.123872598287761,4.733131172474959e-24,-0.0031416562609048546,-0.0020211127852057397,-0.000743779178912296,-0.004283662124895529,0.027572983474001625,2.3541099778888612e-23,3.578247166391069e-21,True,NO_REPLICATION,2,same_direction,6.729744551376348e-05
T0585,volume.rvol,rvol20_filter,um,15m,SHORT,48,8,0.125,22799,-0.0031237214760069,-71.21772593148131,-5.108436588409132,3.2745293486379836e-07,-0.0045488949655765444,-0.0017513109687380588,0.0016189230822159762,-0.005780118883017751,0.025854893973185664,9.001978863892057e-07,0.0002475544187570316,True,NO_REPLICATION,3,same_direction,0.0007488446968300934
T0586,volume.rvol,rvol20_filter,um,15m,SHORT,96,8,0.25,17321,-0.003854282044467697,-66.76001929222498,-3.6850964124399135,0.00022931292082288196,-0.006605826788161348,-0.001273368317017292,0.005433062259475515,-0.010328153276421656,0.027929583821976023,0.00047863255280063583,0.17336056814209877,False,NO_REPLICATION,4,same_direction,0.0029974464529044977
T0587,volume.vwap_deviation,vwap_dev20_reversal,um,15m,SHORT,4,8,0.0,108598,-0.0019720475112758045,-214.1604156295298,-35.900465497833174,1.3427861594398812e-280,-0.0020814354526827,-0.001860582678616655,-0.0015027056597432917,-0.002140027221900291,0.024433594732782234,2.9857245192251476e-279,1.0151463365365502e-277,True,NO_REPLICATION,1,same_direction,0.0001354075636243791
T0588,volume.vwap_deviation,vwap_dev20_reversal,um,15m,SHORT,16,8,0.0,76759,-0.0020712570451469074,-158.98761952843148,-11.164798240364217,6.382404182763786e-29,-0.0024660295348466377,-0.0016731063376506617,-0.000904884147982992,-0.0027554140487146147,0.025709976765051424,3.6553769410374415e-28,4.8250975621694225e-26,True,NO_REPLICATION,2,same_direction,0.000441624142567302
T0589,volume.vwap_deviation,vwap_dev20_reversal,um,15m,SHORT,48,8,0.125,47552,-0.0022891032775128346,-108.85143905229032,-4.681046247289175,2.8620053998071916e-06,-0.0035400274136109014,-0.0010903535414168554,0.002236481836532231,-0.00463566840851811,0.034202676639404704,7.4353129974372395e-06,0.0021636760822542366,True,NO_REPLICATION,3,same_direction,0.0008726030184036586
T0590,volume.vwap_deviation,vwap_dev20_reversal,um,15m,SHORT,96,8,0.125,32638,-0.00347912001334352,-113.5515189955058,-4.043312429141868,5.282224513828669e-05,-0.0058210084781138245,-0.0012811644509043189,0.005669922658848256,-0.009776644079517463,0.03475132534712554,0.00011956172851660101,0.039933617324544736,False,NO_REPLICATION,4,same_direction,0.002545469669647485
T0591,orderflow.taker_ratio,ratio_sign,um,15m,SHORT,4,8,0.0,130829,-0.0021279157715985817,-278.3930924824708,-39.32845515596159,0.0,-0.0022372425421485517,-0.0020296381043888615,-0.0017548087940428515,-0.0024662803645458353,0.02227420350881235,0.0,0.0,True,NO_REPLICATION,1,same_direction,9.975276813609405e-05
T0592,orderflow.taker_ratio,ratio_sign,um,15m,SHORT,16,8,0.0,111806,-0.002329758426895783,-260.4809706775099,-12.16166020653591,5.226308640327689e-34,-0.002755273821219686,-0.0019422907269968392,-0.0010898166368297785,-0.003236388776250173,0.023602366005170853,3.348380789904858e-33,3.951089332087733e-31,True,NO_REPLICATION,2,same_direction,0.00044924309914463304
T0593,orderflow.taker_ratio,ratio_sign,um,15m,SHORT,48,8,0.125,68073,-0.0026203564339161976,-178.37552352597731,-5.414244427673771,6.175564822864635e-08,-0.0039046276641508445,-0.0014309534282098083,0.0011433372944826155,-0.005063559339338612,0.03053724490029782,1.742062315703606e-07,4.668727006085664e-05,True,NO_REPLICATION,3,same_direction,0.0013062344916365898
T0594,orderflow.taker_ratio,ratio_sign,um,15m,SHORT,96,8,0.25,37456,-0.0035015832336827164,-131.15530160081983,-3.9255754931164164,8.667729158727253e-05,-0.005860050781904296,-0.0013990505311060437,0.003441426847437318,-0.007149962781686217,0.0353229878090759,0.00019048846639528496,0.06552803243997803,True,NO_REPLICATION,4,same_direction,0.002936658735526843
T0595,orderflow.cvd,cvd_slope6_sign,um,15m,SHORT,4,8,0.0,131529,-0.002138376968838677,-281.2585843343823,-39.584473551528575,0.0,-0.002242733780012152,-0.0020379216936677975,-0.0017730526933627385,-0.0024737549574890966,0.022036910284976924,0.0,0.0,True,NO_REPLICATION,1,same_direction,8.959429204621113e-05
T0596,orderflow.cvd,cvd_slope6_sign,um,15m,SHORT,16,8,0.0,111765,-0.0022850977862284043,-255.3939540778176,-11.897698156621734,1.2730899916788234e-32,-0.002699485676900805,-0.0019125746282786461,-0.0009896613376339908,-0.003131550017412628,0.024167510470458824,7.824845802513743e-32,9.624560337091904e-30,True,NO_REPLICATION,2,same_direction,0.0004295185879575284
T0597,orderflow.cvd,cvd_slope6_sign,um,15m,SHORT,48,8,0.125,71423,-0.0029547842235619695,-211.03955359946656,-6.210303208869632,5.317262020840538e-10,-0.0042312637670405915,-0.001772586835136919,0.0005828149644768653,-0.005740228953688469,0.030505345296858173,1.703326308370952e-09,4.0198500877554465e-07,True,NO_REPLICATION,3,same_direction,0.0015293165827384488
T0598,orderflow.cvd,cvd_slope6_sign,um,15m,SHORT,96,8,0.125,43756,-0.0038116947380195643,-166.78451495678405,-4.5554452828686935,5.241567621741931e-06,-0.006263046183759496,-0.0015372853011246957,0.0035581865171910782,-0.008711898470350605,0.03552076414981976,1.312127523853278e-05,0.0039626251220369,True,NO_REPLICATION,4,same_direction,0.003564994307650573
T0599,context.btc_regime,regime_follow,um,15m,SHORT,4,8,0.0,8319,-0.0020630439201517635,-17.16246237174252,-12.7285094474476,9.033079023447013e-37,-0.0023272450482787646,-0.001806527054998464,-0.0016425830438676337,-0.002711148792828802,0.0222443321560308,6.097328340826733e-36,6.829007741725942e-34,True,NO_REPLICATION,1,same_direction,0.00021444333523903784
T0600,context.btc_regime,regime_follow,um,15m,SHORT,16,8,0.125,3190,-0.0028307407765929393,-9.030063077331477,-6.440467624901595,1.3702090439466872e-10,-0.0036946399172957936,-0.001969071053045744,0.00019630627568901986,-0.0062454594352744615,0.023065749680784717,4.5633393710294956e-10,1.0358780372236955e-07,True,NO_REPLICATION,2,same_direction,0.0011518264174682602
T0601,context.btc_regime,regime_follow,um,15m,SHORT,48,8,0.125,1407,-0.0038681576699384898,-5.442497841603455,-3.5898813898927364,0.0003422036476924298,-0.005753624818069719,-0.002097048665109903,0.0015971016266024996,-0.009120872997010636,0.02995913700011781,0.0006954461227297767,0.25870595765547694,True,NO_REPLICATION,3,same_direction,0.0031727190269408233
T0602,context.btc_regime,regime_follow,um,15m,SHORT,96,8,0.25,847,-0.005708410818689659,-4.8350239634301415,-2.848304815258345,0.004501850388483765,-0.00946404963230776,-0.002109206607229842,0.004282730951826779,-0.0170175232876533,0.028067576342710586,0.007770317108889786,1.0,True,NO_REPLICATION,4,same_direction,0.004479610303737897
T0603,context.market_breadth,breadth_0.4_0.6,um,15m,SHORT,4,8,0.0,12419,-0.002243042601006956,-27.856346061905384,-20.997563587389923,3.2141307519215596e-96,-0.0024287906400426063,-0.002056776716816063,-0.001761569386520877,-0.0027427043565925687,0.022245535323255333,3.3286066417160265e-95,2.429882848452699e-93,True,NO_REPLICATION,1,same_direction,0.0003130604738801003
T0604,context.market_breadth,breadth_0.4_0.6,um,15m,SHORT,16,8,0.0,5051,-0.0026298489044041125,-13.283366816145172,-8.588755450176137,1.1562827044711798e-17,-0.0032526086243609737,-0.002034157911490277,-0.000721551320401146,-0.0040851489420282204,0.02414317683292194,4.5292731843534304e-17,8.74149724580212e-15,True,NO_REPLICATION,2,same_direction,0.001159867072490865
T0605,context.market_breadth,breadth_0.4_0.6,um,15m,SHORT,48,8,0.125,2238,-0.004215428740819051,-9.434129521953036,-5.507578984760353,4.055181202675575e-08,-0.0060036622755864555,-0.0026821695222666595,0.0011454939813310085,-0.0093131694018088,0.024713924390911864,1.1701209882529522e-07,3.065716989222735e-05,True,NO_REPLICATION,3,same_direction,0.0028136311705853666
T0606,context.market_breadth,breadth_0.4_0.6,um,15m,SHORT,96,8,0.125,1312,-0.003466899158917494,-4.548571696499752,-2.349987133040354,0.018921672058140583,-0.0065864637166702465,-0.0005473111728499809,0.007629637447312132,-0.011561475980531035,0.032666731182149564,0.028898553688796527,1.0,False,NO_REPLICATION,4,same_direction,0.002573078790433037
T0607,derivatives.funding,funding_sign,um,15m,SHORT,4,8,0.0,116983,-0.0020478190312050045,-239.56001372745504,-38.3126102632593,0.0,-0.0021497796703786416,-0.0019482783749888133,-0.0016835781029549495,-0.0023411485204059596,0.025243530869491347,0.0,0.0,True,NO_REPLICATION,1,not_comparable,0.00022327991839784698
T0608,derivatives.funding,funding_sign,um,15m,SHORT,16,8,0.0,79118,-0.0021785484474926733,-172.36239606872533,-11.334123629392746,9.374786523654182e-30,-0.0026214657176165082,-0.0017539742726420302,-0.000667904225121488,-0.0033423287887554584,0.027434221007013926,5.580581584159497e-29,7.087338611882562e-27,True,NO_REPLICATION,2,not_comparable,0.0010658116953081089
T0609,derivatives.funding,funding_sign,um,15m,SHORT,48,8,0.25,41617,-0.0025040858227526074,-104.21253968549527,-4.966362241355485,6.849012336915099e-07,-0.003827657393158911,-0.0012758726736582947,0.00238431501802853,-0.00512055066449759,0.03498972908105133,1.8421372605031767e-06,0.0005177853326707814,True,NO_REPLICATION,3,not_comparable,0.0028486281549161764
T0610,derivatives.funding,funding_sign,um,15m,SHORT,96,8,0.25,24653,-0.0029574209671620042,-72.9092991034449,-3.2193118241948517,0.001286650006349759,-0.005519789280264523,-0.0005211204587870961,0.005907509110175506,-0.007699850633352742,0.03701288538511383,0.002419670161195069,0.9727074048004177,False,NO_REPLICATION,4,not_comparable,0.004625482601370522
T0611,derivatives.funding_zscore,z90_extreme,um,15m,SHORT,4,7,0.14285714285714285,4908,-0.0019042653145098364,-9.346134163614277,-8.911724899046666,6.96028043701702e-19,-0.002228016513685725,-0.0015650917855747396,7.656151952856524e-05,-0.002717610531800615,0.05823408247639251,2.8597673969482974e-18,5.261972010384867e-16,True,NO_REPLICATION,1,not_comparable,0.0003942004183108269
T0612,derivatives.funding_zscore,z90_extreme,um,15m,SHORT,16,6,0.16666666666666666,1786,-0.0018381861242184499,-3.2830004178541516,-2.3953741624282867,0.016705892742686454,-0.0029753810766311828,-0.0004056993807911501,0.0031761539073669833,-0.002658510158554379,0.05388397330206771,0.025722311432731078,1.0,False,NO_REPLICATION,2,not_comparable,0.001988023584715272
T0613,derivatives.funding_zscore,z90_extreme,um,15m,SHORT,48,6,0.5,834,-0.0017655500408261028,-1.4724687340489697,-1.009054785759355,0.3132413711723455,-0.004231129035296385,0.0014219575656959818,0.008593373225850836,-0.0071800105661200585,0.04307138987223496,0.37708674618836496,1.0,False,NO_REPLICATION,3,not_comparable,0.0028870796902520143
T0614,derivatives.funding_zscore,z90_extreme,um,15m,SHORT,96,6,0.5,643,0.0004855497328381143,0.3122084782149075,0.17387581156121826,0.8620178736666396,-0.004007147646151413,0.005286093886911445,0.010141335797056282,-0.011896491828017493,0.04625427371817699,0.8861744980000996,1.0,False,NO_REPLICATION,4,not_comparable,0.003827827896370264
T0615,trend.ema_20_50_spread,ema_10_30,um,1h,SHORT,4,8,0.0,27181,-0.0021530849822738317,-58.52300290318502,-9.179784262462583,4.6175962278805193e-20,-0.002550603605075738,-0.0017867095938384917,-0.0012178019453510521,-0.0026549444083312497,0.025223256131426695,2.02959462109167e-19,3.4909027482776725e-17,True,NO_REPLICATION,1,same_direction,0.0005362500804154244
T0616,trend.ema_20_50_spread,ema_10_30,um,1h,SHORT,12,8,0.125,21850,-0.0026364804881876466,-57.60709866690008,-4.017009508352353,5.913850727050673e-05,-0.003879293605167715,-0.0015471792067926148,0.0008261813518513369,-0.004857320182703737,0.025158317205028997,0.0001326667996928875,0.04470871149650309,True,NO_REPLICATION,2,same_direction,0.0012333756308623245
T0617,trend.ema_20_50_spread,ema_10_30,um,1h,SHORT,24,8,0.125,16874,-0.0034483687739890172,-58.187774692290674,-2.9359466800870786,0.003329802099723304,-0.006265839662555279,-0.0009312490294717637,0.004508121374071637,-0.008950077631856948,0.028394431331393133,0.005895387324100276,1.0,False,NO_REPLICATION,3,same_direction,0.002054887942591608
T0618,trend.ema_20_50_spread,ema_20_50,um,1h,SHORT,4,8,0.0,27238,-0.002174983363555982,-59.24219685653783,-9.282798519995922,1.7698053253460947e-20,-0.0025833987870563404,-0.0018037092616191978,-0.001230277551717153,-0.0027472566141814015,0.02134112438024624,7.916998970187264e-20,1.3379728259616475e-17,True,NO_REPLICATION,1,same_direction,0.0006476047299187016
T0619,trend.ema_20_50_spread,ema_20_50,um,1h,SHORT,12,8,0.125,22475,-0.002522960479819214,-56.70353678393684,-3.8154430774811363,0.00013630265751739777,-0.003800626087026628,-0.001412999580273902,0.0005719659676758725,-0.004722853710294497,0.028038538713993488,0.00029191164046218904,0.10304480908315272,True,NO_REPLICATION,2,same_direction,0.0013056470569767855
T0620,trend.ema_20_50_spread,ema_20_50,um,1h,SHORT,24,8,0.25,17349,-0.002767243034454276,-48.00889940474724,-2.3799710192796,0.01732474007749409,-0.00543335244240329,-0.0004875871102766814,0.004376352769201063,-0.006241412051337582,0.032215545510803134,0.026566944216197833,1.0,False,NO_REPLICATION,3,same_direction,0.0023909784466519257
T0621,trend.ema_20_50_spread,ema_50_200,um,1h,SHORT,4,8,0.0,26799,-0.002046883820404352,-54.85443950301622,-8.855002362913194,8.874107982884308e-19,-0.0024594277053283614,-0.001678474780973684,-0.0006433247963006372,-0.002846620699157445,0.024960774735197186,3.587607291476223e-18,6.708825635060537e-16,True,NO_REPLICATION,1,same_direction,0.0005827494589747385
T0622,trend.ema_20_50_spread,ema_50_200,um,1h,SHORT,12,8,0.125,22382,-0.0019232469110429407,-43.0461123629631,-2.929199204252485,0.0034017937444867003,-0.0032623077976478487,-0.000809886939774745,0.0016159919898630518,-0.0030896908194382204,0.02860027340197418,0.00599476939587866,1.0,False,NO_REPLICATION,2,same_direction,0.001480104013614411
T0623,trend.ema_20_50_spread,ema_50_200,um,1h,SHORT,24,8,0.125,17079,-0.0024222676925799605,-41.36990992157315,-2.087786098422044,0.036831915203277554,-0.005045831052752231,-0.00029806518237459863,0.004880969370951176,-0.007040621534171218,0.044436546518155595,0.05303795789271968,1.0,False,NO_REPLICATION,3,same_direction,0.0035875918797455353
T0624,trend.ema_50_200_regime,ema_10_30,um,1h,SHORT,4,8,0.0,27181,-0.0021530849822738317,-58.52300290318502,-9.179784262462583,4.6175962278805193e-20,-0.002550603605075738,-0.0017867095938384917,-0.0012178019453510521,-0.0026549444083312497,0.025223256131426695,2.02959462109167e-19,3.4909027482776725e-17,True,NO_REPLICATION,1,same_direction,0.0005362500804154244
T0625,trend.ema_50_200_regime,ema_10_30,um,1h,SHORT,12,8,0.125,21850,-0.0026364804881876466,-57.60709866690008,-4.017009508352353,5.913850727050673e-05,-0.003879293605167715,-0.0015471792067926148,0.0008261813518513369,-0.004857320182703737,0.025158317205028997,0.0001326667996928875,0.04470871149650309,True,NO_REPLICATION,2,same_direction,0.0012333756308623245
T0626,trend.ema_50_200_regime,ema_10_30,um,1h,SHORT,24,8,0.125,16874,-0.0034483687739890172,-58.187774692290674,-2.9359466800870786,0.003329802099723304,-0.006265839662555279,-0.0009312490294717637,0.004508121374071637,-0.008950077631856948,0.028394431331393133,0.005895387324100276,1.0,False,NO_REPLICATION,3,same_direction,0.002054887942591608
T0627,trend.ema_50_200_regime,ema_20_50,um,1h,SHORT,4,8,0.0,27238,-0.002174983363555982,-59.24219685653783,-9.282798519995922,1.7698053253460947e-20,-0.0025833987870563404,-0.0018037092616191978,-0.001230277551717153,-0.0027472566141814015,0.02134112438024624,7.916998970187264e-20,1.3379728259616475e-17,True,NO_REPLICATION,1,same_direction,0.0006476047299187016
T0628,trend.ema_50_200_regime,ema_20_50,um,1h,SHORT,12,8,0.125,22475,-0.002522960479819214,-56.70353678393684,-3.8154430774811363,0.00013630265751739777,-0.003800626087026628,-0.001412999580273902,0.0005719659676758725,-0.004722853710294497,0.028038538713993488,0.00029191164046218904,0.10304480908315272,True,NO_REPLICATION,2,same_direction,0.0013056470569767855
T0629,trend.ema_50_200_regime,ema_20_50,um,1h,SHORT,24,8,0.25,17349,-0.002767243034454276,-48.00889940474724,-2.3799710192796,0.01732474007749409,-0.00543335244240329,-0.0004875871102766814,0.004376352769201063,-0.006241412051337582,0.032215545510803134,0.026566944216197833,1.0,False,NO_REPLICATION,3,same_direction,0.0023909784466519257
T0630,trend.ema_50_200_regime,ema_50_200,um,1h,SHORT,4,8,0.0,26799,-0.002046883820404352,-54.85443950301622,-8.855002362913194,8.874107982884308e-19,-0.0024594277053283614,-0.001678474780973684,-0.0006433247963006372,-0.002846620699157445,0.024960774735197186,3.587607291476223e-18,6.708825635060537e-16,True,NO_REPLICATION,1,same_direction,0.0005827494589747385
T0631,trend.ema_50_200_regime,ema_50_200,um,1h,SHORT,12,8,0.125,22382,-0.0019232469110429407,-43.0461123629631,-2.929199204252485,0.0034017937444867003,-0.0032623077976478487,-0.000809886939774745,0.0016159919898630518,-0.0030896908194382204,0.02860027340197418,0.00599476939587866,1.0,False,NO_REPLICATION,2,same_direction,0.001480104013614411
