trial_id,feature_id,variant,market,timeframe,side,horizon_bars,valid_fold_count,positive_fold_fraction,aggregate_hac_t,fdr_q_value,max_top_symbol_share_abs,catastrophic_reversal,temporal_replication
T0416,volatility.bollinger_bandwidth,bb20_2s_filter,um,1h,LONG,24,8,0.625,-0.9579468387983594,0.4018958803392414,0.041409096216940666,False,NO_REPLICATION
T0417,volatility.realized_percentile,rv20_p100_filter,um,1h,LONG,4,8,0.125,-3.769672307348178,0.0003485485424238042,0.02489257817876566,True,NO_REPLICATION
T0418,volatility.realized_percentile,rv20_p100_filter,um,1h,LONG,12,8,0.125,-0.7743531570134846,0.49952871991872017,0.03975973891349899,False,NO_REPLICATION
T0419,volatility.realized_percentile,rv20_p100_filter,um,1h,LONG,24,8,0.625,1.2328047088965335,0.2729176052954372,0.0475214274704786,False,NO_REPLICATION
T0420,volume.rvol,rvol20_filter,um,1h,LONG,4,8,0.0,-8.410302385856761,1.7493044798727069e-16,0.02564212545375474,True,NO_REPLICATION
T0421,volume.rvol,rvol20_filter,um,1h,LONG,12,8,0.375,-2.566830077167557,0.016698396301017306,0.028003509941930852,True,NO_REPLICATION
T0422,volume.rvol,rvol20_filter,um,1h,LONG,24,8,0.25,-0.397316880583951,0.7379991164345978,0.06504322569747145,False,NO_REPLICATION
T0423,volume.vwap_deviation,vwap_dev20_reversal,um,1h,LONG,4,8,0.0,-7.719875369603066,4.44480170263321e-14,0.024256782874223868,True,NO_REPLICATION
T0424,volume.vwap_deviation,vwap_dev20_reversal,um,1h,LONG,12,8,0.25,-2.3048853832210554,0.031967252328948204,0.02737313243836107,True,NO_REPLICATION
T0425,volume.vwap_deviation,vwap_dev20_reversal,um,1h,LONG,24,8,0.625,-0.679681759853469,0.5530445114929452,0.029090374928401132,True,NO_REPLICATION
T0426,orderflow.taker_ratio,ratio_sign,um,1h,LONG,4,8,0.0,-8.853424455971975,3.5888254662738856e-18,0.027237121022949427,True,NO_REPLICATION
T0427,orderflow.taker_ratio,ratio_sign,um,1h,LONG,12,8,0.375,-2.1507638347325213,0.04588953857679653,0.030470165072942233,True,NO_REPLICATION
T0428,orderflow.taker_ratio,ratio_sign,um,1h,LONG,24,8,0.625,-0.5665737149751754,0.6225576925649045,0.03396130645031887,False,NO_REPLICATION
T0429,orderflow.cvd,cvd_slope6_sign,um,1h,LONG,4,8,0.0,-7.607428390052744,1.0493181516820005e-13,0.030881408781984396,True,NO_REPLICATION
T0430,orderflow.cvd,cvd_slope6_sign,um,1h,LONG,12,8,0.375,-1.7266893306825066,0.11433275886674442,0.03755180630440665,False,NO_REPLICATION
T0431,orderflow.cvd,cvd_slope6_sign,um,1h,LONG,24,8,0.625,0.1644076749042159,0.8918256334159795,0.04445439139413391,False,NO_REPLICATION
T0432,context.btc_regime,regime_follow,um,1h,LONG,4,8,0.0,-5.054980359713895,1.2383996894908184e-06,0.027080801211400538,True,NO_REPLICATION
T0433,context.btc_regime,regime_follow,um,1h,LONG,12,8,0.375,-0.40919410005251217,0.730788530497459,0.03687760667071232,True,NO_REPLICATION
T0434,context.btc_regime,regime_follow,um,1h,LONG,24,8,0.75,0.28658648315733987,0.8098443332688019,0.04796317968108455,True,NO_REPLICATION
T0435,derivatives.funding,funding_sign,um,1h,LONG,4,8,0.0,-3.940696371587223,0.00017982848990434128,0.04946323359708791,True,NO_REPLICATION
T0436,derivatives.funding,funding_sign,um,1h,LONG,12,8,0.625,-0.06242993953725463,0.9578234276013762,0.03824783529125234,False,NO_REPLICATION
T0437,derivatives.funding,funding_sign,um,1h,LONG,24,8,0.75,1.1116158744760434,0.32634044720284017,0.05091439211809236,False,NO_REPLICATION
T0438,derivatives.funding_zscore,z90_extreme,um,1h,LONG,4,8,0.375,-0.24822285457211046,0.8367584673991953,0.06289080131505913,False,NO_REPLICATION
T0439,derivatives.funding_zscore,z90_extreme,um,1h,LONG,12,8,0.75,0.90792497309909,0.42736394425759094,0.048907091686887866,False,NO_REPLICATION
T0440,derivatives.funding_zscore,z90_extreme,um,1h,LONG,24,8,0.625,0.9669515355698881,0.3979734364119234,0.04647731072626383,False,NO_REPLICATION
T0441,trend.ema_20_50_spread,ema_10_30,um,4h,LONG,3,8,0.5,-0.8559763552225698,0.4538779075143349,0.0322819147867124,True,NO_REPLICATION
T0442,trend.ema_20_50_spread,ema_10_30,um,4h,LONG,6,8,0.625,0.5543207851311717,0.6284222695952385,0.0481742230399112,False,NO_REPLICATION
T0443,trend.ema_20_50_spread,ema_20_50,um,4h,LONG,3,8,0.625,-0.22475651941799107,0.8502935434167568,0.05270388382138512,True,NO_REPLICATION
T0444,trend.ema_20_50_spread,ema_20_50,um,4h,LONG,6,8,0.625,1.2500583111112542,0.2655696156407811,0.04885853382672912,False,NO_REPLICATION
T0445,trend.ema_20_50_spread,ema_50_200,um,4h,LONG,3,8,0.375,-1.3534309106245261,0.2270124124125027,0.04191493159852257,True,NO_REPLICATION
T0446,trend.ema_20_50_spread,ema_50_200,um,4h,LONG,6,8,0.625,0.18681418879621348,0.8773439873171291,0.05342148000438853,True,NO_REPLICATION
T0447,trend.ema_50_200_regime,ema_10_30,um,4h,LONG,3,8,0.5,-0.8559763552225698,0.4538779075143349,0.0322819147867124,True,NO_REPLICATION
T0448,trend.ema_50_200_regime,ema_10_30,um,4h,LONG,6,8,0.625,0.5543207851311717,0.6284222695952385,0.0481742230399112,False,NO_REPLICATION
T0449,trend.ema_50_200_regime,ema_20_50,um,4h,LONG,3,8,0.625,-0.22475651941799107,0.8502935434167568,0.05270388382138512,True,NO_REPLICATION
T0450,trend.ema_50_200_regime,ema_20_50,um,4h,LONG,6,8,0.625,1.2500583111112542,0.2655696156407811,0.04885853382672912,False,NO_REPLICATION
T0451,trend.ema_50_200_regime,ema_50_200,um,4h,LONG,3,8,0.375,-1.3534309106245261,0.2270124124125027,0.04191493159852257,True,NO_REPLICATION
T0452,trend.ema_50_200_regime,ema_50_200,um,4h,LONG,6,8,0.625,0.18681418879621348,0.8773439873171291,0.05342148000438853,True,NO_REPLICATION
T0453,trend.ema_slope,default,um,4h,LONG,3,8,0.375,-1.2012556000644148,0.2870204492472035,0.030114544419760587,False,NO_REPLICATION
T0454,trend.ema_slope,default,um,4h,LONG,6,8,0.625,0.9628540014765365,0.39961694311394735,0.052941427089572515,False,NO_REPLICATION
T0455,trend.adx_dmi,adx14_threshold20,um,4h,LONG,3,8,0.375,-1.5379909994818732,0.1660515773092998,0.043103587240506586,False,NO_REPLICATION
T0456,trend.adx_dmi,adx14_threshold20,um,4h,LONG,6,8,0.75,1.249665242310384,0.2655696156407811,0.07150414859693624,False,NO_REPLICATION
T0457,trend.kaufman_er,er10_threshold0.3,um,4h,LONG,3,8,0.375,-1.6376882768553567,0.13707563622457744,0.03329757035263492,True,NO_REPLICATION
T0458,trend.kaufman_er,er10_threshold0.3,um,4h,LONG,6,8,0.625,0.04374399579815755,0.9691777173403126,0.05843128144045814,False,NO_REPLICATION
T0459,trend.donchian,donchian_20,um,4h,LONG,3,8,0.625,-0.2797178946364743,0.8141719610238458,0.0369976958466341,False,NO_REPLICATION
T0460,trend.donchian,donchian_20,um,4h,LONG,6,8,0.625,0.7307272839263763,0.5223429485047532,0.1005387992333439,False,NO_REPLICATION
T0461,trend.donchian,donchian_48,um,4h,LONG,3,8,0.625,1.2727261779017416,0.2582110913991187,0.037410479778550706,False,NO_REPLICATION
T0462,trend.donchian,donchian_48,um,4h,LONG,6,8,0.625,0.7643087676785881,0.5048549038648774,0.09558669145095045,False,NO_REPLICATION
T0463,trend.donchian,donchian_55,um,4h,LONG,3,8,0.625,1.7389562842145745,0.1117128639708868,0.040206286871498784,False,NO_REPLICATION
T0464,trend.donchian,donchian_55,um,4h,LONG,6,8,0.5,1.3305820651882745,0.2354642766823503,0.10256301459569135,False,NO_REPLICATION
T0465,momentum.roc,roc_6,um,4h,LONG,3,8,0.375,-2.063055854659254,0.05594258522231635,0.03194209536419567,True,NO_REPLICATION
T0466,momentum.roc,roc_6,um,4h,LONG,6,8,0.375,-1.9425495782477729,0.0733757247466153,0.022291400040777745,True,NO_REPLICATION
T0467,momentum.roc,roc_12,um,4h,LONG,3,8,0.5,-0.362568422459013,0.7591111500062213,0.029007337251466404,False,NO_REPLICATION
T0468,momentum.roc,roc_12,um,4h,LONG,6,8,0.625,0.2954575297823408,0.8062152028612927,0.045260891937141806,False,NO_REPLICATION
T0469,momentum.roc,roc_24,um,4h,LONG,3,8,0.5,-0.8248964775025811,0.47044219600798837,0.025486685929515248,True,NO_REPLICATION
T0470,momentum.roc,roc_24,um,4h,LONG,6,8,0.625,1.0100614181064806,0.37680039826614714,0.04649499865554789,False,NO_REPLICATION
T0471,momentum.rsi,rsi_7_30_70,um,4h,LONG,3,8,0.375,-1.8617193723938503,0.08735780421097333,0.030579250020998844,True,NO_REPLICATION
T0472,momentum.rsi,rsi_7_30_70,um,4h,LONG,6,8,0.625,-0.06637627818658556,0.9559347710821554,0.046169761887606145,False,NO_REPLICATION
T0473,momentum.rsi,rsi_14_30_70,um,4h,LONG,3,8,0.25,-1.5066625354929846,0.17618833421751387,0.044771277012137616,False,NO_REPLICATION
T0474,momentum.rsi,rsi_14_30_70,um,4h,LONG,6,8,0.5,0.5384105643636251,0.6385456020579158,0.03682905346703839,False,NO_REPLICATION
T0475,momentum.rsi,rsi_21_30_70,um,4h,LONG,3,8,0.5,-0.13557422740100816,0.9046727162925055,0.04004491640984742,False,NO_REPLICATION
T0476,momentum.rsi,rsi_21_30_70,um,4h,LONG,6,8,0.5,1.026969984014563,0.36877378397730354,0.02866955905975068,False,NO_REPLICATION
T0477,volatility.atr_natr,natr14_filter,um,4h,LONG,3,8,0.375,-0.14706003689268304,0.9021870152163507,0.03555963940803293,True,NO_REPLICATION
T0478,volatility.atr_natr,natr14_filter,um,4h,LONG,6,8,0.625,1.1314475960254917,0.31865845895764383,0.06651197083908701,False,NO_REPLICATION
T0479,volatility.bollinger_bandwidth,bb20_2s_filter,um,4h,LONG,3,8,0.25,-1.909785138956458,0.07868712082335047,0.028558609193141224,True,NO_REPLICATION
T0480,volatility.bollinger_bandwidth,bb20_2s_filter,um,4h,LONG,6,8,0.625,-0.47828476113873053,0.6820877846702271,0.0835525151998863,False,NO_REPLICATION
T0481,volatility.realized_percentile,rv20_p100_filter,um,4h,LONG,3,8,0.5,-0.8044648313705822,0.48026040411751064,0.02358815552810056,True,NO_REPLICATION
T0482,volatility.realized_percentile,rv20_p100_filter,um,4h,LONG,6,8,0.625,0.5853526287972647,0.6099938426713618,0.055839663198454036,False,NO_REPLICATION
T0483,volume.rvol,rvol20_filter,um,4h,LONG,3,8,0.625,-0.8516786191219596,0.4559626281034384,0.038643927052699416,True,NO_REPLICATION
T0484,volume.rvol,rvol20_filter,um,4h,LONG,6,8,0.5,-0.7665561822698933,0.5040697942488555,0.07972677996051333,False,NO_REPLICATION
T0485,volume.vwap_deviation,vwap_dev20_reversal,um,4h,LONG,3,8,0.125,-2.424581484916496,0.02383177703325972,0.02539467137981819,True,NO_REPLICATION
T0486,volume.vwap_deviation,vwap_dev20_reversal,um,4h,LONG,6,8,0.5,-0.6523885973035158,0.5691308895420027,0.03229159008619284,False,NO_REPLICATION
T0487,orderflow.taker_ratio,ratio_sign,um,4h,LONG,3,8,0.25,-1.8299123243102065,0.09353018315030501,0.034127474714082895,True,NO_REPLICATION
T0488,orderflow.taker_ratio,ratio_sign,um,4h,LONG,6,8,0.625,0.6763344253231693,0.5546040787895424,0.11323820682488545,False,NO_REPLICATION
T0489,orderflow.cvd,cvd_slope6_sign,um,4h,LONG,3,8,0.375,-1.3653609136280893,0.22405678016246092,0.037877154047089266,False,NO_REPLICATION
T0490,orderflow.cvd,cvd_slope6_sign,um,4h,LONG,6,8,0.625,0.4304299720709347,0.7151447178307399,0.045085194528062596,False,NO_REPLICATION
T0491,context.btc_regime,regime_follow,um,4h,LONG,3,8,0.75,1.4054455767838419,0.21009111033556177,0.049164447376023095,False,NO_REPLICATION
T0492,context.btc_regime,regime_follow,um,4h,LONG,6,8,0.5,-0.1604025078095525,0.8938744517504869,0.05733746187202481,True,NO_REPLICATION
T0493,context.market_breadth,breadth_0.4_0.6,um,4h,LONG,3,8,0.25,-0.9899596231057537,0.3863684899282484,0.06432900265021274,False,NO_REPLICATION
T0494,context.market_breadth,breadth_0.4_0.6,um,4h,LONG,6,8,0.375,0.24742973746372074,0.8367584673991953,0.04120867591310111,False,NO_REPLICATION
T0495,derivatives.funding,funding_sign,um,4h,LONG,3,8,0.625,-0.29160964999919703,0.8080042849109839,0.04245404206006273,False,NO_REPLICATION
T0496,derivatives.funding,funding_sign,um,4h,LONG,6,8,0.75,1.0267187809475837,0.36877378397730354,0.04184584596038414,False,NO_REPLICATION
T0497,derivatives.funding_zscore,z90_extreme,um,4h,LONG,3,8,0.625,0.8844216780409511,0.43940215989647763,0.041106509302500434,False,NO_REPLICATION
T0498,derivatives.funding_zscore,z90_extreme,um,4h,LONG,6,8,0.625,0.9137934939576062,0.42512389458356564,0.04598921104045979,False,NO_REPLICATION
T0499,trend.ema_20_50_spread,ema_10_30,um,15m,SHORT,4,8,0.0,-34.21272824105893,5.888325850468411e-254,0.023493125101170378,True,NO_REPLICATION
T0500,trend.ema_20_50_spread,ema_10_30,um,15m,SHORT,16,8,0.0,-10.672485501088982,7.704170110570604e-26,0.022832101255073057,True,NO_REPLICATION
T0501,trend.ema_20_50_spread,ema_10_30,um,15m,SHORT,48,8,0.125,-5.763298338804357,2.5500874419788077e-08,0.02969134036577793,True,NO_REPLICATION
T0502,trend.ema_20_50_spread,ema_10_30,um,15m,SHORT,96,8,0.125,-3.337188931410357,0.0016423166224900003,0.03526893685836027,False,NO_REPLICATION
T0503,trend.ema_20_50_spread,ema_20_50,um,15m,SHORT,4,8,0.0,-33.849408489125125,1.130077544037284e-248,0.02231496810108619,True,NO_REPLICATION
T0504,trend.ema_20_50_spread,ema_20_50,um,15m,SHORT,16,8,0.0,-10.462657515000311,7.08696431618274e-25,0.02403551042856645,True,NO_REPLICATION
T0505,trend.ema_20_50_spread,ema_20_50,um,15m,SHORT,48,8,0.125,-5.4995530114378655,1.1084501721845932e-07,0.02819292815315464,True,NO_REPLICATION
T0506,trend.ema_20_50_spread,ema_20_50,um,15m,SHORT,96,8,0.125,-3.594869654928333,0.0006630016048501812,0.031664976301641966,False,NO_REPLICATION
T0507,trend.ema_20_50_spread,ema_50_200,um,15m,SHORT,4,8,0.0,-33.708087775045826,1.2555882681045143e-246,0.023195367245235084,True,NO_REPLICATION
T0508,trend.ema_20_50_spread,ema_50_200,um,15m,SHORT,16,8,0.0,-9.04161776500088,6.731955629676571e-19,0.02328487939318058,True,NO_REPLICATION
T0509,trend.ema_20_50_spread,ema_50_200,um,15m,SHORT,48,8,0.125,-4.558882872523748,1.2948699085050135e-05,0.027028529678344227,True,NO_REPLICATION
T0510,trend.ema_20_50_spread,ema_50_200,um,15m,SHORT,96,8,0.125,-3.1181215423677653,0.003359247605617855,0.028459484646134067,False,NO_REPLICATION
T0511,trend.ema_50_200_regime,ema_10_30,um,15m,SHORT,4,8,0.0,-34.21272824105893,5.888325850468411e-254,0.023493125101170378,True,NO_REPLICATION
T0512,trend.ema_50_200_regime,ema_10_30,um,15m,SHORT,16,8,0.0,-10.672485501088982,7.704170110570604e-26,0.022832101255073057,True,NO_REPLICATION
T0513,trend.ema_50_200_regime,ema_10_30,um,15m,SHORT,48,8,0.125,-5.763298338804357,2.5500874419788077e-08,0.02969134036577793,True,NO_REPLICATION
T0514,trend.ema_50_200_regime,ema_10_30,um,15m,SHORT,96,8,0.125,-3.337188931410357,0.0016423166224900003,0.03526893685836027,False,NO_REPLICATION
