market,symbol,asset_base,classification,evidence,evidence_source,classification_version,primary_crypto_eligible,all_tradable_usdt_diagnostic
um,ETHUSDT_210924,ETHUSDT_210924,DATED_DELIVERY,dated delivery suffix,archive symbol policy,r1.6-taxonomy-v1,False,True
um,ETHUSDT_211231,ETHUSDT_211231,DATED_DELIVERY,dated delivery suffix,archive symbol policy,r1.6-taxonomy-v1,False,True
um,ETHUSDT_220325,ETHUSDT_220325,DATED_DELIVERY,dated delivery suffix,archive symbol policy,r1.6-taxonomy-v1,False,True
um,ETHUSDT_220624,ETHUSDT_220624,DATED_DELIVERY,dated delivery suffix,archive symbol policy,r1.6-taxonomy-v1,False,True
um,ETHUSDT_220930,ETHUSDT_220930,DATED_DELIVERY,dated delivery suffix,archive symbol policy,r1.6-taxonomy-v1,False,True
um,ETHUSDT_221230,ETHUSDT_221230,DATED_DELIVERY,dated delivery suffix,archive symbol policy,r1.6-taxonomy-v1,False,True
um,ETHUSDT_230331,ETHUSDT_230331,DATED_DELIVERY,dated delivery suffix,archive symbol policy,r1.6-taxonomy-v1,False,True
um,ETHUSDT_230630,ETHUSDT_230630,DATED_DELIVERY,dated delivery suffix,archive symbol policy,r1.6-taxonomy-v1,False,True
um,ETHUSDT_230929,ETHUSDT_230929,DATED_DELIVERY,dated delivery suffix,archive symbol policy,r1.6-taxonomy-v1,False,True
um,ETHUSDT_231229,ETHUSDT_231229,DATED_DELIVERY,dated delivery suffix,archive symbol policy,r1.6-taxonomy-v1,False,True
um,ETHUSDT_240329,ETHUSDT_240329,DATED_DELIVERY,dated delivery suffix,archive symbol policy,r1.6-taxonomy-v1,False,True
um,ETHUSDT_240628,ETHUSDT_240628,DATED_DELIVERY,dated delivery suffix,archive symbol policy,r1.6-taxonomy-v1,False,True
um,ETHUSDT_240927,ETHUSDT_240927,DATED_DELIVERY,dated delivery suffix,archive symbol policy,r1.6-taxonomy-v1,False,True
um,ETHUSDT_241227,ETHUSDT_241227,DATED_DELIVERY,dated delivery suffix,archive symbol policy,r1.6-taxonomy-v1,False,True
um,ETHUSDT_250328,ETHUSDT_250328,DATED_DELIVERY,dated delivery suffix,archive symbol policy,r1.6-taxonomy-v1,False,True
um,ETHUSDT_250627,ETHUSDT_250627,DATED_DELIVERY,dated delivery suffix,archive symbol policy,r1.6-taxonomy-v1,False,True
um,ETHUSDT_250926,ETHUSDT_250926,DATED_DELIVERY,dated delivery suffix,archive symbol policy,r1.6-taxonomy-v1,False,True
um,ETHUSDT_251226,ETHUSDT_251226,DATED_DELIVERY,dated delivery suffix,archive symbol policy,r1.6-taxonomy-v1,False,True
um,ETHUSDT_260327,ETHUSDT_260327,DATED_DELIVERY,dated delivery suffix,archive symbol policy,r1.6-taxonomy-v1,False,True
um,ETHUSDT_260626,ETHUSDT_260626,DATED_DELIVERY,dated delivery suffix,archive symbol policy,r1.6-taxonomy-v1,False,True
um,ETHUSDT_260925,ETHUSDT_260925,DATED_DELIVERY,dated delivery suffix,archive symbol policy,r1.6-taxonomy-v1,False,True
um,ETHUSDT_261225,ETHUSDT_261225,DATED_DELIVERY,dated delivery suffix,archive symbol policy,r1.6-taxonomy-v1,False,True
um,ETHWUSDT,ETHW,PERPETUAL_VERIFIED,historical fundingRate archive presence,Binance Vision fundingRate census,r1.6-taxonomy-v1,True,True
um,EULUSDT,EUL,PERPETUAL_VERIFIED,historical fundingRate archive presence,Binance Vision fundingRate census,r1.6-taxonomy-v1,True,True
um,EVAAUSDT,EVAA,PERPETUAL_VERIFIED,historical fundingRate archive presence,Binance Vision fundingRate census,r1.6-taxonomy-v1,True,True
um,EWJUSDT,EWJ,PERPETUAL_VERIFIED,historical fundingRate archive presence,Binance Vision fundingRate census,r1.6-taxonomy-v1,True,True
um,EWTUSDT,EWT,PERPETUAL_VERIFIED,historical fundingRate archive presence,Binance Vision fundingRate census,r1.6-taxonomy-v1,True,True
um,EWYUSDT,EWY,PERPETUAL_VERIFIED,historical fundingRate archive presence,Binance Vision fundingRate census,r1.6-taxonomy-v1,True,True
um,EWZUSDT,EWZ,PERPETUAL_VERIFIED,historical fundingRate archive presence,Binance Vision fundingRate census,r1.6-taxonomy-v1,True,True
um,FARTCOINUSDT,FARTCOIN,PERPETUAL_VERIFIED,historical fundingRate archive presence,Binance Vision fundingRate census,r1.6-taxonomy-v1,True,True
um,FETUSDT,FET,PERPETUAL_VERIFIED,historical fundingRate archive presence,Binance Vision fundingRate census,r1.6-taxonomy-v1,True,True
um,FFUSDT,FF,PERPETUAL_VERIFIED,historical fundingRate archive presence,Binance Vision fundingRate census,r1.6-taxonomy-v1,True,True
um,FHEUSDT,FHE,PERPETUAL_VERIFIED,historical fundingRate archive presence,Binance Vision fundingRate census,r1.6-taxonomy-v1,True,True
um,FIDAUSDT,FIDA,PERPETUAL_VERIFIED,historical fundingRate archive presence,Binance Vision fundingRate census,r1.6-taxonomy-v1,True,True
um,FIGHTUSDT,FIGHT,PERPETUAL_VERIFIED,historical fundingRate archive presence,Binance Vision fundingRate census,r1.6-taxonomy-v1,True,True
um,FILBUSD,FILBUSD,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
um,FILUSDC,FILUSDC,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
um,FILUSDT,FIL,PERPETUAL_VERIFIED,historical fundingRate archive presence,Binance Vision fundingRate census,r1.6-taxonomy-v1,True,True
um,FIOUSDT,FIO,PERPETUAL_VERIFIED,historical fundingRate archive presence,Binance Vision fundingRate census,r1.6-taxonomy-v1,True,True
um,FISUSDT,FIS,PERPETUAL_VERIFIED,historical fundingRate archive presence,Binance Vision fundingRate census,r1.6-taxonomy-v1,True,True
um,FLEXUSDT,FLEX,PERPETUAL_VERIFIED,historical fundingRate archive presence,Binance Vision fundingRate census,r1.6-taxonomy-v1,True,True
um,FLMUSDT,FLM,PERPETUAL_VERIFIED,historical fundingRate archive presence,Binance Vision fundingRate census,r1.6-taxonomy-v1,True,True
um,FLNCUSDT,FLNC,PERPETUAL_VERIFIED,historical fundingRate archive presence,Binance Vision fundingRate census,r1.6-taxonomy-v1,True,True
um,FLOCKUSDT,FLOCK,PERPETUAL_VERIFIED,historical fundingRate archive presence,Binance Vision fundingRate census,r1.6-taxonomy-v1,True,True
um,FLOWUSDT,FLOW,PERPETUAL_VERIFIED,historical fundingRate archive presence,Binance Vision fundingRate census,r1.6-taxonomy-v1,True,True
um,FLUIDUSDT,FLUID,PERPETUAL_VERIFIED,historical fundingRate archive presence,Binance Vision fundingRate census,r1.6-taxonomy-v1,True,True
um,FLUXUSDT,FLUX,PERPETUAL_VERIFIED,historical fundingRate archive presence,Binance Vision fundingRate census,r1.6-taxonomy-v1,True,True
um,FOGOUSDT,FOGO,PERPETUAL_VERIFIED,historical fundingRate archive presence,Binance Vision fundingRate census,r1.6-taxonomy-v1,True,True
um,FOLKSUSDT,FOLKS,PERPETUAL_VERIFIED,historical fundingRate archive presence,Binance Vision fundingRate census,r1.6-taxonomy-v1,True,True
um,FOOTBALLUSDT,FOOTBALL,PERPETUAL_VERIFIED,historical fundingRate archive presence,Binance Vision fundingRate census,r1.6-taxonomy-v1,True,True
um,FORMUSDT,FORM,PERPETUAL_VERIFIED,historical fundingRate archive presence,Binance Vision fundingRate census,r1.6-taxonomy-v1,True,True
um,FORTHUSDT,FORTH,PERPETUAL_VERIFIED,historical fundingRate archive presence,Binance Vision fundingRate census,r1.6-taxonomy-v1,True,True
um,FRAXUSDT,FRAX,STABLECOIN,base asset in frozen stablecoin list,r1.6 taxonomy v1,r1.6-taxonomy-v1,False,True
um,FRONTUSDT,FRONT,PERPETUAL_VERIFIED,historical fundingRate archive presence,Binance Vision fundingRate census,r1.6-taxonomy-v1,True,True
um,FTMBUSD,FTMBUSD,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
um,FTMUSDT,FTM,PERPETUAL_VERIFIED,historical fundingRate archive presence,Binance Vision fundingRate census,r1.6-taxonomy-v1,True,True
um,FTTBUSD,FTTBUSD,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
um,FTTUSDT,FTT,PERPETUAL_VERIFIED,historical fundingRate archive presence,Binance Vision fundingRate census,r1.6-taxonomy-v1,True,True
um,FUNUSDT,FUN,PERPETUAL_VERIFIED,historical fundingRate archive presence,Binance Vision fundingRate census,r1.6-taxonomy-v1,True,True
um,FUSDT,F,PERPETUAL_VERIFIED,historical fundingRate archive presence,Binance Vision fundingRate census,r1.6-taxonomy-v1,True,True
um,FWDIUSDT,FWDI,PERPETUAL_VERIFIED,historical fundingRate archive presence,Binance Vision fundingRate census,r1.6-taxonomy-v1,True,True
um,FXSUSDT,FXS,PERPETUAL_VERIFIED,historical fundingRate archive presence,Binance Vision fundingRate census,r1.6-taxonomy-v1,True,True
um,GALABUSD,GALABUSD,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
um,GALAUSDT,GALA,PERPETUAL_VERIFIED,historical fundingRate archive presence,Binance Vision fundingRate census,r1.6-taxonomy-v1,True,True
um,GALBUSD,GALBUSD,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
um,GALUSDT,GAL,PERPETUAL_VERIFIED,historical fundingRate archive presence,Binance Vision fundingRate census,r1.6-taxonomy-v1,True,True
um,GASUSDT,GAS,PERPETUAL_VERIFIED,historical fundingRate archive presence,Binance Vision fundingRate census,r1.6-taxonomy-v1,True,True
um,GENIUSUSDT,GENIUS,PERPETUAL_VERIFIED,historical fundingRate archive presence,Binance Vision fundingRate census,r1.6-taxonomy-v1,True,True
um,GEVUSDT,GEV,PERPETUAL_VERIFIED,historical fundingRate archive presence,Binance Vision fundingRate census,r1.6-taxonomy-v1,True,True
um,GHSTUSDT,GHST,PERPETUAL_VERIFIED,historical fundingRate archive presence,Binance Vision fundingRate census,r1.6-taxonomy-v1,True,True
um,GIGGLEUSDT,GIGGLE,PERPETUAL_VERIFIED,historical fundingRate archive presence,Binance Vision fundingRate census,r1.6-taxonomy-v1,True,True
um,GLMRUSDT,GLMR,PERPETUAL_VERIFIED,historical fundingRate archive presence,Binance Vision fundingRate census,r1.6-taxonomy-v1,True,True
um,GLMUSDT,GLM,PERPETUAL_VERIFIED,historical fundingRate archive presence,Binance Vision fundingRate census,r1.6-taxonomy-v1,True,True
um,GLWUSDT,GLW,PERPETUAL_VERIFIED,historical fundingRate archive presence,Binance Vision fundingRate census,r1.6-taxonomy-v1,True,True
um,GMEUSDT,GME,PERPETUAL_VERIFIED,historical fundingRate archive presence,Binance Vision fundingRate census,r1.6-taxonomy-v1,True,True
um,GMTBUSD,GMTBUSD,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
um,GMTUSDT,GMT,PERPETUAL_VERIFIED,historical fundingRate archive presence,Binance Vision fundingRate census,r1.6-taxonomy-v1,True,True
um,GMXUSDT,GMX,PERPETUAL_VERIFIED,historical fundingRate archive presence,Binance Vision fundingRate census,r1.6-taxonomy-v1,True,True
