market,universe_month,symbol,selected_top20_old,selected_top50_old,selected_top100_old,selected_top20_new,selected_top50_new,selected_top100_new,membership_changed
spot,2026-07,SOLUSDT,True,True,True,,,,True
spot,2026-07,STGUSDT,False,False,True,,,,True
spot,2026-07,STOUSDT,False,False,True,,,,True
spot,2026-07,STRAXUSDT,False,False,True,,,,True
spot,2026-07,SUIUSDT,True,True,True,,,,True
spot,2026-07,SYNUSDT,False,True,True,,,,True
spot,2026-07,TAOUSDT,True,True,True,,,,True
spot,2026-07,TIAUSDT,False,False,True,,,,True
spot,2026-07,TONUSDT,False,True,True,,,,True
spot,2026-07,TRUMPUSDT,False,True,True,,,,True
spot,2026-07,TRXUSDT,True,True,True,,,,True
spot,2026-07,UNIUSDT,False,True,True,,,,True
spot,2026-07,USD1USDT,True,True,True,,,,True
spot,2026-07,UUSDT,False,True,True,,,,True
spot,2026-07,VIRTUALUSDT,False,False,True,,,,True
spot,2026-07,WBETHUSDT,False,False,True,,,,True
spot,2026-07,WBTCUSDT,False,False,True,,,,True
spot,2026-07,WLDUSDT,True,True,True,,,,True
spot,2026-07,WLFIUSDT,False,False,True,,,,True
spot,2026-07,XAUTUSDT,True,True,True,,,,True
spot,2026-07,XLMUSDT,True,True,True,,,,True
spot,2026-07,XPLUSDT,True,True,True,,,,True
spot,2026-07,XRPUSDT,True,True,True,,,,True
spot,2026-07,ZAMAUSDT,False,False,True,,,,True
spot,2026-07,ZECUSDT,True,True,True,,,,True
spot,2026-07,ZROUSDT,False,False,True,,,,True
spot,2026-08,AAVEUSDT,False,True,True,,,,True
spot,2026-08,ACEUSDT,False,False,True,,,,True
spot,2026-08,ADAUSDT,True,True,True,,,,True
spot,2026-08,AIGENSYNUSDT,False,True,True,,,,True
spot,2026-08,ALLOUSDT,False,True,True,,,,True
spot,2026-08,APTUSDT,False,False,True,,,,True
spot,2026-08,ARBUSDT,False,False,True,,,,True
spot,2026-08,ASTERUSDT,False,False,True,,,,True
spot,2026-08,AVAXUSDT,False,True,True,,,,True
spot,2026-08,BANKUSDT,True,True,True,,,,True
spot,2026-08,BCHUSDT,False,False,True,,,,True
spot,2026-08,BNBUSDT,True,True,True,,,,True
spot,2026-08,BONKUSDT,False,False,True,,,,True
spot,2026-08,BTCUSDT,True,True,True,,,,True
spot,2026-08,CELOUSDT,False,True,True,,,,True
spot,2026-08,COTIUSDT,False,False,True,,,,True
spot,2026-08,CRCLBUSDT,False,False,True,,,,True
spot,2026-08,DASHUSDT,False,False,True,,,,True
spot,2026-08,DEXEUSDT,True,True,True,,,,True
spot,2026-08,DODOUSDT,False,False,True,,,,True
spot,2026-08,DOGEUSDT,True,True,True,,,,True
spot,2026-08,DOTUSDT,False,False,True,,,,True
spot,2026-08,DYDXUSDT,False,False,True,,,,True
spot,2026-08,EIGENUSDT,False,False,True,,,,True
spot,2026-08,ENAUSDT,False,True,True,,,,True
spot,2026-08,EPICUSDT,False,False,True,,,,True
spot,2026-08,ERAUSDT,False,False,True,,,,True
spot,2026-08,ESPUSDT,False,False,True,,,,True
spot,2026-08,ETHFIUSDT,False,False,True,,,,True
spot,2026-08,ETHUSDT,True,True,True,,,,True
spot,2026-08,EULUSDT,False,True,True,,,,True
spot,2026-08,EWYBUSDT,False,False,True,,,,True
spot,2026-08,FETUSDT,False,False,True,,,,True
spot,2026-08,FILUSDT,False,False,True,,,,True
spot,2026-08,GIGGLEUSDT,False,False,True,,,,True
spot,2026-08,HBARUSDT,False,False,True,,,,True
spot,2026-08,HEIUSDT,False,False,True,,,,True
spot,2026-08,HMSTRUSDT,False,False,True,,,,True
spot,2026-08,HOMEUSDT,False,False,True,,,,True
spot,2026-08,ICPUSDT,False,False,True,,,,True
spot,2026-08,INJUSDT,False,False,True,,,,True
spot,2026-08,JSTUSDT,False,False,True,,,,True
spot,2026-08,JTOUSDT,False,False,True,,,,True
spot,2026-08,KAITOUSDT,False,True,True,,,,True
spot,2026-08,KITEUSDT,True,True,True,,,,True
spot,2026-08,LAUSDT,False,False,True,,,,True
spot,2026-08,LDOUSDT,False,False,True,,,,True
spot,2026-08,LINKUSDT,False,True,True,,,,True
spot,2026-08,LTCUSDT,False,True,True,,,,True
spot,2026-08,MEGAUSDT,False,False,True,,,,True
spot,2026-08,MIRAUSDT,False,False,True,,,,True
spot,2026-08,MMTUSDT,False,False,True,,,,True
spot,2026-08,MORPHOUSDT,False,False,True,,,,True
spot,2026-08,MUBUSDT,False,True,True,,,,True
spot,2026-08,NEARUSDT,True,True,True,,,,True
spot,2026-08,ONDOUSDT,False,True,True,,,,True
spot,2026-08,OPNUSDT,True,True,True,,,,True
spot,2026-08,OPUSDT,False,False,True,,,,True
spot,2026-08,ORDIUSDT,False,False,True,,,,True
spot,2026-08,PAXGUSDT,False,True,True,,,,True
spot,2026-08,PENGUUSDT,False,False,True,,,,True
spot,2026-08,PEPEUSDT,False,True,True,,,,True
spot,2026-08,POLUSDT,False,False,True,,,,True
spot,2026-08,PUMPUSDT,False,True,True,,,,True
spot,2026-08,PYTHUSDT,False,False,True,,,,True
spot,2026-08,REUSDT,True,True,True,,,,True
spot,2026-08,RIFUSDT,False,False,True,,,,True
spot,2026-08,RLUSDUSDT,True,True,True,,,,True
spot,2026-08,SENTUSDT,False,True,True,,,,True
spot,2026-08,SHIBUSDT,False,False,True,,,,True
spot,2026-08,SNDKBUSDT,True,True,True,,,,True
spot,2026-08,SOLUSDT,True,True,True,,,,True
spot,2026-08,SPCXBUSDT,False,True,True,,,,True
spot,2026-08,SUIUSDT,False,True,True,,,,True
spot,2026-08,SXTUSDT,False,True,True,,,,True
spot,2026-08,SYNUSDT,False,True,True,,,,True
spot,2026-08,TAOUSDT,False,True,True,,,,True
spot,2026-08,TIAUSDT,False,False,True,,,,True
spot,2026-08,TLMUSDT,False,True,True,,,,True
spot,2026-08,TOWNSUSDT,False,False,True,,,,True
spot,2026-08,TREEUSDT,False,False,True,,,,True
spot,2026-08,TRUMPUSDT,False,True,True,,,,True
spot,2026-08,TRXUSDT,True,True,True,,,,True
spot,2026-08,UNIUSDT,False,True,True,,,,True
spot,2026-08,USD1USDT,True,True,True,,,,True
spot,2026-08,UUSDT,False,True,True,,,,True
spot,2026-08,VANAUSDT,False,True,True,,,,True
spot,2026-08,VANRYUSDT,False,True,True,,,,True
spot,2026-08,VIRTUALUSDT,False,False,True,,,,True
spot,2026-08,WLDUSDT,True,True,True,,,,True
spot,2026-08,WLFIUSDT,False,False,True,,,,True
spot,2026-08,XAUTUSDT,False,True,True,,,,True
spot,2026-08,XECUSDT,False,False,True,,,,True
spot,2026-08,XLMUSDT,True,True,True,,,,True
spot,2026-08,XPLUSDT,False,True,True,,,,True
spot,2026-08,XRPUSDT,True,True,True,,,,True
spot,2026-08,XUSDUSDT,False,False,True,,,,True
spot,2026-08,ZAMAUSDT,False,True,True,,,,True
spot,2026-08,ZBTUSDT,False,False,True,,,,True
spot,2026-08,ZECUSDT,True,True,True,,,,True
